title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Combinatorial optimization enhanced by shallow quantum circuits with 104 superconducting qubits,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag124/8503488?rss=1,National Science Review Advance Access,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1093/nsr/nwag124,H Wang,"A pivotal task for quantum computing is to speed up solving problems that are both classically intractable and practically valuable. Among these, combinatorial optimization problems have attracted tremendous attention due to their broad applicability and natural fitness to Ising Hamiltonians. Here we propose a quantum sampling strategy, based on which we design an algorithm for accelerating solving the ground states of Ising model, a class of NP-hard problems in combinatorial optimization. The algorithm employs a shallow-circuit quantum sampling subroutine to navigate the energy landscape. Using up to 104 superconducting qubits, we experimentally demonstrate that this algorithm outputs favorable solutions against even a highly-optimized classical simulated annealing algorithm and illustrate the path toward quantum speedup based on the time-to-solution metric against simulated annealing under serial execution. Our results indicate a promising alternative to classical heuristics for combinatorial optimization, where quantum advantage might become possible on near-term superconducting quantum processors.",rss_oup,0
Transformer-enhanced multi-agent reinforcement learning for dynamic electric logistics Fleet routing under time-varying traffic,https://www.sciencedirect.com/science/article/pii/S0306261926002643?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Boli Chen,,,0
Sector coupling reimagined: Synthesizing fragmented perspectives into a unified framework,https://www.sciencedirect.com/science/article/pii/S0306261926002023?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Erik Delarue,,,0
Short-term forecasting of energy production and consumption using extreme learning machine: A comprehensive MIMO based ELM approach,https://www.sciencedirect.com/science/article/pii/S0306261926002515?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Elena Magliaro,,,0
"Decision-oriented assessment of redox flow batteries for grid-scale energy storage: Scalability, system complexity, and intelligent operation",https://www.sciencedirect.com/science/article/pii/S030626192600200X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Esmaeil Habibi,,,0
Intermediate temperature proton exchange membrane fuel cells: a systematic review of recently electrochemically evaluated materials,https://www.sciencedirect.com/science/article/pii/S0306261926001510?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Rakel Wreland Lindström,,,0
Resilient preventive strategies for offshore wind-integrated power systems against typhoons under decision-dependent uncertainty,https://www.sciencedirect.com/science/article/pii/S0306261926002606?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Hongcai Zhang,,,0
Mixture-of-experts based multi-critic deep reinforcement learning for sustainable management of data center microgrids,https://www.sciencedirect.com/science/article/pii/S0306261926002138?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Dawei Qiu,,,0
TinyML powered UAV inspection for solar panel monitoring with optimized path planning,https://www.sciencedirect.com/science/article/pii/S0306261926001868?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Dursun Delen,,,0
System-level insights into flow-pressure-saturation coupling for safe and efficient methane hydrate production,https://www.sciencedirect.com/science/article/pii/S0306261926002758?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Mingjun Yang,,,0
Energy policy strategies for cleaner production: The roles of renewable energy and green innovation,https://www.sciencedirect.com/science/article/pii/S0301421526001485?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Yugang He,,,0
"IoT-enabled interoperability for energy-mobility integration: A systematic review of protocols, platforms, and standards",https://www.sciencedirect.com/science/article/pii/S0306261926002631?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Dogan Keles,,,0
Rational design of rigid mRNA folding architecture to enhance intracellular processing and protein production,https://www.nature.com/articles/s41565-025-02114-9,Nature Nanotechnology,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41565-025-02114-9,Qianqian Ni,"The application of messenger RNA (mRNA) beyond infectious diseases is challenged by inefficient protein production. Whereas the engineering of secondary mRNA structures has been shown to increase mRNA half-life, it remains unclear whether tertiary mRNA structures influence therapeutic efficacy. Here we develop a metal-ion-assisted RNA folding (MARF) strategy and show that, when delivered with lipid nanoparticles (LNPs), specific metals promote mRNA folding architectures that result in the amplification of protein expression by up to 7.3-fold compared with control mRNA. This effect is due to altered mechanical interactions between the mRNA LNPs and the surrounding biosystem, resulting in enhanced intracellular processing and prolonged retention of delivered mRNA in targeted cells. Administered intravenously, MARF LNPs achieved effective and durable genome editing of the clinically relevant Pcsk9 gene through treatment with a single dose. Overall, this work provides a new MARF technology for more effective mRNA therapy and highlights the potential of mechanical cues in designing nanoparticles for improved mRNA delivery.",nature_html,0
Volatility modeling in energy commodity markets: A review of responses to shocks and the path towards resiliency and sustainability,https://www.sciencedirect.com/science/article/pii/S0306261926002114?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Azzam Abu-Rayash,,,0
Operando decoding of thermal runaway precursors in lithium-ion batteries: from multimodal sensing to intelligent early warning,https://www.sciencedirect.com/science/article/pii/S0306261926002722?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Sen Zhang,,,0
Photocontrolling cavity dimension enables sustainable lithium capture and rapid release by cyclen-azobenzene network,https://www.cell.com/matter/fulltext/S2590-2385(25)00678-2?rss=yes,Matter,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.matt.2025.102635,Huanting Wang,"A graphene oxide-supported cyclen-azobenzene covalent network acts as a light-regenerable adsorbent for selective lithium extraction. Under visible light, the adsorbent selectively captures lithium ions up to 15.27 mmol g−1, with Li+/Mg2+ selectivity of 11.44. Under UV illumination, azobenzene undergoes isomerization to the cis state, expanding the cyclen’s cavity and triggering ion release in 6 min. This work pioneers a new approach for designing next-generation adsorption materials for energy-efficient and sustainable ion extraction and purification.",rss_cell,0
"Efficient, reproducible, and thermally enhanced organic host-guest mechanoluminescence from TADF emitters",https://www.cell.com/matter/fulltext/S2590-2385(26)00061-5?rss=yes,Matter,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.matt.2026.102698,Jun-Cheng Zhang,"A guest-centered strategy in which thermally activated delayed fluorescence emitters are incorporated into piezoelectric host materials for the construction of high-performance organic host-guest mechanoluminescence (ML) systems is presented. These systems exhibit highly efficient, reproducible, and thermally enhanced ML across the visible spectrum, highlighting their potential for anti-thermal-quenching stress mapping, reusable wearable devices, and real-time structural health monitoring.",rss_cell,0
Identifying conservation gaps: A framework for evaluating national contributions to the 30 × 30 target,https://www.cell.com/one-earth/fulltext/S2590-3322(26)00021-7?rss=yes,One Earth,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.oneear.2026.101620,Carsten Rahbek,,,0
Experimental-modeling framework to unveil iridium degradation pathways during intermittent operation in PEMWE,https://www.cell.com/joule/fulltext/S2542-4351(25)00490-8?rss=yes,Joule,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.joule.2025.102309,Serhiy Cherevko,"In zero-gap water electrolyzers, deconvoluting anode catalyst degradation pathways is pivotal. Through a combined experimental-modeling approach, we obtained insights into Ir dissolution, transport, and deposition dynamics from a quantitative standpoint. Dissolved Ir species are primarily kept with the membrane electrode assembly through their encapsulation within the Ir band formed at the anode-membrane interface. Intermittent operation further leads to pronounced back-transport of the dissolved species from the water line to the anode, leading to enhanced kinetic losses within an electrolyzer.",rss_cell,0
Stable comprehensive dopants for efficient and scalable perovskite solar cells,https://www.cell.com/joule/fulltext/S2542-4351(25)00491-X?rss=yes,Joule,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.joule.2025.102310,Nicholas J. Long,"Despite the multitude of drawbacks discovered over the last decade, complex multicomponent Li-based doping schemes continue to dominate n-i-p perovskite solar cell applications. Herein, a single-component oxidative doping approach is demonstrated using convenient and highly tunable ferrocenium compounds. Despite the ultra-low dopant loadings, excellent device efficiency and stability are achieved, with record devices reaching power conversion efficiencies of 26.13% and maintaining >95% of their initial efficiency after 1,000 h of continuous operation.",rss_cell,0
Guidelines for correlative imaging and analysis of reactive alkali metal battery materials,https://www.cell.com/joule/fulltext/S2542-4351(25)00492-1?rss=yes,Joule,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.joule.2025.102311,Ying Shirley Meng,"Reactive alkali metals are central to next-generation batteries, yet their extreme sensitivity has long complicated reliable imaging. This study establishes a unified workflow—from storage to ion-beam milling to electron microscopy—that preserves the native structure and chemistry of lithium and sodium metals and their SEIs. By clarifying when cryogenic conditions are required and identifying dose limits for beam-sensitive phases, the work provides a foundation for reproducible, artifact-free characterization across the battery community.",rss_cell,0
Solid-solution phase engineering enables ultrahigh-rate LiFePO4 regeneration from spent batteries,https://www.cell.com/joule/fulltext/S2542-4351(25)00493-3?rss=yes,Joule,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1016/j.joule.2025.102312,Guangmin Zhou,"Efficient direct recycling of spent LiFePO4 cathode materials is hindered by structural heterogeneity, which limits performance and scalability. This work introduces a solid-solution phase-engineering strategy that overcomes this barrier, enabling universal regeneration of LiFePO4 with ultrahigh-rate capability and stable long-term cycling in practical cells.",rss_cell,0
AI agents are ‘aeroplanes for the mind’: five ways to ensure that scientists are responsible pilots,https://www.nature.com/articles/d41586-026-00665-y,Nature,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/d41586-026-00665-y,Dashun Wang,,,0
The hidden lives behind China’s great Internet firewall,https://www.nature.com/articles/d41586-026-00664-z,Nature,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/d41586-026-00664-z,Chris Stokel-Walker,,,0
‘No one quite like her’: meet the female colleagues who inspire these award-winning women in science,https://www.nature.com/articles/d41586-026-00666-x,Nature,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/d41586-026-00666-x,Amanda Heidt,,,0
"The squeal of peeling tape, explained",https://www.nature.com/articles/d41586-026-00516-w,Nature,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/d41586-026-00516-w,,,,0
A programmable microbial assembly line for plastic upcycling,https://www.nature.com/articles/s41893-025-01765-9,Nature Sustainability,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41893-025-01765-9,Ting Lu,"Biological upcycling is a promising strategy for handling end-of-life plastics. However, current practices, which predominantly focus on yielding fixed single outputs, face challenges in meeting diverse and evolving product demands. Here we present a programmable microbial assembly line that enables the efficient and versatile upcycling of plastic waste into various end products. The assembly line involves a deconstruction strain that catabolizes pretreated polyethylene terephthalate into pyruvate, serving as a universal building block, and a set of interchangeable production strains that transform this building block into tailorable outputs. Such a design allows a rapid, combinatorial assembly of microbial strains into diverse biomanufacturing systems. Accordingly, programmable upcycling is achieved, yielding successful production of a wide range of final products, including chemicals, fuels, enzymes, biopolymers and electricity. This work establishes a reconfigurable valorization platform, providing insights into biological treatment of plastic waste as well as into need-driven, sustainable biomanufacturing.",nature_html,0
Upcycling of atmospheric CO2 to self-healing recyclable polymers under ambient conditions,https://www.nature.com/articles/s41467-026-70046-6,Nature Communications,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41467-026-70046-6,Liang Chen,"The polymer industry is confronting an urgent sustainability trilemma: accelerating plastic pollution, substantial CO2 emissions from production processes, and dependence on diminishing fossil resources. Upcycling CO2 into polymers presents a promising solution to these interconnected issues; however, existing CO2-to-polymer technologies face significant challenges: dependence on concentrated CO2 sources rather than direct air capture (DAC), reliance on complex catalysts and energy-intensive conditions (elevated temperatures/pressures), and generation of polymers with limited self-healing and recyclability. Herein, we propose a catalyst-free strategy of converting atmospheric CO2 into carbonate ions (CO32-) as intermediates for the synthesis of dynamic covalent polymers. This approach is based on a dynamic bond system, termed the CO32--bridged dynamic covalent bond, enabling catalyst-free synthesis of polymers from ambient air at room temperature and pressure. The resultant polymers show excellent mechanical properties, rapid self-healing, and versatile circularity through three distinct pathways: thermal reprocessing, closed-loop chemical recycling via acid-triggered depolymerization at room temperature, and upcycling of mixed CO2-derived polymers into hybrid materials with enhanced properties. This study provides a platform for both low-energy-consuming CO2 valorization and the development of sustainable polymers.",nature_html,0
Audio long read: Many people have no mental imagery. What’s going on in their brains?,https://www.nature.com/articles/d41586-026-00626-5,Nature,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/d41586-026-00626-5,Benjamin Thompson,,,0
Efficient two-photon emission from a quantum dot,https://www.nature.com/articles/s41563-026-02523-8,Nature Materials,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41563-026-02523-8,,,,0
Stability in the dilute limit,https://www.nature.com/articles/s41563-026-02527-4,Nature Materials,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41563-026-02527-4,Min Wei,,,0
Corrigendum to “Support mechanisms for low-carbon hydrogen: The risks of segmenting a commodity market” [Energy Policy 202 art 114605 DOI 10.1016/j.enpol.2025.114605],https://www.sciencedirect.com/science/article/pii/S0301421526000844?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Pablo Rodilla,,,0
Publisher Correction: Engineering modular and orthogonal genetic logic gates for robust digital-like synthetic biology,https://www.nature.com/articles/s41467-026-69313-3,Nature Communications,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41467-026-69313-3,Martin Buck,,,0
Metal hybridization in dilute-alloy catalysts promotes sintering resistance by decreasing surface mobility,https://www.nature.com/articles/s41563-026-02489-7,Nature Materials,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41563-026-02489-7,Phillip Christopher,"Dilute-metal-alloy nanoparticles exhibit enhanced catalytic performance compared with monometallic nanoparticles for many reactions. Anecdotal reports indicate that very dilute alloying can also slow the sintering rates of supported nanoparticles, although this has not been rigorously assessed and cannot be explained using bulk descriptors such as metal melting temperature. Here we utilize methanol synthesis reactivity, microscopy and in situ spectroscopy measurements to demonstrate that 1 atom% Pt addition to ~1–2-nm-diameter Cu (Pt1Cu100) nanoparticles supported on SiO2 dramatically decreases their sintering rates. Minimal sintering of Pt1Cu100 nanoparticles is observed during aging in H2 up to 700 °C versus 500 °C for Cu nanoparticles. Scanning tunnelling microscopy reveals that the addition of 0.01 monolayer of Pt to a Cu(110) surface decreases the detachment rate of undercoordinated atoms, demonstrating that dilute dopants can locally decrease the rate of the first step in nanoparticle sintering. Density functional theory calculations quantify the stabilization and predict other sinter-resistant dilute alloys. We find that the degree of host–dopant d-state hybridization correlates with decreased surface mobility, providing a mechanistic framework for designing sinter-resistant catalysts.",nature_html,0
Purcell-enhanced two-photon emission from a quantum dot via dark-state biexciton loading,https://www.nature.com/articles/s41563-026-02522-9,Nature Materials,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,10.1038/s41563-026-02522-9,Zhiliang Yuan,"Generating light in well-defined photon-number states is central to photonic quantum technologies. While deterministic single-photon sources are well established, producing efficient two-photon states from individual emitters remains challenging. Here we demonstrate a high-efficiency two-photon emitter using the degenerate biexciton–exciton cascade in a Purcell-enhanced quantum dot–micropillar system. Leveraging polarization-selective p-shell excitation, we achieve effective biexciton loading and identify stimulated emission as a key mechanism enhancing two-photon temporal correlation. The emitter exhibits a two-photon correlation of g(2)(0) = 3,966(324), with a two-photon fraction of 0.983(1), and operates in a hybrid, predominantly cascade-dominated regime where cavity-stimulated two-photon emission coexists with the conventional biexciton–exciton cascade. These findings represent progress towards developing practical, on-demand, solid-state two-photon sources.",nature_html,0
Molecularly engineered zeolites with extra-large-pore architectures and functional opportunities,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00473J,RSC - Chem. Soc. Rev. latest articles,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Tianyi Ma,"Zeolites are crystalline microporous materials extensively applied in ion exchange, adsorption, separation, and catalysis. However, small-, medium-, and large-pore zeolites with 8–12-membered-ring (MR) frameworks suffer from intrinsic diffusion and reactivity limitations in the conversion of bulky molecules. Recent advances in molecular engineering have enabled the synthesis of extra-large-pore (ELP) frameworks with window sizes exceeding 12-MRs, which bridge the gap between microporous and mesoporous materials. These architecturally unique ELP zeolites facilitate the diffusion of bulky molecules, unlocking opportunities in catalysis, separation, and environmental remediation. This review consolidates the rapidly expanding field of ELP zeolites, providing a comprehensive overview ranging from early germanosilicate and phosphate-based systems to recent high-silica and aluminosilicate ELP frameworks with three-dimensional interconnected pore networks. First, we delineate the structural characteristics of ELP zeolites (ring aperture, framework density, and pore dimensionality) and discuss advanced characterisation techniques that have enabled their precise structural elucidation. We then systematically summarise the synthetic methodologies, encompassing the prevailing ‘bottom-up’ and ‘top-down’ strategies, as well as emerging approaches such as high-throughput screening and machine learning-guided framework design. Representative ELP zeolites across phosphate-, germanosilicate-, pure-silica, aluminosilicate-, and heteroatom-containing frameworks are examined with respect to their functional potential in adsorption, separation, and catalysis. Finally, key challenges, including the high cost of multi-step templating, reliance on germanium, structural framework defects, and environmentally unsustainable synthesis methods, are highlighted, along with perspectives on accelerating the development of next-generation ELP zeolites through data-driven design integrated with in situ characterisation.",rsc_html,0
The edge of halide perovskites: surfaces and interfaces drive solar efficiency and stability,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00636H,RSC - Chem. Soc. Rev. latest articles,2026-03-02 00:00:00 UTC,2026-03-02 00:00:00+00:00,,Juan-Pablo Correa-Baena,"Halide perovskite solar cells (PSCs) have emerged as one of the most promising next-generation photovoltaic technologies, owing to high conversion efficiencies, low fabrication costs, and broad material tunability without significant synthetic effort. Early progress directed material screening to boost efficiencies via compositional and morphological optimization. Outstanding challenges include refined control over parasitic loss pathways, such as surface recombination at charge harvesting electrodes, and long-term stability. In this review, we identify critical design criteria of interfaces to promote both performance and durability. Key points of consideration include near-surface chemistry-electronic property connections underpinning charge harvesting selectivity, how defect-mediated recombination at interfaces lowers device performance, and how interfacial instabilities underlie many failure mechanisms in perovskite solar cells. This review surveys current materials strategies for interfacial engineering, including transport layer design and surface passivation, as well as advanced characterization techniques that offer insights into materials surfaces and buried interfaces. By integrating theoretical understanding with empirical approaches, we aim to provide a framework for rational interface design to unlock scalable, stable, and efficient perovskite photovoltaics.",rsc_html,0
