title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Stabilizing Micro‐Sized Silicon Oxides by Durable Hydrogen Chemistry,https://onlinelibrary.wiley.com/doi/10.1002/anie.202521900?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-15 08:28:48 UTC,2026-02-15 08:28:48+00:00,10.1002/anie.202521900,"ABSTRACT
                  
                    Micro‐sized silicon oxide (µSiO
                    x
                    ) is considered one of the most promising anodes for commercial high‐energy Li batteries owing to its low cost and high capacity. However, due to the instability of its solid electrolyte interphase (SEI), irreversible consumption of active lithium ions and continuous decomposition of the electrolyte occur, making long‐term stability of µSiO
                    x
                    a significant challenge. Herein, we effectively enhance the stability of the SEI on the surface of the µSiO
                    x
                    anode through the dual functionality of hydrogen chemistry, namely interface regulation and atmospheric protection. With the assistance of the highly reversible hydrogen evolution and oxidation redox reactions, the discharge capacity of the µSiO
                    x
                    anode can reach ∼1568 mAh g
                    −1
                    at 1 C when the charge capacity is 1600 mAh g
                    −1
                    . Meanwhile, the µSiO
                    x
                    anode can stably cycle for 2000 h with a Coulombic efficiency of ∼98% at a charge capacity of 700 mAh g
                    −1
                    . Even at a high areal capacity of 3 mAh cm
                    −2
                    , the µSiO
                    x
                    anode can still cycle 600 h with the discharge capacity remaining ∼2.93 mAh cm
                    −2
                    (∼726 mAh g
                    −1
                    ). This study provides a proof‐of‐concept stabilization strategy for µSiO
                    x
                    under high‐capacity conditions, bringing this challenging anode material one step closer to practical applications.",crossref,0
Self‐Biased Electro‐Mineralization via Programmable Field Engineering for Energy‐Efficient Ocean Carbon Removal,https://onlinelibrary.wiley.com/doi/10.1002/anie.1737498?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-15 08:29:54 UTC,2026-02-15 08:29:54+00:00,10.1002/anie.1737498,"ABSTRACT
                  
                    Gigaton‐scale carbon removal demands geologic permanence at low land, water, and energy cost. Ocean pathways are promising, but many electrochemical routes require large pH swings, membranes/sorbents, and suffer from fouling. We report the self‐biased electro‐mineralization as a practical route to ocean carbon removal. Porous core‐shell electrodes program interfacial fields that direct Ca
                    2+
                    /CO
                    3
                    2−
                    transport and trigger in‐pore crystallization in simulated seawater, without membrane stacks or large bulk pH swings. Field strength is tunable via core/shell ratio, polymer chemistry, and fixed‐charge density, enabling the architecture to deliver long‐duration, fouling‐resistant operation (&gt;2000 h), ∼25% DIC conversion under flow. A 400 cm
                    2
                    cell and a simple 100‐liter stirred reactor show that the microscale, uniform field both preserves performance under geometry area scale‐up and enables low‐overhead capacity expansion. Techno‐economic analysis projects an energy consumption of 44 kJ mol
                    −1
                    CO
                    2
                    and a cost of $139 t
                    −1
                    CO
                    2
                    . Extending beyond CaCO
                    3
                    , we precipitate additional sparingly soluble phases (CaF
                    2
                    , BaSO
                    4
                    , PbSO
                    4
                    ) from complex brines, establishing a platform also supporting resource recovery. These results shift ocean mineralization from bulk‐solution manipulation to programmable reaction‐environment design, advancing a scalable, cost‐effective pathway to climate relevant carbon removal.",crossref,0
Laser Processing of 3D Electrodes for High‐Performance Metal‐ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519582?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-15 08:30:49 UTC,2026-02-15 08:30:49+00:00,10.1002/adma.202519582,"ABSTRACT
                  With the fast development and application of metal‐ion batteries in electronic devices, electric vehicles, and smart grids, the demand for high‐performance batteries is dramatically increasing. Three‐dimensional (3D) electrodes have emerged as an effective strategy to improve the performance of various batteries. As an emerging precision manufacturing technology, laser processing has recently been demonstrated to offer significant advantages in fabricating 3D electrodes and tailoring material and structural properties. In this review, the principles of designing 3D electrodes are comprehensively analyzed first from the perspective of enhancing overall battery performance. Based on these targeted 3D structures, the platform and techniques of laser processing are systematically introduced, and the typical methods—including laser texturing, laser drilling, laser cutting, and laser‐induced modification—are demonstrated. As a result, the review highlights performance enhancements in practical capacity, rate capability, cycling stability, and operation under extreme conditions. Moreover, the compatibility of laser processing with current battery manufacturing technologies is discussed, and the potential for high‐efficiency, large‐scale fabrication of 3D electrodes using laser techniques is envisaged. Finally, the opportunities and challenges for laser processing of 3D electrodes are summarized, providing a systematic understanding of this emerging technology. This review is anticipated to guide both fundamental research and industrial applications of laser‐processed high‐performance 3D electrodes.",crossref,0
Thermally Robust Hexagonally Perforated Lamellae Enabled by Asymmetric Bottlebrush Copolymers,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523944?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-15 08:30:57 UTC,2026-02-15 08:30:57+00:00,10.1002/anie.202523944,"ABSTRACT
                  Hexagonally perforated lamellae (HPL) via self‐assembly of block copolymers (BCPs) represent one of the most sought‐after nanostructures for advanced applications, yet their practical implementation has remained elusive due to their inherent metastability in conventional linear BCPs. Here, we demonstrate a paradigm shift in HPL phase stability by introducing asymmetric bottlebrush block copolymers (BBCPs) with engineered architectural and conformational asymmetries. This molecular design strategy fundamentally eliminates the chain packing frustrations that have historically plagued HPL phases, yielding the stable HPL phases in bulk materials. Our approach achieves an unprecedented composition window and exceptional thermal stability up to 300°C without order‐to‐disorder transitions. Dissipative particle dynamics (DPD) simulations reveal that the synergy between backbone semi‐rigidity and asymmetric side chain lengths drives this remarkable stabilization. By transforming HPL phases from metastable phases into robust, readily accessible nanomaterials, this work opens new opportunities for their deployment in high‐performance photonic crystals, selective separation membranes, and mechanical metamaterials.",crossref,0
Role of Wadsley Defects and Cation Disorder to Enhance MoNb12O33 Diffusion,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506454?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-15 08:31:33 UTC,2026-02-15 08:31:33+00:00,10.1002/aenm.202506454,"ABSTRACT
                  
                    Wadsley‐Roth (WR) niobates have emerged as high‐rate anode materials that can combine rapid ionic diffusion with good electronic conductivity. WR compounds have been defect‐enhanced by limited annealing, however, such materials often contain multiple types of defects. In particular, both Wadsley defects (variable block size) and transition metal disorder have the potential to modify transport rates, however the corresponding effects are not well understood mechanistically. Here, MoNb
                    12
                    O
                    33
                    (MNO) was calcined at two different temperatures to compare a defect‐rich condition (MNO‐800) with a proximal order‐rich condition (MNO‐900) as assessed through XRD, XANES, EXAFS, and STEM characterizations. Galvanostatically cycled lithium half cells of MNO‐800 exhibited additional capacity (307 mAhg
                    −1
                    at 0.1C, 4.66% higher) and improved high‐rate capacity of 200 mAhg
                    −1
                    at 10C. ICI‐based overpotential analysis identified solid state diffusion as the dominant rate limiting process where MNO‐800 correspondingly exhibited ∼3X faster capacity‐weighted diffusivity. A machine‐learning interatomic potential was trained to density functional theory and then applied with molecular dynamics (MLIP‐MD) to examine the possible roles of Wadsley defects and transition metal disorder. For both defect‐types, Li was found to populate and activate fast diffusion paths from window sites at lower extents of lithiation as compared to the order‐rich model.",crossref,0
Three‐Dimensional Ag2Se Thermoelectric Network Advances Multimodal Intelligent Perception,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506640?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-15 08:32:05 UTC,2026-02-15 08:32:05+00:00,10.1002/aenm.202506640,"ABSTRACT
                  
                    Embodied artificial intelligence (Embodied AI) depends on the integration of multimodal sensing and physical interaction to achieve autonomous perception and adaptive control in complex environments. However, conventional multimodal sensing systems often rely on separate sensors for each physical stimulus, leading to integration challenges and signal interference. Here, we report a monolithic bimodal sensor based on a 3D Ag
                    2
                    Se thermoelectric network that enables simultaneous and decoupled detection of temperature and pressure within a single device. The sensor demonstrates a high temperature sensitivity of −122.7 µV K
                    −1
                    with a fast response time of ∼0.14 s, and a high pressure sensitivity of −2.94% kPa
                    −1
                    with a fast response time of about 0.08 s, indicating excellent signal isolation between the two sensing channels. When combined with deep learning, the sensor enables a real‐time intelligent sorting system that achieves 96% recognition accuracy across nine materials, outperforming single‐mode sensing approaches. This work provides an integrated multimodal sensing solution that advances the deployment of embodied AI in complex environments.",crossref,0
Quantum Dots Encapsulated in Porous Matrices for Artificial Photosynthesis: From H2 Evolution to CO2 Reduction and Beyond,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522563?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-15 08:32:52 UTC,2026-02-15 08:32:52+00:00,10.1002/adma.202522563,"ABSTRACT
                  
                    Semiconductor quantum dots (QDs) have emerged as promising materials for artificial photosynthesis, owing to their exceptional light‐harvesting capabilities, efficient exciton generation, and tunable surface properties. However, challenges still remain in enhancing their solar‐to‐chemical conversion efficiency, reaction selectivity, long‐term stability, and diversification of redox reactions. A promising strategy to address these limitations involves the precise confinement of QDs within porous matrices (either flexible or rigid frameworks), which offers new opportunities for advanced artificial photosynthetic systems. Furthermore, recent progress in nanomaterial synthesis and advanced characterization techniques has enabled innovative approaches for encapsulating QDs in porous matrices. This review systematically summarizes recent advancements in this field, covering fabrication strategies, charge carrier dynamics, and emerging functionalities. First, the predominant synthetic approaches is discussed, including “ship‐in‐a‐bottle” and “bottle‐around‐the‐ship” methods, along with the benefits and challenges of QD encapsulation in porous matrices. Next, key applications is highlighted, such as photocatalytic H
                    2
                    evolution, CO
                    2
                    photoreduction, and organic photoredox catalysis, providing mechanistic insights and performance comparisons. Finally, current challenges is outlined and future study directions to inspire the rational design of QD/porous material composites for large‐scale, practical photochemical applications and beyond.",crossref,0
Bimolecular Hetero‐Spatial Co‐Passivation Enables Efficient MA‐Free Wide‐Bandgap Perovskites for All‐Perovskite Tandem Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70755?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-15 08:33:29 UTC,2026-02-15 08:33:29+00:00,10.1002/aenm.70755,"ABSTRACT
                  
                    All‐perovskite tandem solar cells (AP‐TSCs) offer the potential to surpass the Shockley–Queisser (S–Q) limit of single‐junction perovskite solar cells (PSCs). Nevertheless, the wide‐bandgap (WBG) sub‐cells suffer from severe open‐circuit voltage (
                    V
                    OC
                    ) losses induced by surface defects and energy‐level mismatch at the WBG perovskite/C
                    60
                    interface. Herein, we implemented a bimolecular passivation strategy by achieving hetero‐spatial distribution of piperazinium bromide (PipBr) and 3‐(methylthio) propylamine hydrobromide (3MTPABr) in the WBG perovskite surface layer. Pip
                    +
                    facilitates a reconstruction of the perovskite surface to form an anchored‐gradient passivation region, while 3MTPA
                    +
                    constructs an ultrathin low‐dimensional perovskite capping layer atop this reconstructed region. This thumbtack‐type spatial distribution of the two molecules effectively passivates surface defects and optimizes the energy‐level alignment at the perovskite/C
                    60
                    interface, achieving suppressed interfacial non‐radiative recombination, enhanced charge transport, and improved surface hydrophobicity. Consequently, single‐junction gas‐quenched MA‐free WBG (∼1.76 eV) PSCs achieve a power conversion efficiency (PCE) of 20.80% (with a certified value of 20.02%) and retain 91.1% of their initial PCE after 600 h of operation under 1.0 sun illumination, demonstrating the importance of spatial molecular distribution in WBG perovskite co‐passivation. Notably, the fabricated 2‐terminal AP‐TSC device attains a PCE of 28.34%, highlighting its considerable potential for AP‐TSC applications.",crossref,0
"Highly Stable and Electrocatalytically Active Microflower‐Shaped, Fe2/Ni‐Coordinated N‐Doped Carbons With Vacancy Sites for Oxygen Redox Reactions",https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506668?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-15 08:37:01 UTC,2026-02-15 08:37:01+00:00,10.1002/aenm.202506668,"ABSTRACT
                  
                    Developing highly efficient and stable electrocatalysts for both the oxygen reduction reaction (ORR) and the oxygen evolution reaction (OER) is vital for the large‐scale deployment of rechargeable zinc‐air batteries (ZABs). Herein, a novel ternary‐atom catalyst, composed of Fe
                    2
                    ‐ and Ni‐coordinated, flower‐shaped, N‐doped carbon microparticles containing carbon vacancy sites (Fe
                    2
                    /Ni‐N‐C
                    CV
                    MFs), is synthesized using a facile two‐step heat‐treatment strategy. The material possesses Fe
                    2
                    ‒N
                    6
                    and Ni‒N
                    4
                    co‐structures as well as abundant carbon vacancy sites. These render the material remarkable bifunctional electrocatalytic activity and outstanding stability in alkaline media. Density functional theory simulations indicate that: i) the Fe
                    2
                    ‒N
                    6
                    sites stabilize the reaction intermediate *OOH through bidentate adsorption, ii) the Ni‒N
                    4
                    sites favorably modulate the electronic states of Fe
                    2
                    ‒N
                    6
                    sites, and iii) the carbon vacancy sites around the metallic species hinder the dissolution of the metallic centers. Furthermore, the catalyst exhibits a high peak power density of 264.4 mW cm
                    ‒2
                    and excellent long‐term cycling stability for 1000 h in rechargeable ZABs. This work will not only guide the development of robust multi‐atom catalysts through the rational modulation of multi‐metallic and vacancy sites, but also provide a new approach to optimizing the electronic structures of the metal centers in such catalysts to enhance electrocatalytic performance.",crossref,0
Anion‐Immobilized Polar Nanochannels in Metal‐Organic Frameworks Enable Ion‐Decoupled Transport for High‐Performance Solid‐State Sodium Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525120?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-15 08:38:00 UTC,2026-02-15 08:38:00+00:00,10.1002/anie.202525120,"ABSTRACT
                  
                    The development of all‐solid‐state polymer sodium metal batteries (ASSP‐SMBs) is hindered by insufficient salt dissociation and imbalanced ion migration in polymer electrolytes. Herein, we propose an atomic level precise pore engineering strategy that integrates pore confinement with surface polarization in a metal‐organic framework (MOF) CAU‐10‐PyDC. The electron‐withdrawing effect of the pyridinic nitrogen atoms induces a localized positively charged microenvironment, which strongly anchors anions, promotes NaTFSI dissociation and establishes ion‐decoupled transport pathways with low energy barriers. Simultaneously, the optimized pore size offers a low‐energy‐barrier pathway for efficient Na
                    +
                    migration. Importantly, CAU‐10‐PyDC synergistically promoted polymer electrolyte (PyDC‐MSPE) induces the formation of stable, inorganic‐rich SEI and CEI layers, effectively suppressing dendrite growth and interfacial side reactions. The PyDC‐MSPE electrolyte demonstrates a high ionic conductivity of 3.37×10
                    −4
                    S cm
                    −1
                    and a Na
                    +
                    transference number of 0.75. Na|PyDC‐MSPE|Na
                    3
                    V
                    2
                    (PO
                    4
                    )
                    3
                    ASSP‐SMB maintains a specific capacity of 111.2 mAh g
                    −1
                    after 1000 cycles at 2C. The corresponding pouch cell achieves an energy density of 325.7 Wh kg
                    −1
                    , with high‐capacity retention of 87.7% after 100 cycles. This study unveils a novel mechanism where pore confinement synergizes surface polarization to regulate ion transport, offering an effective approach to addressing sodium salt dissociation and ion transport challenges in ASSP‐SMBs.",crossref,0
