title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Energy storage optimization under two-part tariff: A collaborative game-theoretic planning and deep reinforcement learning-based operation framework,https://www.sciencedirect.com/science/article/pii/S0306261926006690?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-16 00:00:00+00:00,,Leting Wang,,,
The positive effect of monetary social reciprocity on energy poverty reduction in rural Chinese households,https://www.sciencedirect.com/science/article/pii/S0301421526003095?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-16 00:00:00+00:00,,Zhiwen Li,,,
"Green bonds, climate resilience, and environmental performance: A global panel analysis of sustainable finance effectiveness",https://www.sciencedirect.com/science/article/pii/S0301421526002971?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-16 00:00:00+00:00,,Magdalena Osińska,,,
Modelling a hybrid solar-pumped storage system using pump-as-turbine in parallel and variable speed operation,https://www.sciencedirect.com/science/article/pii/S030626192600663X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-16 00:00:00+00:00,,Patrick Hendrick,,,
Identification of barriers to decarbonise the German steel industry as a basis for a feasibility assessment,https://www.sciencedirect.com/science/article/pii/S0301421526003071?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-16 00:00:00+00:00,,Patrick Jochem,,,
Spatiotemporal sensitivity analysis of fuel cell performance under dynamic cycling using a sliding-window-integrated hybrid Sobol-Shapley method,https://www.sciencedirect.com/science/article/pii/S0306261926006987?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-16 00:00:00+00:00,,Ke Song,,,
Does U.S.-China trade war exacerbate energy poverty? Evidence from Chinese households,https://www.sciencedirect.com/science/article/pii/S0301421526003083?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-16 00:00:00+00:00,,Morris Ming Liu,,,
Interpretable noninvasive framework for lithium-ion battery degradation diagnosis: Joint prediction of capacity and power fade and mechanism-aware health index classification,https://www.sciencedirect.com/science/article/pii/S0306261926006884?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-16 00:00:00+00:00,,Seongmin Heo,,,
Online resistance diagnostics based on a time-domain step-response analysis for stack-level proton exchange membrane water electrolyzers,https://www.sciencedirect.com/science/article/pii/S0306261926006550?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-16 00:00:00+00:00,,Hee-Young Park,,,
1 nm‐Level Solid Electrolyte Interphase on Coal‐Based Hard Carbon Enables Superior Sodium Storage,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73153?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 06:01:07+00:00,10.1002/adma.73153,Jieshan Qiu,,"ABSTRACT
                  
                    Solid electrolyte interphase (SEI) stands as a pivotal determinant of battery performance, governing ion transport and storage behavior, yet precise control over its thickness remains a formidable challenge. Here, we construct a 1 nm‐level SEI on coal‐based hard carbon through developing a synergistic regulation strategy toward surface chemistry and microstructure. Oxygen‐lean surface chemistry and typical micropore structure are created via phosphate‐directed oxygen and carbon etching in a confined microenvironment established by pitch light component surface coating. The surface oxygen content is remarkably reduced from 6.80 to 1.73 at.%, while the pore volume is enlarged by four times. The surface chemistry and structure properties of hard carbon contribute to the construction of 1 nm‐level SEI featured by an organic outer layer and an inner layer rich in Na
                    2
                    O and Na
                    2
                    CO
                    3
                    , which represents the lowest value in current hard carbon anodes of sodium‐ion batteries. Consequently, the as‐designed coal‐based hard carbon achieves superior initial coulombic efficiency (92.18%), reversible capacity (363 mAh g
                    −1
                    ) and rate capability (231.2 mAh g
                    −1
                    at 3 A g
                    −1
                    ). This study provides a new material design approach to precise SEI thickness control, promising to inspire extensive research across diverse battery chemistries.",crossref
Post‐Salting‐Out Polymerization Enriching Dynamic Crosslinks for Ultralong High‐Temperature Phosphorescence Hydrogels,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73400?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 06:01:55+00:00,10.1002/adma.73400,Wei Lu,,"ABSTRACT
                  Room‐temperature phosphorescence (RTP) and high‐temperature phosphorescence (HTP) polymer hydrogels hold great photonic applications in 3D printing, bioimaging, etc. Unfortunately, the soft, wet nature of hydrogels fundamentally contradicts the stringent confinement requirements for efficient phosphorescence, making the RTP hydrogels with tens‐of‐seconds afterglow remain underdeveloped, while there is still no report of HTP hydrogels. Herein, we propose a post‐salting‐out polymerization strategy to significantly enrich the dynamic crosslinking network for the compact confinement of HOF‐protected luminogens, leading to remarkable RTP and especially ultralong HTP of hydrogels. Such dynamic hydrogen bonds‐assisted crystallization enhancement synergizes with the orderly HOF structure to significantly restrict molecular vibrations around luminogens and isolate water/oxygen. Consequently, unprecedented RTP lifetime (∼3.3 s) and afterglow (∼45 s) are achieved in hydrogels for the first time. Owing to the good thermo‐stability of HOF and crystallization structures, their HTP lifetime and afterglow are still found to be above 1.3 s and 30 s, even at 100°C, despite the fact that the hydrogen bonds between polymers and HOF rosettes are sensitive to high temperature. Multicolor RTP and HTP performances are further demonstrated by either varying the luminogens or doping commercial dyes into the hydrogel matrix. This study opens new avenues for ultralong HTP hydrogels to broaden their applications.",crossref
Circularly Polarized 1540 nm Short‐Wave Infrared Electroluminescence from Er‐Based Halide LEDs with 3.06% Record Efficiency,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73399?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 06:03:17+00:00,10.1002/adma.73399,Hongwei Song,,"ABSTRACT
                  
                    Er
                    3+
                    ‐doped 1540 nm light‐emitting diodes (LEDs) are critical components in optical communications C‐band, non‐trunk communication, bioimaging, and sensing. However, integrating high luminous efficiency with tailored circularly polarized luminescence (CPL) in such LEDs remains a critical challenge. Here, we demonstrate efficient 1540 nm short‐wave infrared (SWIR) electroluminescence with distinct CPL in Cs
                    3
                    ErCl
                    6
                    nanocrystals (NCs)‐based LEDs via a synergistic strategy of Sb
                    3+
                    /Y
                    3+
                    co‐doping and camphor ligand modification. Y
                    3+
                    doping modulates lattice symmetry, inducing Stark splitting of the Er
                    3+
                    energy level and enhancing luminescence intensity. Sb
                    3+
                    introduction triggers efficient self‐trapped excitons emission at 530 nm, whose energy levels match Er
                    3+
                    states to boost energy transfer efficiency. Subsequently, camphor ligand exchange passivates Er
                    3+
                    ‐related defects, increasing the 1540 nm photoluminescence quantum yield to 35.7% and endowing NCs with CPL (asymmetry factor: −3.67 × 10
                    −2
                    ) via camphor's chiral structure. SWIR LEDs based on camphor‐modified Cs
                    3
                    Er
                    0.7
                    Y
                    0.3
                    Cl
                    6
                    : Sb
                    3+
                    NCs exhibit a record‐high external quantum efficiency of 3.06% at 1540 nm, and first, demonstrate electrically‐driven circularly polarized 1540 nm emission with asymmetry factor of −3.08 × 10
                    −2
                    . This work presents a synergistic doping‐ligand strategy for Er‐based halide optoelectronics, offering a versatile platform to develop high‐performance long‐wavelength devices with integrated efficient emission and tailored polarization, crucial for advancing next‐generation optical communication and bioimaging.",crossref
Miniature Soft Robot With Magnetically Reprogrammable Surgical Functions,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523056?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 06:05:29+00:00,10.1002/adma.202523056,Guo Zhan Lum,,"ABSTRACT
                  Magnetic miniature robots are untethered actuators, which can prospectively make existing minimally invasive surgery considerably safer and painless, and enable unprecedented treatments because they are much smaller and dexterous than existing surgical robots. However, such actuators are restricted to possessing at most two on‐board functionalities, having limited five degrees‐of‐freedom (DOF) locomotion, or are only operational under specialized environments where actuation from strong external magnets must be at very close proximity (&lt;4 cm away). Here we present smart magnetic composites with deliberately engineered symmetry and heterogeneous material properties. Leveraging these composites, we construct a millimeter‐scale soft robot whose magnetization profile can be reprogrammed to dispense drugs, cut through biological tissues, grip and store biological samples, and heat remotely. By possessing full six‐DOF motions, including the sixth‐DOF rotation about its net magnetic moment, our soft robot can also roll and two‐anchor crawl across challenging unstructured environments, which are impassable by its five‐DOF counterparts. Because the applied magnetic fields are relatively uniform and weak (10–30 mT, 0.21–0.31 T/m for actuation; 60–65 mT for reprogramming), they can theoretically penetrate human tissues safely and enable actuation beyond 5 cm.",crossref
"Defect Passivation and Charge Transport Enhancement in High‐Voltage Cu2ZnSn(S,Se)4 Solar Cells via MnS Interfacial Layer",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73392?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 06:09:48+00:00,10.1002/adma.73392,Zhengji Zhou,,"ABSTRACT
                  
                    The large open‐circuit voltage (
                    
                      V
                      OC
                    
                    ) deficit remains a central bottleneck in Cu
                    2
                    ZnSn(S,Se)
                    4
                     (CZTSSe) solar cells, originating from the coupled effects of uncontrolled MoSe
                    2
                    growth at the rear contact and defect‐mediated non‐radiative recombination in the absorber. Here, we report a defect‐selective back‐contact engineering strategy via a thermally oxidized MnS interlayer that simultaneously regulates interfacial reaction kinetics and defect energetics. The MnS interlayer suppresses excessive MoSe
                    2
                    formation and reduces the valence‐band offset from 0.32 to 0.10 eV, thereby promoting hole‐selective transport. Meanwhile, the junction quality is substantially improved, as evidenced by an expanded depletion width (236 to 286 nm), a reduced interfacial defect density (1.31 × 10
                    15
                    to 4.60 × 10
                    14
                     cm
                    −3
                    ), and prolonged carrier lifetimes (1.20 to 2.48 and 99 to 208 µs, respectively). First‐principles calculations further reveal that Mn incorporation reconstructs defect formation energetics by suppressing deep Sn
                    Zn
                    antisites while favoring shallow acceptor‐type defects, thus mitigating Shockley–Read–Hall recombination and strengthening p‐type transport. Consequently, a
                    
                      V
                      OC
                    
                    of 550.7 mV and an efficiency of 14.35% are achieved, representing the highest performance reported to date for Mn‐modified CZTSSe solar cells.",crossref
High‐Yield Engineering and Identification of Oxygen‐Related Modified Divacancies in 4H‐SiC,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73419?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 13:11:43+00:00,10.1002/adma.73419,Guang‐Can Guo,,"ABSTRACT
                  Modified divacancies in the 4H polytype of silicon carbide (SiC) exhibit enhanced charge stability and spin addressability at room temperature, making them attractive for quantum applications. However, their low formation yield and lack of direct structural identification have hindered progress. Here, we demonstrate a controllable method for high‐yield engineering and identification of oxygen‐related modified divacancy color centers in 4H‐SiC via oxygen‐ion implantation. Based on their distinct optical and spin‐resonance characteristics, we experimentally resolve four types of modified divacancies. Furthermore, by measuring isotope‐resolved  hyperfine interactions, we identify them as the four crystallographic configurations of oxygen‐vacancy (OV) complexes. Remarkably, single OV centers account for over 90% of the total defect population and exhibit superior optical properties and spin coherence compared with defects created by conventional carbon or nitrogen implantation. We characterize the zero‐phonon lines of these OV centers and reveal distinct temperature‐dependent behavior in spin‐readout contrast. By optimizing implantation dose and annealing temperature, we achieve high‐density ensembles and observe Rabi‐oscillation beating patterns associated with different orientations of basal‐type defects. These results establish a high‐yield route for scalable engineering of these four oxygen‐related modified divacancies in 4H‐SiC and clarify their atomic structure, opening new opportunities for solid‐state quantum technologies.",crossref
Three‐Dimensional Garment Architectures for Tactile Embodied Intelligence,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73410?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 13:11:47+00:00,10.1002/adma.73410,Yang Chai,,"ABSTRACT
                  
                    Sensory‐neuromorphic computing endows wearable devices with capabilities of environmental perception and active service, acting as a pivotal driver for the revolution in human–computer interaction. However, its implementation in textile electronics is hampered by incompatibility between conventional electronic device structures and the fabric‐woven manufacturing methodology. Here, we demonstrate a tactile‐neuromorphic interface integrating a textile‐type resistive random‐access memory (RRAM) array for constructing human–machine sensing‐computing interactive systems. The 3D stacked TiO
                    2
                    /Ti
                    3
                    C
                    2
                    T
                    x
                    textile RRAM exhibits an order‐of‐magnitude reduction in switching voltage (85 mV) compared to prevailing counterparts, ultra‐stable resistive switching over 10
                    3
                    operation cycles with ultralow 1.15% LRS coefficient of variation, ideal for actualizing weavable neuromorphic computing. An all‐textile integrated near‐sensor computing system, featuring monolithically co‐integrated pressure sensor and RRAM arrays, demonstrates quasi‐linear conductance modulation under pressure stimuli, allowing for the embedded computation‐memory nodes knitted into garment textiles to achieve in situ tactile processing for contactless vehicular maneuvering. This work demonstrates the potential to integrate an embedded sensing‐logic‐memory electronic device into smart textiles, propelling a transformative paradigm shift in human–machine interaction.",crossref
20.31% Efficiency Layer‐by‐Layer Organic Solar Cells Enabled by 3D Side‐Chain Topology‐Driven Dual‐Fiber Interpenetrating Networks,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73422?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 13:12:36+00:00,10.1002/adma.73422,Qiang Peng,,"ABSTRACT
                  Constructing robust nanofibrillar networks in layer‐by‐layer (LbL) organic solar cells (OSCs) is challenging since small‐molecule acceptors lack polymer‐like interlocking capabilities. Herein, we propose a topology‐driven strategy using bulky siloxane‐terminated side chains to induce fibrillation. We synthesized asymmetric acceptors BTP‐2Ph and BTP‐3Ph by substituting one alkyl chain of L8‐BO with diphenylmethylsilyl and triphenylsilyl groups, respectively. We reveal a size‐dependent competition between steric hindrance and intermolecular interlocking. The bulkier triphenylsilyl group in BTP‐3Ph provides strong interlocking that overrides steric‐induced crystallinity loss, driving the formation of an interconnected acceptor nanofibrillar network. This creates an ideal dual‐fiber morphology with the D18 donor. Consequently, the D18/BTP‐3Ph device achieves an impressive 20.31% efficiency, significantly outperforming L8‐BO (19.28%). Crucially, this physically interlocked framework kinetically freezes the optimal phase separation, enabling excellent operational stability with 85% initial efficiency retention after 650 h of continuous one‐sun illumination.",crossref
Reconciling High‐κ and Wide‐Bandgap Dielectrics (TbOCl) with Intrinsic Stability in 2D Electronics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73420?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 13:15:05+00:00,10.1002/adma.73420,Xing Zhou,,"ABSTRACT
                  
                    The practical implementation of two‐dimensional (2D) transistors is fundamentally limited by the lack of gate dielectrics that can simultaneously deliver a high dielectric constant, a wide bandgap, strong breakdown strength, and long‐term environmental stability‐an often‐overlooked yet critical requirement for reliable device integration. Here, we report 2D single‐crystalline TbOCl nanosheets as gate dielectrics that uniquely reconcile these competing demands. TbOCl exhibits a high dielectric constant (12.5), an ultrawide bandgap (∼6.6 eV), and a high breakdown field (11.9 MV cm
                    −1
                    ). MoS
                    2
                    field‐effect transistors (FETs) gated by TbOCl exhibit excellent electrostatic control, yielding a near‐ideal subthreshold swing of 72 mV dec
                    −1
                    , a small hysteresis of only 8 mV, and an ultra‐low gate leakage current of ∼10
                    −13
                    A. Notably, TbOCl‐based devices maintain ultrastable electrical performance after more than 9 months of ambient storage with negligible performance degradation. The superior stability originates from an intrinsic dual‐antioxidation mechanism that effectively suppresses oxidative degradation of the dielectric. Furthermore, logic inverters fabricated with TbOCl gate dielectrics exhibit fast switching behavior, with rise and fall times of 80 and 16 µs, respectively. Together, these results establish TbOCl as a stable, high‐performance 2D dielectric platform, offering a viable pathway toward reliable 2D electronic devices.",crossref
Unveiling Layer‐Dependent Phase Transition and Lattice Dynamics in Two‐Dimensional InSe,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73416?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-16 13:18:56+00:00,10.1002/adma.73416,Thuc Hue Ly,,"ABSTRACT
                  
                    Two‐dimensional (2D) indium selenide (InSe) has attracted considerable interest due to its superior ballistic transport properties, superplasticity, and thermoelectric properties. Ferroelectricity and a variety of other intriguing physical characteristics. These arise from its van der Waals (vdW) layered structure, interlayer coupling, and intralayer interactions. The vibrational modes of 2D InSe are highly sensitive to thickness. The phase transitions in 2D materials, which are critical to their properties and applications, are closely related to interlayer and intralayer vibrations. However, the effect of the thickness on these vibrational behaviors during phase transitions remains insufficiently understood. In this study, we investigate the Raman spectra of
                    β
                    ‐InSe with layer numbers (LN) ranging from 4 to 33 under high pressure and construct a pressure LN phase diagram. Unexpectedly, due to the quantum confinement and defect effects, InSe flakes with fewer layers require more energy to undergo phase transitions which is confirmed by PL experiments and DFT calculations, irrespective of whether pressure is being increased or decreased. This research establishes a solid foundation for exploring and characterizing interlayer and intralayer lattice dynamics through pressure engineering in vdW materials.",crossref
[ASAP] Machine Learning-Guided Pore Engineering of Metal–Organic Frameworks for Ultrahigh Volumetric Methane Storage,http://dx.doi.org/10.1021/jacs.6c02540,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-16 13:58:47+00:00,10.1021/jacs.6c02540,Binbin Tu,,"The high volumetric storage of methane under mild conditions remains a central challenge for the practical implementation of adsorbed natural gas technologies. Here, we report a machine learning (ML)-guided strategy that integrates large-scale computational screening with experimental pore engineering to identify and optimize metal-organic frameworks (MOFs) for high volumetric methane working capacity. An Extra Trees Regressor model was trained using adsorption data obtained through grand canonical Monte Carlo simulations on the structures from the CoRE MOF 2024 database, achieving excellent predictive accuracy (R2 = 0.96). ML screening highlighted UMCM-4, MUF-8, and MOF-5 as top-performing and experimentally accessible candidates, whose measured volumetric methane working capacities at 298 K and 5-100 bar (225, 225, and 231 cm3(stp) cm-3) closely match ML predictions. Feature-importance analysis reveals that porosity, pore volume, and framework density govern volumetric methane storage through a nonmonotonic interplay, defining an optimal range of 0.78-0.86 for porosity, 1.20-2.00 cm3 g-1 for pore volume, and 0.40-0.70 g cm-3 for framework density. Guided by these insights, linker functionalization was employed to finely tune structural parameters, leading to ultrahigh volumetric methane working capacities of 237 cm3(stp) cm-3 for MUF-8-CH3 and MUF-8-C4H4, surpassing all previously reported MOFs. This ML-guided pore engineering paradigm provides a generalizable route for the rational design of high-performance methane adsorbents.",pubmed
