title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Characterizing electro-thermal balance of zero-emission ammonia-fed solid oxide fuel cell systems integrated into hybrid propulsion plant for marine applications,https://www.sciencedirect.com/science/article/pii/S0306261926000784?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,确定纳入混合推进厂供海洋应用的混合推进厂的零排放氨用固体氧化固体燃料电池系统的电-热平衡的电-热平衡特性,
Electrochemical hydroxylation of alkenes with H2O,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag047/8440146?rss=1,National Science Review Advance Access,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,10.1093/nsr/nwag047/8440146,"Alcohol is one of the most prevalent functional groups found in biologically active molecules with unparalleled abundance and structural diversity. The hydroxylation reaction of alkenes represents a convenient approach for synthesizing such molecules. However, a general and direct method featuring a broad substrate scope and good functional group tolerance remains elusive. Herein, we report our efforts in applying electrochemistry to accomplish the hydroxylation of alkenes utilizing H2O as the sole source of hydroxyl without the need for stoichiometric oxidants and strong acidic reagents. This process operates via the formation of a high-valence cobalt (IV) intermediate, which could readily be entrapped by water to deliver the desired alcohols product. Mechanistic studies, cyclic voltammetry analysis and density functional theory calculations have been conducted to verify the feasibility of cobalt valence changes, including the generation of cobalt hydride species, the formation of intermediates after hydrogen atom transfer, the reasonable oxidation potential from Co (III) to Co (IV), which substantiate the proposed reaction pathways. Furthermore, the late-stage modification of biorelevant molecules has demonstrated the promising potential applications of this approach in synthetic chemistry.",rss_oup,0,,H2O 高原的电化学氢氧化,"酒精是生物活性分子中最常见的功能组,其丰度和结构多样性是无与伦比的,酒精是生物活性分子中发现的最常见功能组之一;藻类的液化反应是合成这些分子的方便方法;然而,一种具有广泛基底范围和良好功能组群容度的一般和直接方法仍然难以找到。在此,我们报告我们努力应用电化学来完成使用H2O作为氢氧基体唯一来源的烷的液化反应,而不必使用异质氧化剂和强酸性试剂,这一过程通过形成高价钴(IV)中间体来运作,该体可以很容易地被水浸泡,以提供理想的酒精产品。机械学研究、环球挥发式研究。"
A stability-constrained market clearing and pricing approach for coordinated frequency and voltage security in high-renewable electric power systems,https://www.sciencedirect.com/science/article/pii/S0306261926000772?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"采用稳定限制的市场清算和定价办法,协调高可再生能源电力系统的频率和电压安全",
Scalable deposition and drying methods toward large-area monolithic perovskite/silicon tandem solar cells,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06772C,RSC - Energy Environ. Sci. latest articles,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Monolithic perovskite/silicon tandem solar cells have emerged as a compelling route, combining the certified power conversion efficiencies exceeding 34% for laboratory-scale devices with more cost-effective manufacturing compared to market-established silicon photovoltaics. Despite deployment in pilot processing lines beyond the lab stage, this technology still faces scaling challenges from perovskite sub-cells, such as the incompatibility with contemporary mass production lines and the upscaling efficiency deficit, that are expected to be resolved within a few years to achieve commercial viability. Here, we comprehensively elaborate the scalable deposition and drying methods of perovskite sub-cells on silicon substrates and review their recent advanced progress. We assess the merits and limitations of these competing methods, providing a systematic framework for achieving efficient and durable large-area perovskite/silicon tandem solar cells suitable for industrial production.",rsc_html,0,,"可伸缩沉积和干燥方法,向大面积单状普罗夫斯基/硅同步太阳电池倾斜","尽管在实验室阶段以外的试点加工线上部署了这种技术,但是它仍然面临着来自普罗夫斯基亚细胞的规模化挑战,例如与当代大规模生产线不相容以及效率提高不足等,这些小细胞预计将在几年内得到解决,以实现商业可行性。在这里,我们全面阐述了普罗夫斯基亚细胞在硅子系统上的可缩放沉降和干燥方法,并审查了它们最近的先进进展。"
A reduced-order model for predicting transient performance of air-source heat pumps,https://www.sciencedirect.com/science/article/pii/S0306261926000644?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,用于预测空气源热泵瞬时性能的减少订购量模型,
Distributed collaborative optimization for integrated energy system clusters: A power allocation strategy based on consensus algorithm and logistic function,https://www.sciencedirect.com/science/article/pii/S0306261926000401?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,为综合能源系统集群组合分配合作优化:基于协商一致算法和后勤功能的电力分配战略,
"Generalized Nash equilibrium-based optimal configuration of hydrogen energy storage in island distribution networks considering economy, resilience, and low-carbon",https://www.sciencedirect.com/science/article/pii/S0306261926000437?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"考虑到经济、抗御力和低碳,岛屿分配网络氢能源储存的总体纳什均衡制最佳配置,考虑到经济、抗御力和低碳",
Adaptive droop control scheme with error functioned-based SoC balancing for distributed battery storage system in renewable energy-based DC shipboard microgrid,https://www.sciencedirect.com/science/article/pii/S0306261926000577?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"在基于可再生能源的分布式电池储存系统方面,在基于可再生能源的DC 船上微型电网中,采用基于差错的适应性滴管控制计划,基于功能的 SoC平衡,在基于可再生能源的分布式电池储存系统方面实现平衡。",
Projecting solar peak hours in southern Spain using temperature-based machine learning models until 2100,https://www.sciencedirect.com/science/article/pii/S0306261926000474?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"使用以温度为基础的机器学习模型预测西班牙南部的太阳峰值时数,直到2100年",
Mismatch between where solar projects are proposed and approved: the case of PV acceptance in the French Alps,https://www.sciencedirect.com/science/article/pii/S0301421526000376?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,提议和核准太阳能项目的地点与核准的太阳项目地点之间的差错:法国阿尔卑斯山的光电接收情况,
Two roads to understanding youth acceptance of energy transition policies: A symmetrical and asymmetrical perspective,https://www.sciencedirect.com/science/article/pii/S0301421526000364?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,理解青年接受能源过渡政策两条道路:对称和不对称观点,
Assessment of CIGS and CdTe thin-walled solar photovoltaics as potential energy capture Systems for Electric-Vehicle Charging Stations: A comparative case study in India,https://www.sciencedirect.com/science/article/pii/S0306261926000528?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,评估作为电动车辆充电站潜在能源捕获系统的CIGS和Cdte薄壁太阳能光伏发电:印度的比较案例研究,
The role of charging infrastructure and income on electric vehicle adoption,https://www.sciencedirect.com/science/article/pii/S0301421526000327?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,对电动车辆的采用收取基础设施和收入费用的作用,
New horizons of bionic intelligence: synaptic devices facilitating the exploration and breakthroughs in smart robot technology,https://www.sciencedirect.com/science/article/pii/S1369702126000295?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,生物智能的新视野:促进智能机器人技术探索和突破的合成装置,
Entanglement-inspired frequency-agile rangefinding,https://www.nature.com/articles/s41467-026-68589-9,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Entanglement, a key feature of quantum mechanics, is recognized for its non-classical correlations which have been shown to provide significant noise resistance in single-photon rangefinding and communications. Drawing inspiration from the advantage given by energy-time entanglement, we developed an energy-time correlated source based on a classical laser that preserves the substantial noise reduction typical of quantum illumination while surpassing the quantum brightness limitation by over six orders of magnitude, making it highly suitable for practical remote sensing applications. A frequency-agile pseudo-random source is realized through fiber chromatic dispersion and pulse carving using an electro-optic intensity modulator. Operating at a faint transmission power of 48 μW, the distance between two buildings 154.8182 m apart can be measured with a precision better than 0.1 mm, under varying solar background levels and weather conditions with an integration time of only 100 ms. These trials verified the predicted noise reduction of this system, demonstrating advantages over quantum illumination-based rangefinding and highlighting its potential for practical remote sensing applications.",nature_html,0,,缠绕诱导频率敏感测距调查,"量子力学的关键特征之一,即缠绕,因其非古典的关联性而得到承认,这些关联性已证明在单个磷射程调查和通信中具有很强的抗噪音阻力。我们从能源时间缠绕的优势中得到灵感,根据古典激光开发了能源时间相关源,它保持了典型的量子光化大量减少噪音的典型特征,同时超过了量子亮度的六级以上,使量子亮度的极限超过六级以上,因此非常适合实用的遥感应用。通过使用电子光电强度调制解导器的纤维色谱分散和脉冲刻刻,实现了频率合成随机源。在微弱传输功率为48微瓦的微弱传输功率下运行,距离为48微瓦。"
Promoting broad participation in CCUS system via a technical service business model and bi-level optimization with carbon trading incentives,https://www.sciencedirect.com/science/article/pii/S0301421526000339?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"通过技术服务业务模式和以碳交易奖励措施实现双级优化,促进广泛参与CCUS系统",
High-index faceted high-entropy-alloy atomic layers with tailored active sites for enhanced catalytic performance,https://www.sciencedirect.com/science/article/pii/S1369702126000350?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"高指数、高指数、面面面高的高有机植物合金原子层,配有量身定制的活点,以提高催化性能",
iDesignGPT enhances conceptual design via large language model agentic workflows,https://www.nature.com/articles/s41467-026-68672-1,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Conceptual engineering system design faces challenges from traditional methods and emerging AI tools to fully address its inherently complex, dynamic, and creativity-driven demands. iDesignGPT is a framework that integrates large language models with established design methodologies to enable dynamic multi-agent collaboration for problem refinement, information gathering, design space exploration, and evaluation. By incorporating design metrics such as coverage, diversity, and novelty, iDesignGPT provides quantitative insights for early-stage conceptual design. Performance evaluations across six public design challenges show that iDesignGPT achieves competitive novelty and consistently higher originality and modularity than GPT-4o zero-shot, GPT-4o chain-of-thought and Deepseek-r1, based on metrics and expert assessments. Two controlled user studies show positive reception across profiles and, for novice designers, lower mental demand than human-only design and clearer design flow with iDesignGPT. These results establish iDesignGPT as a practical framework for integrating language-model agents with established engineering design methods, enabling metrics-driven support for conceptual design by both expert and novice designers.",nature_html,0,,iDigntGPT通过大型语文模式代理工作流程加强概念设计,"iDignGPT是一个框架,将大型语言模型与既定的设计方法相结合,以便能够在改进问题、收集信息、设计空间探索和评价方面进行动态多机构协作,从而在改进问题、收集信息、设计空间探索和评价方面进行动态的多机构协作。iDignGPT采用诸如覆盖范围、多样性和新颖性等设计指标,为早期概念设计提供定量见解。 6个公共设计挑战的绩效评估显示,iDignGPT取得了与GPT-4零弹、GPT-4-思维链和Deepseek-r1相比的竞争性新颖性和一贯更高的原创性和模块性。"
"BiG-SCAPE 2.0 and BiG-SLiCE 2.0: scalable, accurate and interactive sequence clustering of metabolic gene clusters",https://www.nature.com/articles/s41467-026-68733-5,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Microbial metabolic gene clusters encode the biosynthesis or catabolism of metabolites that facilitate ecological specialization, mediate microbiome interactions and constitute a major source of medicines and crop protection agents. Here, we present BiG-SCAPE and BiG-SLiCE 2.0, next-generation methods that facilitate scalable, accurate and interactive gene cluster analyses. BiG-SCAPE 2.0 updates its classification, alignment methods, and visualizations, enabling more accurate analysis, up to 8x faster runtimes and halved memory requirements. BiG-SLiCE 2.0 updates its distance metric, pHMM database, and classification logic, resulting in increased sensitivity nearing that of BiG-SCAPE. Analysis of 260,630 biosynthetic gene clusters from publicly available genomes reveals that both tools generate concurring estimates of gene cluster diversity, thus providing significantly extended methodological support for recent evidence indicating that the vast majority of natural product diversity remains unexplored. Together, these updates will facilitate global genome mining efforts for natural product discovery and microbiome analyses scalable with current data sizes.",nature_html,0,,BIG-SCAPE 2.0和BIG-SLICE 2.0:代谢基因组群可扩展、准确和互动的序列组合,"BIG-SAPE 和 BIG-SAPE 2.0, 新一代方法, 有助于可缩放、准确和互动的基因集群分析。 BIG-SCAPE 2.0 更新其分类、调整方法和可视化,以便能够进行更准确的分析,加快运行时间达8x倍,将记忆要求减半。 BIG-SLiCE 2.0 更新其距离指标、pHMM数据库和分类逻辑,导致接近BIG-SAPE的敏感度提高。"
Molecular recognition of thyroglobulin by sortilin,https://www.nature.com/articles/s41467-026-68658-z,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Sortilin is a ubiquitous membrane receptor mediating trafficking of protein cargoes. In the thyroid, sortilin binds thyroglobulin (TG) during its endocytosis, a key process in thyroid homeostasis. Although sortilin has been proposed to recognise highly iodinated TG, the molecular details of this interaction remain unknown. In this work, using an integrative structural biology approach, we reveal that sortilin binds an unstructured TG C-terminal peptide and exhibits a strong preference for the monomeric TG over the commonly known dimeric form. We find that sortilin-TG interaction is independent of the iodination state of TG and instead relies on the conversion to its monomeric state, presumably promoted by extracellular degradation. Furthermore, using AlphaPulldown and sequence analysis, we show that recognition of other reported ligands by sortilin likely relies on similar unstructured peptide motifs, which are not constrained to a single binding orientation within the receptor cavity. Overall, this study reveals the TG-sortilin binding interface and provides insights into the recognition mechanism of other cargoes by sortilin.",nature_html,0,,分子对甲状腺素的辨识,"索氏素是一种无处不在的膜内膜受体, 介于蛋白质货物的贩运中。 在甲状腺中, 类丁在内分泌过程中结合了胸腺罗格布林( TG ), 这是甲状腺内分泌中的一个关键过程。 虽然提议了类丁承认高度碘化的TG, 但这种相互作用的分子细节仍然未知。 在这项工作中, 我们采用综合结构生物学方法, 发现类丁结合了一种没有结构的 TG C 定義颗粒, 并表现出一种强烈的偏好单一的TG 而不是常见的角状体。 我们发现类丁- TG 的相互作用独立于TG 的观测状态, 而是依赖将其转换为单体状态, 可能由细胞退化所推动。 此外, 我们使用 AlphaPurdown 和序列分析, 我们使用 AlphaPulld 和 Asqourdown,"
Does targeted poverty alleviation promote the adoption of clean cooking fuels? Evidence from a quasi-experimental study in China,https://www.sciencedirect.com/science/article/pii/S0301421526000182?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,目标减贫是否促进采用清洁烹饪燃料?,
Tuning crystal field stabilization energy through configurational entropy design in high-entropy oxide sodium-ion battery cathodes,https://www.sciencedirect.com/science/article/pii/S1369702126000283?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0,,"通过高有机氧化物钠离子电池阴极的配置式酶设计,对晶体实地稳定能进行调制",
[ASAP] Ambimodal (2 + 1)/(4 + 1) Pseudopericyclic Transition States in Reactions between Dihalocarbenes and Olefins,http://dx.doi.org/10.1021/jacs.5c13906,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-24 14:24:00 UTC,2026-01-24 14:24:00+00:00,10.1021/jacs.5c13906,"We report the first example of ambimodal (2 + 1)/(4 + 1) pseudopericyclic transition states (TSs) in reactions between dihalocarbenes and olefins. Quasi-classical molecular dynamics simulations of the model reaction between dibromocarbene and 1,2-bis(methylene)cycloheptane reveal a single ambimodal TS that bifurcates to the experimentally observed (2 + 1) and (4 + 1) products. Intrinsic bond orbital (IBO) and principal interacting orbital (PIO) analyses attribute this ambimodality to the amphiphilicity of dibromocarbene: its empty p-type orbital engages the diene HOMO, while its σ-lone pair interacts with both the C2 and C4 lobes of the diene LUMO. The resulting ambimodal transition structure displays a large disparity in competing bond lengths─an outlier relative to established correlations between bond length differences and ambimodal selectivity. Entropic path sampling reveals a pronounced entropic trap along the (2 + 1) pathway, giving rise to a post-transition-state dynamical intermediate that promotes extensive roaming rather than immediate product formation. This dynamic window allows the weaker (4 + 1) interaction to develop and compete, thereby enabling ambimodality despite the substantial bond length difference. An analogous ambimodal (2 + 1)/(4 + 1) cycloaddition is identified between nucleophilic dimethoxycarbene and alkenyl aldehyde relevant to natural product synthesis, underscoring the generality and synthetic utility of this manifold. Together, these findings reveal how structure, orbital interactions, and post-transition-state dynamics cooperatively govern ambimodal selectivity in this previously unrecognized carbene reaction manifold and provide a foundation for developing new strategies to tune reaction selectivity.",openalex,0,,[ASAP] 地卡宾斯和奥利芬斯之间反应中的普赛多周期性过渡国家[ASAP]安比莫达尔(2+1)/(4+1)/(4+1),"我们报告在二卤碳苯和单烯之间反应中的双模式(2+1)/(4+1)/(4+1)伪周期性转变状态的第一个例子。二溴碳苯和双氯环己烷之间模型反应模型模拟的“准古典分子动态模拟”显示了一种单一的双模式TS,它与实验观测的(2+1)和(4+1)产品相联。 Intrinc 债券轨道轨道(IBO)和主要互动轨道分析将这种矛盾性归因于二溴碳苯的两极性:其空的p型轨道轨道与死胡莫人接触,而其两对夫妇与死胡莫的C2和C4叶相相互作用。由此形成的双轨过渡结构在相互竞争的联结长度方面有很大差异,与确定的关联性相对而言,两者的距离很大。"
[ASAP] Recent Advances in Amorphous Electrode Materials for Aqueous Zinc-Ion Batteries,http://dx.doi.org/10.1021/acsenergylett.5c03711,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-24 14:32:28 UTC,2026-01-24 14:32:28+00:00,10.1021/acsenergylett.5c03711,,,0,,[ASAP] 水锌-电离电池无定形电解材料的最近进展,
[ASAP] Correction to “Regio- and Stereoselective Halogenation by an Iron(II)- and 2-Oxoglutarate-Dependent Halogenase in the Biosynthesis of Halogenated Nucleosides”,http://dx.doi.org/10.1021/jacs.5c23050,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-24 19:59:08 UTC,2026-01-24 19:59:08+00:00,10.1021/jacs.5c23050,,,0,,"[ASAP]更正为“在卤化核仁化生物合成中,用铁(II)-和2-Oxoglutarate-依赖-2-Oxoglutarate-Dependent Halgency 进行静脉和立体选择性选择性卤化”",
Offline inverse reinforcement learning for joint optimization of energy costs and demand charge in industrial PV-battery load systems,https://www.sciencedirect.com/science/article/pii/S0306261926000681?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-25 00:00:00 UTC,2026-01-25 00:00:00+00:00,,,,0,,工业光电池装载系统联合优化能源成本和需求收费的离线反向强化学习,
Natural hydrogen techno-economics and valuation,https://www.sciencedirect.com/science/article/pii/S0306261926000589?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-25 00:00:00 UTC,2026-01-25 00:00:00+00:00,,,,0,,自然氢技术经济学和估价,
Dynamic adaptive model predictive control for prosumers-based energy communities,https://www.sciencedirect.com/science/article/pii/S0306261926000693?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-25 00:00:00 UTC,2026-01-25 00:00:00+00:00,,,,0,,以造票人为基础的能源社区动态适应模型预测控制模型预测控制,
Real-time wind power forecasting using an evolving fuzzy system based on Multivariate Gaussian and Chebyshev mapping,https://www.sciencedirect.com/science/article/pii/S0306261926000395?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-25 00:00:00 UTC,2026-01-25 00:00:00+00:00,,,,0,,利用基于多变量高萨和Chebyshev绘图的不断演变的模糊系统进行实时风力预报,
