title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
A unified lifetime electrochemical-aging framework for lithium-ion batteries: Capturing degradation across expanded voltage boundaries,https://www.sciencedirect.com/science/article/pii/S0306261926007300?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Xi Zhang,,,
Distribution system resilience enhancement driven by incentive-compatible Peer-to-Peer energy market,https://www.sciencedirect.com/science/article/pii/S0306261926006641?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Yuting Mou,,,
Astrocyte activation in the ventrolateral medulla modulates breathing and arousal states,https://www.nature.com/articles/s41467-026-73208-8,,Nature Communications,2026-05-23 00:00:00+00:00,10.1038/s41467-026-73208-8,Jan-Marino Ramirez,,"Astrocytes play vital roles in regulating brain states across organisms. Specifically, they regulate breathing behaviors and associated brain states, including facilitating transitions between breathing phases by sensing changes in O₂ and CO₂ levels, regulating the sleep-wake cycle, and impacting arousal and wakefulness. Here, we test the hypothesis that astrocytes in the ventral respiratory column (VRC) are important for arousal and sigh generation in alert mice. Our results reveal that a subset of Aldh1l1 cells in the VRC are activated prior to sigh generation and are recruited by hypoxia. Chemogenetic or optogenetic activation of Aldh1l1 astrocytes in the VRC increased the probability of evoking arousals with sighs. We also demonstrated that activating Aldh1l1 astrocytes increased calcium transients in catecholaminergic neurons in the VRC immediately before arousal with sighs. We conclude that medullary astrocytes can modulate sigh generation and arousal transitions, and are important for the ventilatory and arousal response to hypoxia.",nature_html
Gradient methods for bilevel electricity grid expansion planning,https://www.sciencedirect.com/science/article/pii/S0306261926006963?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Ram Rajagopal,,,
CrossSTLLM: A continually adaptive spatiotemporal large language model for anomaly detection and fault localization in wind turbines with diverse distribution,https://www.sciencedirect.com/science/article/pii/S0306261926007105?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Hankun Bing,,,
"Characterizing BEV energy flow in extreme climates: An experimental comparison of heat pump, PTC, and hybrid thermal management architectures",https://www.sciencedirect.com/science/article/pii/S0306261926007154?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Daofei Li,,,
Split incentives in shared waters: Introducing a multi-actor techno-economic assessment framework for offshore wind decommissioning,https://www.sciencedirect.com/science/article/pii/S0306261926007178?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,G. Thomassen,,,
Condition-triggered adaptive robust MPC for flexible load regulation in energy-intensive industries: A case study of aluminum electrolysis,https://www.sciencedirect.com/science/article/pii/S0306261926007221?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Hua Wang,,,
Energy system resilience as an all-hazards system-of-systems property under climate and security challenges,https://www.sciencedirect.com/science/article/pii/S0306261926006859?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Sami G. Al-Ghamdi,,,
Dynamic system-level rSOC model for solar-responsive and grid-adaptive optimal operation,https://www.sciencedirect.com/science/article/pii/S0306261926006264?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Catalina A. Pino-Muñoz,,,
Beyond immediate relief: the dynamic effects of targeted poverty alleviation on household electricity consumption,https://www.sciencedirect.com/science/article/pii/S0306261926007117?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Bo Wang,,,
Distributed robust hybrid game mechanism for interconnected multi-energy systems considering speculative behavior,https://www.sciencedirect.com/science/article/pii/S0306261926006689?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Xinying Wang,,,
"Bayesian filtering techniques for state of charge and state of health estimation in lithium-ion batteries for electric vehicles: Methods, challenges, and future directions",https://www.sciencedirect.com/science/article/pii/S0306261926006677?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Nattapol Aunsri,,,
Long-term degradation and microstructural evolution of industrial-sized solid oxide electrolysis cells operated in co-electrolysis for power-to-X applications,https://www.sciencedirect.com/science/article/pii/S0306261926007038?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-23 00:00:00+00:00,,Vanja Subotić,,,
Supramolecular‐Covalent Hybrid Chiral Polymers with Strong Circular Dichroism and Unattenuated Dynamic Spectral Shift,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73463?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 06:06:46+00:00,10.1002/adma.73463,Yongfeng Zhou,,"ABSTRACT
                  Optically active chiral polymers have been fuelling advances in chiroptics, optoelectronics and sensors. However, achieving strong circular dichroism (CD) intensity and highly tunable chiroptical responses remains a critical yet challenging goal for chiral polymers. Here we report a supramolecular–covalent hybrid chiral polymer that exhibits dynamically tunable CD spectra with large spectral shifts while retaining high intensity. Supramolecular polymerization of a two‐chain chiral monomer in solution yields gels composed of twisted fibrils of stacked nanoribbons. The diacetylene groups on the monomer chains align in long‐range chiral order and undergo in situ topochemical polymerization, resulting in a supramolecular‐covalent hybrid polymer. The polymer material appears dark blue and displays strong CD exceeding 1° at 670 nm. Remarkably, along with a blue‐to‐red chromatic transition upon heating, the CD peak shifts to 565 nm without attenuation of its magnitude. Mechanism study indicates the covalent polymer with a heat‐responsive conjugated backbone is responsible for the dynamic spectral shift, whereas the supramolecular polymer contributes to the persistent high intensity. The unusual CD responses enable the use of the polymer in high‐security information storage based on circular polarizations. The integration of supramolecular and covalent polymerizations provides strategies to create functional chiral polymers for advanced optical applications and beyond.",crossref
Surface Microstructural Reconstruction of CdS Buffers Enables Low‐Voltage‐Loss Kesterite Solar Cells With >15% Efficiency,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73481?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 06:07:24+00:00,10.1002/adma.73481,Qingbo Meng,,"ABSTRACT
                  
                    The performance of kesterite Cu
                    2
                    ZnSn(S,Se)
                    4
                    (CZTSSe) solar cells is critically governed by the quality of the CZTSSe/CdS heterojunction; however, the morphology, crystallinity, and defect landscape of CdS buffer layers are intrinsically constrained by the inevitable competition between homogeneous and heterogeneous nucleation in widely used chemical bath deposition (CBD). Here, we report a simple yet effective surface microstructural reconstruction strategy based on chemical polishing that overcomes these challenges beyond the reach of conventional CBD process regulation. Specifically, polishing CZTSSe/CdS films with a Na
                    2
                    S/thiourea aqueous solution selectively removes low‐quality CdS particulates while inducing surface recrystallization and sulfur‐vacancy compensation. As a result, the CdS films exhibit markedly improved microstructure, enhanced crystallinity, and more homogeneous surface electrical properties. Benefiting from suppressed interfacial charge recombination and accelerated charge transport, kesterite solar cells achieve a champion efficiency of 15.3% with a high open‐circuit voltage (
                    V
                    OC
                    ) of 560 mV and a record‐low
                    V
                    OC
                    deficit (
                    E
                    g
                    /
                    e
                    ‐
                    V
                    OC
                    ) of &lt; 0.5 V, significantly advancing kesterite photovoltaics toward low voltage loss. Moreover, this work establishes a broadly applicable post‐deposition paradigm for improving CBD‐CdS–based optoelectronic devices across a wide range of material systems and applications.",crossref
Complete Phase Transformation of Ir Nanowire Network into Defect‐Rich Oxide Catalyst for High‐Performance PEM Water Electrolysis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523682?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 06:08:11+00:00,10.1002/adma.202523682,Yu Huang,,"ABSTRACT
                  
                    Iridium‐based catalysts remain the most reliable option for the oxygen evolution reaction (OER) in proton exchange membrane water electrolyzers (PEMWEs). However, their high cost and limited performance represent critical barriers to the commercialization of this green hydrogen production technology. Herein, we report the creation of a metallic Ir nanowire network (IrNWN), which exhibits superior OER performance through its in situ transition into an oxide structure with high intrinsic activity. At a low loading of 0.25 mg
                    Ir
                    /cm
                    2
                    in PEMWEs, IrNWN achieved a current density of 3.13 A/cm
                    2
                    at a cell voltage of 1.8 V, outperforming the commercial Ir‐based catalyst and surpassing the Department of Energy (DOE) 2026 technical target. Moreover, the high activity of IrNWN was maintained for 900 h in a durability test at 2 A/cm
                    2
                    , showing a low degradation rate of 0.042 mV/hour. Structural analysis of the electrochemically oxidized IrNWN revealed the presence of mixed Ir oxidation states and a high density of surface terminal oxygen groups (µ1‐O), which contributed to a reduced energy barrier for the rate‐determining O‐O coupling step.",crossref
Lead Halide Perovskite Photoelectrocatalysis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73442?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 07:00:00+00:00,10.1002/adma.73442,Virgil Andrei,,"ABSTRACT
                  
                    Lead halide perovskites have emerged as an outstanding class of light harvesting materials. While much progress has been made in solar cell efficiency, the materials also proved potential for light‐driven conversion of water, CO
                    2
                    or organic waste streams into solar fuels and value‐added chemicals. This case study highlights advances made in the rational photoelectrode design to improve solar‐to‐chemical conversion efficiency, product scope, and scalability. To this end, we will explore the interplay between device architecture and performance, strategies to suppress moisture degradation pathways, as well as fundamental mechanisms to steer selectivity of CO
                    2
                    reduction products. These insights are generalizable to a wide scope of thin‐film buried‐junction photoelectrodes, highlighting the unique applicability of this technology to real‐world scenarios.",crossref
Catalyst Hide‐and‐Seek Beneath Porous Support Surfaces: Pinpointing Active Site Distribution Through Resonance Energy Transfer,https://onlinelibrary.wiley.com/doi/10.1002/anie.4042285?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:30:18+00:00,10.1002/anie.4042285,Natalia B. Shustova,,"ABSTRACT
                  Merging the high selectivity and efficiency of homogeneous catalysts with the recyclability of heterogeneous systems represents an attractive, industry‐driven concept that can be realized through the “heterogenization” of existing molecular catalysts by incorporating them into porous solid‐state matrices. The concept proposed herein uses Förster resonance energy transfer analysis to establish the first direct correlations among matrix topology, catalyst integration strategy, and active site positioning in porous materials without employing fluorescent model systems. This catalyst mapping method can be applied to several classes of porous materials, including metal‐organic frameworks and mesoporous silica. It addresses the existing challenges in relating the factors that control the spatial surface (re)distribution of molecular catalysts within such matrices before and after catalytic transformations. On the example of a series of six different catalyst‐integrated materials, Å‐level mapping of active site distribution was correlated with the nature of the porous host and the catalyst integration mechanism, which dictates the loading and accessibility of integrated catalysts. Thus, these studies provide a foundation for developing a framework to guide the design of recyclable heterogeneous catalysts with well‐defined active site distributions, both before and after catalytic transformations, which are key fundamental parameters for heterogeneous catalysis.",crossref
Direct Photocatalytic Conversion of Methane to Acetone Through a Synergistic Ta Single‐Atom/Ga Lewis Acid Catalyst,https://onlinelibrary.wiley.com/doi/10.1002/anie.2764179?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:33:34+00:00,10.1002/anie.2764179,Rong Cao,,"ABSTRACT
                  
                    Direct photocatalytic conversion of methane to ≥ C3 oxygenates under ambient conditions remains highly challenging and largely unexplored due to the current carbon‐terminated adsorption configurations and insufficient concentration of intermediates. Herein, we demonstrated efficient γ‐Ga
                    2
                    O
                    3
                    quantum dot catalysts with high‐density Ta single atoms anchored at Ga
                    IV
                    vacancies (Ta
                    1
                    ‐Ga
                    2
                    O
                    3
                    QDs), featuring a synergistic Ta single‐atom/Ga Lewis acid architecture. The unsaturated d
                    0
                    ‐TaO
                    4
                    site stabilizes key acetyl intermediates in a distinctive oxygen‐terminated η
                    1
                    (O)‐CH
                    3
                    CO configuration, minimizing steric hindrance while enhancing carbonyl carbon electrophilicity, greatly facilitating the second C–C coupling step. Concurrently, Ga sites enrich –CH
                    3
                    intermediates for sequential C–C coupling conversion. The synergistic architecture achieved single‐step photocatalytic conversion of CH
                    4
                    and H
                    2
                    O to acetone with a yield of 86.7 µmol g
                    −1
                    h
                    −1
                    , with the carbon‐based selectivity of 56.2% or the liquid phase selectivity of 81.2%, and a 20.7% apparent quantum yield (AQY) at 254 nm, which has not been achieved by the current noble metal‐based photocatalysts. This work demonstrates the unique capability of unsaturated
                    d
                    0
                    single‐atom sites for modulation of intermediate configurations, unlocking a pathway for ≥ C3 oxygenate synthesis from methane.",crossref
Enantioselective Total Syntheses of Bisleuconothine A and Bousigonine B,https://onlinelibrary.wiley.com/doi/10.1002/anie.6698305?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:35:02+00:00,10.1002/anie.6698305,Hayato Ishikawa,,"ABSTRACT
                  Hetero‐oligomeric monoterpenoid indole alkaloids (MIAs), which possess unique three‐dimensional architectures and relatively high molecular weights, are intriguing targets in drug discovery owing to their potential to disrupt protein–protein interactions. Herein, we describe the first enantioselective total syntheses of bisleuconothine A, a dimeric MIA, and bousigonine B, a trimeric MIA. The central element of our strategy is the concise construction of a chiral 3‐ethylpiperidine scaffold, a common structural motif in MIAs. This key intermediate was prepared using a cascade sequence comprising an organocatalytic enantioselective Michael addition of a cyclic enamine to acrolein promoted by a chiral secondary amine catalyst, followed by hemiaminal cyclization and acetalization. Coupling of the aspidosperma‐ and eburnane‐type fragments, both derived from this common intermediate, was accomplished via a biomimetic Friedel–Crafts‐type reaction. The present total synthesis also revises the absolute stereochemistry of bousigonine B and constitutes the first total synthesis of a trimeric MIA.",crossref
Nitrate‐Stabilized Cuδ+ Sites Promote Selective CO2 Electroreduction to Ethanol for Tandem Acetamide Electrosynthesis,https://onlinelibrary.wiley.com/doi/10.1002/anie.5526884?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:37:05+00:00,10.1002/anie.5526884,Yifu Yu,,"ABSTRACT
                  
                    Electrosynthesis of acetamide, a multicarbon nitrogenous compound containing C─C─N bonds, from abundant CO
                    2
                    and nitrate is important for low‐carbon industry. However, the simultaneous electroreduction construction of C─C and C─N bonds is challenging. Herein, we propose a strategy to construct C─C and C─N bonds in tandem at the cathode and anode, respectively. At the cathode, a nitrate‐induced dynamic Cu
                    δ+
                    site is designed to promote C─C coupling activity from CO
                    2
                    reduction to ethanol, which is accompanied by the generation of ammonia from nitrate reduction, with a total Faradaic efficiency of 88.6%. The generated ethanol and ammonia serve as feedstocks for the tandem construction of C─N bonds at the anodic region via a possible nucleophilic attack pathway. We achieve the synthesis of acetamide with a Faradaic efficiency of 71.4% and a yield rate of 0.13 mmol h
                    −1
                    cm
                    −2
                    . The carbon footprint analysis of this tandem strategy revealed net‐zero emissions at a carbon intensity of 0.23 kg
                    CO2e
                    kWh
                    −1
                    , indicating its sustainable nature from the viewpoint of carbon neutrality.",crossref
Organometallic Frameworks for Efficient Electrocatalytic CO2 Reduction Reactions,https://onlinelibrary.wiley.com/doi/10.1002/anie.3794364?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:38:00+00:00,10.1002/anie.3794364,Yuan‐Biao Huang,,"ABSTRACT
                  
                    The electrocatalytic conversion of CO
                    2
                    to value‐added chemicals driven by renewable electricity offers a viable strategy to reduce atmospheric CO
                    2
                    concentration and realize energy storage. Crystalline porous metal‐organic frameworks (MOFs) with periodically ordered isolated metal active sites and large surface areas represent promising CO
                    2
                    reduction reaction (CO
                    2
                    RR) catalysts due to their rapid CO
                    2
                    adsorption kinetics. However, conventional MOFs typically exhibit insufficient CO
                    2
                    RR current densities stemming from inherent low electrical conductivity and sluggish electron transfer kinetics. Introducing Metal‐C bonds into the framework can directly regulate the electronic structure of the metal center, optimizing intermediate adsorption. Herein, we synthesized two organometallic frameworks featuring carbon‐silver connectivity to enhance the CO
                    2
                    RR performances. The distinctive σ‐π coordination motif between alkyne moieties and metal centers endows these frameworks with enhanced electron transfer capability, superior CO
                    2
                    activation ability, and significantly improved CO
                    2
                    RR performance. Crucially, these materials achieve exceptional CO Faraday efficiencies (FE
                    CO
                    ) exceeding 90% when operated at industrially relevant current densities (&gt; 500 mA cm
                    −2
                    ), surpassing most reported MOF‐based systems. This work establishes a novel design paradigm for organometallic frameworks and accelerates their practical deployment in industrial CO
                    2
                    electroreduction processes.",crossref
Nickel–Boryl‐Catalyzed Modular Alkyl Difluoromethylation Enabled by an NMP‐Stabilized ICF2H Reagent,https://onlinelibrary.wiley.com/doi/10.1002/anie.9356220?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:39:33+00:00,10.1002/anie.9356220,Xiaojun Zeng,,"ABSTRACT
                  
                    The difluoromethyl (CF
                    2
                    H) moiety is a privileged pharmacophore that imparts enhanced metabolic stability, lipophilicity, and bioisosteric properties to drug candidates. While aryl difluoromethylation methods are well‐established, catalytic approaches for constructing C(
                    
                      sp
                      3
                    
                    )─CF
                    2
                    H bonds remain underdeveloped. Herein, we introduce a nickel/boron‐cooperative catalytic system for the cross‐electrophile difluoromethylation of diverse alkyl halides, as well as hydrodifluoromethylation of unactivated alkenes, utilizing difluoroiodomethane (CF
                    2
                    HI) stabilized as a liquid reagent through hydrogen‐bonding interaction with N‐methylpyrrolidone (NMP). This stabilization enables high‐concentration handling and overcomes volatility and solubility issues. The mild protocol exhibits excellent functional group tolerance, accommodates complex heterocycles, and facilitates late‐stage modification of bioactive compounds. Mechanistic investigations reveal a radical pathway mediated by Ni(I/II/III) intermediates. This versatile platform expands access to CF
                    2
                    H‐containing scaffolds for medicinal chemistry applications.",crossref
Direct Synthesis of Polar Polyolefin Elastomers Enabled by Neutral Nickel‐Catalyzed High Temperature Solution Copolymerization,https://onlinelibrary.wiley.com/doi/10.1002/anie.1265929?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-23 11:42:06+00:00,10.1002/anie.1265929,Zhongbao Jian,,"ABSTRACT
                  Copolymerization of olefin and polar monomer to produce the desired polar polyolefin materials is a longstanding challenge, which becomes much more difficult when carried out at industrially preferred high temperatures due to both catalyst deactivation and rapid chain transfer reactions. Here, we report for the first time the direct synthesis of high‐molecular‐weight polar polyolefin elastomers (P‐POEs) from high‐temperature solution copolymerization of ethylene and biomass‐derived polar monomer at above 130°C. The key lies in the discovery of highly thermostable α‐ketocarboxamide nickel catalysts, which are not only neutral catalysts that do not require excess alkyl aluminum as an activator/scavenge/protecting agent but also in situ generate desired branches (36.8–70.6/1000C) through chain walking reaction that circumvents the need of α‐olefins. Molecular weights of P‐POEs with ester incorporations of 0.6–8.7 mol% produced at 130°C–170°C, which is also the preferred temperature for the synthesis of commercially non‐polar polyolefin elastomer (POE), reach 59–276 kDa that are 2–9 times higher than those obtained previously at high temperatures. Both high‐molecular‐weights and polar functional characteristics enable P‐POE as attractive materials, endowing them with desired properties, including tensile strength, strain recovery, melt flowability, hydrophilicity, dyeability, adhesion, and compatibilization properties.",crossref
