title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Measured reductions in electricity use for cooling due to model predictive control of natural ventilation,https://www.sciencedirect.com/science/article/pii/S0306261926006616?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Guilherme Carrilho da Graça,,,
Optimising for the long game: methodological challenges in energy system optimisation pathways,https://www.sciencedirect.com/science/article/pii/S030626192600632X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Stefan Pfenninger-Lee,,,
Energy poverty convergence in a fragmented world: Multidimensional evidence from non-OECD countries,https://www.sciencedirect.com/science/article/pii/S0301421526002910?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-09 00:00:00+00:00,,Silvia Micheli,,,
Governance challenges for a rapid and just solar energy transition,https://www.sciencedirect.com/science/article/pii/S0301421526002466?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-09 00:00:00+00:00,,Samuel Miles,,,
Impedance modeling-based online detection of lithium plating in lithium-ion batteries,https://www.sciencedirect.com/science/article/pii/S0306261926006471?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Haifeng Dai,,,
Physics-informed digital twin development of thermal energy distribution systems with active learning,https://www.sciencedirect.com/science/article/pii/S0306261926005556?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Majdi I. Radaideh,,,
Unveiling spatial variability in life cycle environmental-economic performance of pumped hydro storage: A north-south China comparative study,https://www.sciencedirect.com/science/article/pii/S0306261926006598?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Honglin Zhong,,,
Advancing wind turbines through control co-design: An integrative review,https://www.sciencedirect.com/science/article/pii/S0306261926006033?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,James T. Allison,,,
A green energy framework and perspectives for off-grid industrial buildings in cold climates,https://www.sciencedirect.com/science/article/pii/S0306261926006422?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,William David Lubitz,,,
Tracking coherent vibronic and vibrational motions in ultrafast proton transfer,https://www.nature.com/articles/s41467-026-72661-9,,Nature Communications,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72661-9,Munira Khalil,,"Decades of theoretical and experimental work on excited-state intramolecular proton transfer systems indicate that electronic-vibrational (vibronic) coupling plays a significant role in ultrafast proton transfer reactions. However, the participating atomic motions of this chemical reaction have yet to be directly observed. The challenge in observing these rapid proton transfer processes lies in simultaneously probing both the electronic and vibrational degrees of freedom. Addressing these challenges requires advanced spectroscopic techniques that provide multidimensional (electronic and vibrational) structural information with femtosecond time resolution. Here, we use multidimensional electronic-vibrational spectroscopy to directly observe the vibronic motions driving the non-adiabatic excited-state proton transfer process in 10-hydroxybenzo[h]quinoline. We measure the interplay between high and low-frequency vibrations, mapping the proton transfer trajectory on two vibronically coupled electronic states. Our study enables the observation of vibronic coherence transfer, structural rearrangements, and intramolecular vibrational redistribution during and following proton transfer.",nature_html
A review of energy harvesting techniques based on flow-induced vibrations,https://www.sciencedirect.com/science/article/pii/S0306261926005891?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Yuanyuan Wang,,,
Unlocking the synergies of cooperation: A broader economic perspective on green hydrogen infrastructure in Morocco and Germany,https://www.sciencedirect.com/science/article/pii/S0306261926005490?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Etti Winter,,,
Cooperative bargaining-based integrated electricity and gas system planning with CCUS,https://www.sciencedirect.com/science/article/pii/S0306261926005969?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Xinwei Shen,,,
Temporal causal feature selection for robust machine learning modelling of data center operations,https://www.sciencedirect.com/science/article/pii/S0306261926006367?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Oliver Müller,,,
Bi-level multi-objective stochastic optimization of multi-energy systems in remote mining areas with joint chance constraints,https://www.sciencedirect.com/science/article/pii/S0306261926006811?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Chenting Zhao,,,
Online rolling parameter identification of fuel cells in unmanned aerial vehicle applications via a convex optimization-wavelet transform method,https://www.sciencedirect.com/science/article/pii/S0306261926006380?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-09 00:00:00+00:00,,Yizhe Yan,,,
Two‐Dimensional Covalent Organic Framework Membranes: Multi‐Scale Design and Forward‐Looking Perspectives,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73336?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:00:20+00:00,10.1002/adma.73336,Zhongyi Jiang,,"ABSTRACT
                  Two‐dimensional covalent organic frameworks (2D COF) are attracting considerable attention as an emerging platform for membrane materials due to their well‐defined nanochannels, exceptional structural designability, high stability, and versatile synthesis routes. This review aims to establish a multiscale design framework to accelerate the advancement of 2D COF membranes. First, we systematically discuss engineering principles ranging from molecular‐scale monomer design, crystallinity control, transport‐channel engineering, and stacking modulation to macroscopic membrane processing. Second, we summarize and highlight recent progress in 2D COF membranes for various separation‐related applications, including gas separation, liquid purification, ion sieving, and energy storage and conversion. Finally, we identify key scientific and technological challenges and propose a roadmap to bridge laboratory innovations with industrial deployment. The outlined multiscale design principles and forward‐looking perspectives are expected to guide the rational development of 2D COF membranes for diverse environmental and energy applications.",crossref
Asymmetric Rolling‐Up Induced Strong Polarization Electric Field for Ultrahigh Areal Electrochemical Capacitance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73340?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:01:23+00:00,10.1002/adma.73340,Shubin Yang,,"ABSTRACT
                  
                    Electrochemical capacitors are promising candidates for large‐scale energy storage devices owing to their high power densities. However, as increasing their energy densities with high‐loading thick electrodes, the ion transport kinetics are usually limited during cycling. Here, asymmetric roll‐ups of transition metal carbides (MXenes) are fabricated via a modified stiffness‐mediated rolling‐up strategy. Such asymmetric structure induces an electron concentration gradient along the axis of MXene roll‐up, leading to a strong polarization electric field. Under the polarization, ionic transport conductance of the asymmetric MXene roll‐up in various ions (e.g., H
                    +
                    , Li
                    +
                    , Na
                    +
                    , NH
                    4
                    +
                    , Zn
                    2+
                    , Mg
                    2+
                    , Al
                    3+
                    ) is up to ∼10
                    2
                    µS, which is an order of magnitude higher than the constituent building blocks (∼10
                    1
                    µS). As a result, the film constructed from asymmetric MXene roll‐up exhibits an ultrahigh rate capability of ∼400 F g
                    −1
                    at 5000 mV s
                    −1
                    and unique thickness‐independent capacitive features. Moreover, the areal capacity of the 400‐µm‐thick MXene roll‐up film with a high mass loading of ∼50 mg cm
                    −2
                    is up to ∼26 F cm
                    −2
                    , outperforming the most reported materials.",crossref
Reactive Laser Additive Manufacturing of Hierarchically Structured Aerogels,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73352?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:01:51+00:00,10.1002/adma.73352,Craig B. Arnold,,"ABSTRACT
                  
                    As demands for sustainable and scalable energy materials manufacturing accelerate, additive manufacturing (AM) remains largely limited to passive shaping of predefined precursors. Here, we introduce reactive laser AM, in which precursor composition is designed to transform the printing step itself into a chemically active stage of materials synthesis. Incorporating eutectic alkali halide salts into protein‐based powders converts localized laser heating into transient reaction environments that drive vapor‐phase chemistry, surface etching, and in situ hierarchical growth without external reagents or solvents. This internally activated reactivity enables the rapid formation of graphitic aerogel monoliths with multilevel architecture—macroporous frameworks decorated with microtubular arrays and nanoscale features—within seconds in a single process. As energy storage electrodes, these hierarchically structured aerogels exhibit a tenfold enhancement in gravimetric capacitance (∼162 F g
                    −1
                    ) relative to salt‐free counterparts. By engineering reactivity through feedstock design, this work reframes laser AM as a dynamic platform for reaction‐driven materials‐by‐design.",crossref
Synchronizing the Osteochondral Regeneration Process through Spatial Patterning of Stable and Hypertrophic Cartilage Organoids,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202516189?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:02:31+00:00,10.1002/adma.202516189,Ioannis Papantoniou,,"ABSTRACT
                  Repairing deep osteochondral defects remains clinically challenging due to the intrinsic inability of articular cartilage to self‐repair and the need for integrated yet distinct regeneration of articular cartilage and subchondral bone. Here, we present a scaffold‐free, modular strategy that spatially bioassembles induced pluripotent stem cell (iPSC)‐derived chondrocytes (iChon) organoids with human periosteum‐derived cell (hPDC) organoids to engineer zonated osteochondral assembloids. The resulting iChon+hPDC assembloids exhibit intrinsic spatial organization, forming chondral‐ and osteo‐like zones with an intermediate interface without exogenous scaffolds. In vitro characterization confirmed layered glycosaminoglycan‐rich cartilage and collagen I‐rich osteo‐associated domains, with interface continuity emerging through self‐directed matrix organization. Upon implantation into full‐thickness osteochondral defects, iChon+hPDC assembloids promoted robust hyaline‐like cartilage repair, supported subchondral bone formation with ongoing repair/remodeling, and partially reestablished collagen fiber anisotropy. Protein‐level mapping further supported a surface‐associated cartilage phenotype and remodeling‐associated signatures in the deep compartment. Transcriptomic profiling revealed complementary biological programs, with iChon showing features suggestive of stable cartilage regulation and extracellular‐matrix remodeling competence, and hPDC showing a transient hypertrophic program associated with endochondral ossification. This work provides a scaffold‐free design framework for engineering zonated osteochondral implants through spatial assembly of lineage‐specific organoid modules, with translational potential for future osteochondral repair strategies.",crossref
The Emergence of Spin‐Enhanced Catalysis for CO2 Conversion,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73300?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:03:34+00:00,10.1002/adma.73300,Jiannian Yao,,"ABSTRACT
                  
                    Spin catalysis provides a new opportunity to overcome conventional performance limits in carbon dioxide (CO
                    2
                    ) conversion by exploiting spin‐dependent charge transfer and radical reaction pathways. A clear understanding of spin effects and effective strategies for spin regulation is therefore essential for advancing CO
                    2
                    conversion catalysis. This review briefly summarizes recent advances in the underlying mechanisms and a few representative examples of spin‐enhanced CO
                    2
                    conversion, highlighting their importance in steering CO
                    2
                    conversion toward high value‐added products. It begins with an introduction to spin‐dependent reaction pathways and spin regulation at catalytic active sites, followed by a discussion of emerging approaches for spin‐enhanced CO
                    2
                    conversion. Spin catalysis strategies based on external magnetic fields and internal magnetic interactions are presented, highlighting their roles in promoting photocatalytic and electrocatalytic CO
                    2
                    reduction toward diverse and value‐added products. Besides,
                    in situ/operando
                    characterization techniques are essential for exploring the underlying mechanisms of spin catalysis and tracking the spin‐sensitive reaction intermediates during CO
                    2
                    conversion. Finally, key challenges and future opportunities in the design of spin catalysts, as well as the reactor engineering for practical applications, are discussed, advancing the concept of spin catalysis for achieving sustainable CO
                    2
                    conversion.",crossref
A New Narrow‐Band Display Technology Based on Organic Light‐Emitting Transistors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73319?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:04:40+00:00,10.1002/adma.73319,Huanli Dong,,"ABSTRACT
                  Developing new narrow‐band display technology is crucial for next‐generation high‐definition displays. Organic light‐emitting transistors (OLETs), which integrate dual functionalities of current amplification from organic field‐effect transistor (OFET) and light emission from organic light‐emitting diode (OLED) within a single device, have emerged as a promising display technology with simplified circuitry and reducing power consumption. Over the past two decades, substantial progress has been achieved in OLET device architectures, efficiencies, and multifunctional applications. In particular, new lateral area‐emission OLETs, featuring a stacked OFET‐OLED architecture, intrinsically form a microcavity that offers great potential for effective spectral narrowing. In this Perspective, we summarize these impressive advances in the OLET field with a specific emphasis on narrow‐band‐emission OLETs based on laterally stacked device geometry. We further discuss prospective strategies for simultaneously enhancing efficiency and spectral narrowing, thereby advancing OLETs toward practical high‐definition, low‐power display applications.",crossref
Large‐Scale Determination of Frontier Orbital Energies of Disordered Small‐Molecule Organic Semiconductors Using Exciplex Emission Spectra,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73113?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:07:32+00:00,10.1002/adma.73113,Reinder Coehoorn,,"ABSTRACT
                  Accurately knowing the frontier orbital energies of the structurally disordered small‐molecule organic semiconductors that are used in optoelectronic devices such as organic light‐emitting diodes is required to rationally improve their performance. Here, we show that these energies can be deduced with a large accuracy from the peak energies of photoluminescence spectra of donor:acceptor blends with a 1:1 composition ratio, showing emission from intermolecular charge‐transfer states (exciplexes). This “exciplex data base method” (EDBM) is applied to more than 160 donors and 180 acceptors, using more than 550 spectra. The key finding is that the effective exciplex binding energy shows a surprisingly small variation within the available database. Its average value of 1.0 eV is argued to be larger than the adiabatic value due to spectral redshifts as a result of exciplex diffusion, exciplex‐vibron coupling and a Stokes shift. The database is highly redundant, and allows obtaining relative accuracies better than 0.1 eV. Calibration using the frontier orbital energies of well‐studied materials leads to precise absolute values, as deduced from a comparison with spectroscopic data. The method is easy and fast, can be readily applied to novel materials, and provides thereby an accurate basis for predictive device simulations.",crossref
[ASAP] Time-Resolved Native Mass Spectrometry for Direct Measurement of Biomolecular Kinetics,http://dx.doi.org/10.1021/jacs.5c21842,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-09 13:02:51+00:00,10.1021/jacs.5c21842,Arthur Laganowsky,,"The functional outcomes of biomolecular interactions depend on the kinetics of association and dissociation between proteins and their binding partners, ranging from small molecules to other proteins, and are fundamental to understanding cooperativity, allostery, and drug action. However, existing kinetic methods, such as surface plasmon resonance and biolayer interferometry (BLI), require immobilization or labeling of one binding partner and are often indirect measurements. Here, we introduce a transformative time-resolved native mass spectrometry (MS) approach that enables direct, label-free, and immobilization-free quantification of biomolecular kinetics across diverse interactions within minutes using only picomolar sample amounts. We benchmarked the approach using well-characterized systems and obtained kinetic parameters that agreed with those measured by BLI. We further demonstrate the utility of time-resolved native MS in quantifying the kinetics of protein–small-molecule interactions, including those involving an irreversible inhibitor. By capturing the association and dissociation of biomolecular interactions in real time, time-resolved native MS overcomes longstanding limitations of conventional kinetic assays and transforms native MS from a static technique to a dynamic, quantitative tool for probing biomolecular kinetics and mechanisms that underpin therapeutic discovery.",openalex
[ASAP] Unsaturated ZrOx Sites Boost C–C Coupling for Selective CO2 Hydrogenation to Olefins,http://dx.doi.org/10.1021/jacs.6c02733,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-09 13:03:24+00:00,10.1021/jacs.6c02733,Anmin Zheng,,"Direct hydrogenation of CO2 to synthetic fuels and olefins using renewable hydrogen remains challenging owing to the scarcity of low-cost, active, and highly selective catalysts. Current catalytic systems often exhibit either excessive CO selectivity or generate substantial alkanes to cause a low olefin-to-paraffin (O/P) ratio that limits hydrogen utilization efficiency. Herein, we report an unsaturated ZrOx-modified iron catalyst (Na-Fe/a-ZrO2) that delivers an olefin selectivity exceeding 80% among organic products, while suppressing the combined CO+CH4 selectivity to below 25% and raising the O/P ratio to as high as ∼28. Multimodal in situ/operando spectroscopies and synchrotron-based vacuum ultraviolet photoionization mass spectrometry (SVUV-PIMS) demonstrate that unsaturated ZrOx sites can modulate the activation modes of surface-bound *CO intermediates and selectively promote *CO insertion into alkyl species. This process consumes reactive intermediates that would otherwise desorb to form undesirable byproducts, thereby enabling selective olefin synthesis compatible with hydrogen-efficient CO2 conversion.",pubmed
Ion‐Replenishing Interlayer and Tailored Electrolyte Jointly Activate Four‐Electron Zinc–Iodine Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73355?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 13:59:51+00:00,10.1002/adma.73355,Yonggang Wang,,"ABSTRACT
                  
                    Activating four‐electron iodine chemistry in zinc–iodine (Zn–I
                    2
                    ) batteries promises higher energy density, yet remains challenged by polyiodide shuttling and the instability of high‐valence I
                    +
                    species. Here, we demonstrate that a customized NH
                    4
                    Cl‐based aqueous electrolyte, coupled with an ion‐replenishing Cl‐functionalized covalent organic framework (COF–Cl) interlayer, enables long‐lived four‐electron Zn–I
                    2
                    batteries. The optimized electrolyte promotes I
                    +
                    –Cl
                    −
                    complexation, while the COF–Cl interlayer immobilizes polyiodides and continuously releases Cl
                    −
                    to stabilize I
                    +
                    against hydrolysis, collectively ensuring reversible I
                    −
                    /I
                    0
                    /I
                    +
                    redox conversion. In situ spectroscopic and theoretical analyses reveal accelerated high‐valence redox kinetics and strong I
                    +
                    /polyiodide interactions. As a result, the optimized cell delivers high energy density (278 Wh kg
                    −
                    1
                    ), fast kinetics (128 mAh g
                    −
                    1
                    at 10 A g
                    −
                    1
                    ), and remarkable cycling durability over 45000 cycles at –5°C with an ultralow decay rate of 0.00039% per cycle, with the strategy further validated in pouch cells under low‐temperature conditions. This work establishes an effective ion‐replenishing interlayer–electrolyte strategy for robust, high‐energy aqueous Zn–I
                    2
                    batteries.",crossref
Correction to “Dual Magnetic Resonances From Site‐Selective Doping of Hexaferrite Yielding Ultrabroadband Microwave Absorption”,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73310?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 14:00:59+00:00,10.1002/adma.73310,,,,
Phase‐Locked Growth of Superconducting Ultrathin Monoclinic WS2 Single Crystals via Chemical Vapor Deposition,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523699?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 14:02:15+00:00,10.1002/adma.202523699,Liying Jiao,,"ABSTRACT
                  
                    Two‐dimensional (2D) WS
                    2
                    in the unconventional monoclinic (2
                    M
                    ) phase displays a remarkable array of quantum phenomena discovered in exfoliated samples. However, the high formation energy of this metastable phase hinders the direct synthesis. Here, for the first time, we realized the phase‐locked growth of 2M WS
                    2
                    single crystals via a one‐step chemical vapor deposition (CVD). By establishing the growth phase diagram using K
                    2
                    WS
                    4
                    as precursor, we selectively synthesized 2D 2M WS
                    2
                    and, through theoretical calculations, elucidated the mechanism driving the stabilization of the 2M phase over the competing T
                    d
                    phase. Comprehensive characterization using Raman spectroscopy, X‐ray photoelectron spectroscopy (XPS), and scanning transmission electron microscopy (STEM) revealed high‐phase‐purity, distinct in‐plane anisotropy, and superior dynamics stability of the synthesized 2D crystals. Notably, the resulting ultrathin 2M WS
                    2
                    exhibits thickness‐dependent 2D superconductivity with onset critical temperatures up to ∼8.6 K. Remarkably, magnetotransport measurements reveal that the in‐plane upper critical field of 2M WS
                    2
                    far exceeds the Pauli limit. This indicates the presence of strong spin–orbit‐parity coupled superconducting mechanisms and demonstrates crystalline quality comparable to that of mechanically exfoliated samples. This work establishes a scalable bottom‐up synthesis for 2D metastable WS
                    2
                    , paving the way for exploring atomic‐scale quantum phenomena in this unconventional phase.",crossref
"All‐Solid‐State, Ferroelectric‐Graded‐Doping Reconfigurable Molybdenum Ditelluride Devices",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73338?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-09 14:03:33+00:00,10.1002/adma.73338,Kai Liu,,"ABSTRACT
                  
                    2D material‐based reconfigurable devices present a compelling approach to advancing system integration and functionality in the post‐Moore era. The all‐solid‐state design offers enhanced reliability and scalability of reconfigurable devices. However, realizing multifunctional reconfigurability in simple all‐solid‐state configurations remains a significant challenge. In this work, we address this challenge through a ferroelectric‐graded‐doping (FeGD) strategy to develop an all‐solid‐state 2D reconfigurable device featuring both structural simplicity and functional richness. The device incorporates a poly(vinylidene fluoride‐trifluoroethylene) (P(VDF‐TrFE)) ferroelectric layer coupled with a 2D ambipolar MoTe
                    2
                    channel, enabling the integration of 12 distinct reconfigurable functionalities within a single‐gate device structure. These functionalities span nonvolatile memory operations, neuromorphic computing capabilities including both homosynaptic and heterosynaptic plasticity, as well as multiple in‐memory logic operations. The device demonstrates exceptional performance metrics, achieving a sub‐millisecond reconfiguration speed (&lt;1 ms), an extended retention time up to 10
                    7
                    s and outstanding on/off ratio exceeding 10
                    6
                    for nonvolatile memory operations, and large on/off ratios higher than 10
                    3
                    for fundamental logic operations (NAND, AND, OR, and NOR) and even more complex logic functions (IMP, RIMP, NIMP, and RNIMP), thereby establishing a versatile platform for next‐generation reconfigurable electronics.",crossref
