title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Multicomponent synergistic immobilization via in-situ and dynamic exchange strategies for constructing hierarchical biopharmaceuticals,https://www.nature.com/articles/s41467-026-69009-8,Nature Communications,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,"Hierarchical immobilization of multicomponent biomacromolecules has been demonstrated to be a favorable protocol for constructing advanced biopharmaceuticals, but still with formidable challenges. Herein, we innovate a multicomponent synergistic immobilization approach combining an in-situ method with a structural-transformation-promoted dynamic exchange method in a flexible zeolitic pyrimidine framework (ZPF) platform to construct multicomponent biopharmaceuticals. In-depth mechanism investigation reveals that special functional groups (e.g., carboxyl, sulfhydryl, imidazolyl) on protein surface can significantly promote the dynamic structural transformation of ZPF and allow for the efficient immobilization of proteins on the surface of ZPF crystals via dynamic exchange approach. By combining with the in-situ method, which can immobilize biomacromolecules in the inner part of ZPF crystals, multicomponent biomacromolecules can be regionally localized within ZPF crystals. This controlled spatial preparation provides substantial advantages over conventional core-shell architectures for cascading enzyme immobilization and enables the development of advanced anticancer agents demonstrating enhanced therapeutic efficacy for female Balb/c nu mice. Moreover, this platform can also generate highly efficient hierarchical antibacterial formulations to significantly enhance the wound-healing process of male Sprague-Dawley (SD) rats. This study provides a revolution to immobilize multicomponent biomacromolecules and represents an innovative and effective platform of biopharmaceuticals with immense potential for anticancer and antibacterial formulations.",nature_html,0,,"通过现场和动态交流战略,建立等级生物制药系统,使多成分协同协同固定","事实证明,多成分生物微生物分子的等级固定化是建设先进生物制药的有利协议,但仍然面临着艰巨的挑战。 由此,我们创新了一种多成分协同固定化方法,将现场方法与结构转化促进的动态交换方法相结合,在一个灵活的雌性激素框架(ZPF)平台中,以构建多成分生物制药。深入的机制调查显示,蛋白质表面的特殊功能组(例如,碳文基、硫氢基、蛋白质)可显著促进ZPF的动态结构转型,并允许通过动态交换方法在ZPF晶体表面有效固定蛋白。"
Transition to bio-based plastic packaging reveals complex climate–biodiversity trade-offs,https://www.nature.com/articles/s41467-026-69016-9,Nature Communications,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,"Plastics are a major contributor to global greenhouse gas emissions and biodiversity loss, with packaging accounting for around 40% of European plastic production. Bio-based plastics are often promoted as a climate-friendly alternative, yet their broader environmental implications remain unclear. Here, we conduct a harmonized life cycle assessment of fossil- and bio-based plastic packaging, integrating end-of-life fate and plastic leakage. We find that while bio-based plastics reduce greenhouse gas emissions, they increase ecosystem damage, primarily driven by land use. At the product level, outcomes are sensitive to feedstock origin and waste management. When mismanaged, environmentally persistent bio-based plastics contribute substantially to ecosystem damage. Scaling scenarios for Europe show that even complete substitution with bio-based plastics cannot offset the environmental burden of continued demand growth. Only strong demand-side measures, particularly demand reduction and improved circularity, can mitigate trade-offs across climate change and biodiversity, calling for a shift from material substitution to systemic interventions in production and consumption.",nature_html,0,,向基于生物的塑料包装的过渡暴露了复杂的气候-生物多样性的权衡取舍。,"塑料是造成全球温室气体排放和生物多样性丧失的一个主要因素,包装约占欧洲塑料生产量的40%,以生物为基础的塑料往往作为一种气候友好型替代物加以推广,但其更广泛的环境影响仍然不明确。在这里,我们对化石和生物为基础的塑料包装物进行统一的生命周期评估,将生命末期归宿和塑料渗漏结合起来。我们发现,虽然以生物为基础的塑料减少温室气体排放,但增加生态系统的损害,主要是由土地利用驱动的。在产品一级,结果对原料来源和废物管理十分敏感。如果管理不当,环境上持久性的以生物为基础的塑料对生态系统的损害有重大贡献。"
A hybrid data-model driven approach for time-decoupled power flexibility aggregation of heterogeneous distributed energy resources,https://www.sciencedirect.com/science/article/pii/S0306261926000383?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,"采用混合数据模型驱动方法,对各种分布式分布式能源资源进行时间分离的电力灵活度综合组合",
Experimental realization of dice-lattice flat band at the Fermi level in layered electride YCl,https://www.nature.com/articles/s41467-026-69049-0,Nature Communications,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,"Flat electronic bands, where interactions among electrons overwhelm their kinetic energies, hold the promise for exotic correlation physics. The dice lattice has long been theorized as a host of flat bands with intriguing band topology. However, to date, no material has ever been found to host the characteristic flat bands of a dice lattice. Here, using angle-resolved photoemission spectroscopy (ARPES), we discover a dice-lattice flat band at EF in the van der Waals (vdW) electride [YCl]2+: 2e-. In this system, excess valence electrons from Y deconfine from the cation framework to form an interstitial anionic electron lattice that constitutes the dice lattice. Our ARPES measurements unambiguously identify two sets of dice-lattice bands in YCl, including a nearly dispersionless band at the Fermi level. The near-EF electronic structure observed in ARPES, which consists of the flat bands and other dispersive band features, find excellent agreement with first-principles calculations and is well captured by a simple dice-lattice model. Our findings thus end the long quest of a real dice flat band material and establish vdW electride YCl as a prototype of dice metals. Our results further demonstrate the anionic electron lattice as a novel scheme for realizing lattice geometries and electronic structures rare to find in conventional crystalline systems.",nature_html,0,,在分层选举YCl中在Fermi一级实验实现dice-latice平板带,"平平电子波段, 电子在电动能量上压过电子的相互作用, 有希望获得异国相关物理学。  dice lattice 长期以来一直被理论化成一组带状带状带状, 具有有趣的波段地形学。 然而, 至今尚未发现任何材料可以容纳 dice lattice 的典型平板带状带状。 这里, 使用角溶解光离光分光谱( ARPES), 我们发现在范德华尔斯( VdW) 选区的EF 中, 发现一个 dice- latice 平板带 [ YCl] 2+: 2 e- 。 在这个系统中, Y deconfine 的超值电子来自 cation 框架, 以形成构成 dice latice 的双组。 我们的ARPES 测量结果明确确定了在 YCl 的 dice-latice 频带, 包括一个几乎不分散的波段 。"
Repurposing nuclear receptors for ligand-responsive liquid condensate formation and gene regulation,https://www.nature.com/articles/s41467-026-69099-4,Nature Communications,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,"Cells regulate processes through protein interaction networks. Most chemically induced dimerization (CID) systems respond to exogenous molecules, limiting integration with endogenous signaling. Here, we repurpose nuclear receptor (NR) ligand-binding domains (LBDs) and coactivators to develop hormone- or clinically approved drug-responsive CIDs. Using the LBDs of TRβ, VDR, RARγ, ERβ, and GR2 with a TIF2 coactivator peptide, we constructed CIDs responsive to triiodothyronine, vitamin D, retinoic acid, estrogen, cortisol, and their antagonists. These CIDs enable two-input transcriptional switches for gene regulation. Furthermore, we design hormone-responsive liquid-liquid phase-separated (LLPS) condensates that strongly amplify transcription when exceeding a critical interaction threshold. These functional LLPS condensates provide a tunable platform for transcriptional control with up to several hundred-fold activation. Our findings offer an approach for integrating synthetic biology with physiological signaling, advancing applications in gene circuits, biosensing, and therapeutics through ligand-controlled LLPS formation.",nature_html,0,,重新将核受体用于反应灵敏的液态凝聚液凝聚器形成和基因管制,"细胞通过蛋白质互动网络调节过程。大多数化学诱发二极化(CID)系统对外生分子作出反应,限制了与内生信号的融合。在这里,我们重新使用核受体(NR)有约束性域(LBDs)和共引爆器来开发荷尔蒙或临床核准的对药物有反应的CIDs。此外,我们利用TRβ、VDR、RARγ、ERβ和GR2的LBDs,用TIF2共活体浸泡剂来设计CIDs,我们建造了对三异体苯乙烯、维生素D、retinocial酸、Estrogen、corotol及其对立体作出反应的CIDS。这些CIDS为基因调控提供了双输入转录开关。此外,我们设计了荷尔蒙反应液体-液体相分离(LLPS)凝聚点,在超过关键互动阈值时能放大转录。"
Instantaneous urban facade PV potential assessment: An end-to-end deep learning framework for arbitrary planning horizons,https://www.sciencedirect.com/science/article/pii/S0306261926000097?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,即时城市外表光电池光电效应潜在评估:任意规划前景的端至端深层学习框架,
Good governance and energy security in OECD countries: The mediating role of environmental policy stringency,https://www.sciencedirect.com/science/article/pii/S0301421526000340?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,经合组织国家中的善政和能源安全:环境政策严格性发挥的调解作用,
Special economic zones and energy poverty in Africa: spillover effects beyond their initial purpose,https://www.sciencedirect.com/science/article/pii/S0301421526000388?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,非洲特别经济区和能源贫穷:超出原定目的的外溢效应,
Enabling grid-interactive data center-desalination coordination through thermo-electric coupling-based waste heat utilization,https://www.sciencedirect.com/science/article/pii/S0306261926000802?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,"通过以热电联结为基础的废物热利用,促进电网互动数据数据中心-脱盐协调",
Unit-level stranded asset of coal power under low-carbon transition pathways toward China's carbon neutrality,https://www.sciencedirect.com/science/article/pii/S0301421526000662?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,在通往中国碳中和的低碳过渡路径下的煤炭发电资产单位级搁浅资产,
Engineering robust solvation sheath for reversible 4 mAh cm−2 AEM-free Cu–Li batteries,https://www.sciencedirect.com/science/article/pii/S1369702126000465?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,可逆4mAh cm-2无AEM-无Cu-Li型电池的工程坚固的硫化电池堆,
Fuel cell energy management strategies (FCEMS): a Word2Vec-driven bibliometric framework for trend mapping and algorithmic advancements,https://www.sciencedirect.com/science/article/pii/S030626192600084X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,燃料电池能源管理战略:趋势绘图和算法进步的Word2Vec驱动的理论计量框架,
Performance and feasibility assessment of a wave energy converter with underwater vehicle docking and charging,https://www.sciencedirect.com/science/article/pii/S0306261926001054?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,使用水下车辆对接和充电的波能转换器的性能和可行性评估,
Correlation between superfluid density and transition temperature in infinite-layer nickelate superconductor Nd1-xSrxNiO2,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag068/8450192?rss=1,National Science Review Advance Access,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,10.1093/nsr/nwag068/8450192,A strong correlation between zero-temperature superfluid density (ρ,rss_oup,0,,Nd1-xSrxNiO2 无限镍镍超导体中超浮积密度和过渡温度之间的相关关系,零温度超浮积密度之间强烈的关联性
AI-driven multi-agent collaborations for accelerating catalyst design,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag067/8450177?rss=1,National Science Review Advance Access,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,10.1093/nsr/nwag067/8450177,,,0,,AI-驱动的加速催化剂设计多剂合作,
High-resolution dynamic modeling and techno-economic optimization of off-grid PV–electrolysis–BESS systems for green hydrogen production,https://www.sciencedirect.com/science/article/pii/S0306261926001030?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,用于绿色氢生产的高分辨率高分辨率动态建模和技术经济优化离网光电解电解-BESS系统的绿色氢生产技术-经济优化,
Continual Learning of Multiple Cognitive Functions with Brain-inspired Temporal Development Mechanism,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag066/8450195?rss=1,National Science Review Advance Access,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,10.1093/nsr/nwag066/8450195,"Cognitive functions in current artificial intelligence networks are tied to the exponential increase in network scale, whereas the human brain can continuously learn hundreds of cognitive functions with remarkably low energy consumption. This advantage partly arises from the brain’s cross-regional temporal development mechanisms, where the progressive formation, reorganization, and pruning of connections from basic to advanced regions, facilitate knowledge transfer and prevent network redundancy. Inspired by these, we propose the Continual Learning of Multiple Cognitive Functions with Brain-inspired Temporal Development Mechanism(TD-MCL), enabling cognitive enhancement from simple to complex in Perception-Motor-Interaction (PMI) tasks. The model drives sequential evolution of long-range inter-module connections to facilitate positive knowledge transfer, and uses feedback-guided local inhibition/pruning to eliminate prior task redundancies, reducing energy consumption while preserving acquired knowledge. Experiments on the proposed cross-domain PMI dataset and general datasets (CIFAR100, ImageNet) show that the proposed method can achieve continual learning capabilities while reducing network scale, without introducing regularization, replay, or freezing strategies, and achieving superior accuracy on new tasks compared to direct learning. The proposed method shows that the brain’s developmental mechanisms offer a valuable reference for exploring biologically plausible, low-energy enhancements of general cognitive abilities.",rss_oup,0,,"持续学习多种认知功能,利用脑激励时间发展机制","目前人工智能网络的认知功能与网络规模的指数性增长相关联,而人类大脑可以持续学习数百个认知功能,但能量消耗量却非常低。 这一优势部分来自大脑跨区域的时间发展机制,即从基础地区到先进地区的连接逐步形成、重组和调整,促进知识转移和防止网络冗余。 受这些功能的启发,我们建议通过大脑激励的时空发展机制(TD-MCL)持续学习多重认知功能,使认知能力从简单到复杂的概念-摩托互动(PMI)任务得以提高。 该模型推动远程的连续演化。"
Non-doped hot exciton blue organic light-emitting diodes with efficiency over 20%,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag056/8450190?rss=1,National Science Review Advance Access,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,10.1093/nsr/nwag056/8450190,"Host-guest doping is the mainstream technology for organic light emitting diodes (OLEDs). Non-doped OLEDs, using a single material for both electron migration and exciton luminescence, promise simplified preparation but lack efficient emitting layer materials due to concentration quenching of excitons (especially long-lifetime triplet excitons). This study compares two novel isomeric emitters (p",rss_oup,0,,"高效率超过20%的非dod 热 Exciton 蓝色 有机发光光二极管,效率超过20%","宿主客人用药是有机光排放二极管(OLEDs)的主流技术。 使用单一材料进行电子迁移和兴奋发光的非dod OLEDs,使用单一材料进行电子迁移和兴奋发光,承诺简化准备,但缺乏有效的排放层材料,因为刺激物(特别是长寿命三倍的刺激物)的浓度被消除。本研究比较了两种新型异构体排放物(p)。"
Homogenising solvation: a polarity-gradient strategy for extreme cryogenic batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag060/8450183?rss=1,National Science Review Advance Access,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,10.1093/nsr/nwag060/8450183,,,0,,智同法溶解:极低温电池极地梯度战略,
Locational marginal emission rates calculation considering reserve requirements,https://www.sciencedirect.com/science/article/pii/S0306261926000917?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,考虑储备要求的地点边边边排放率计算,
NPP-GPT: Forecasting nuclear power plants operating parameters using pre-trained large language model,https://www.sciencedirect.com/science/article/pii/S0306261926000905?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,NPP-GPT:利用预先培训的大型语言模型预测核电厂运行参数,
Efficiency-driven tax rebates for low-carbon transition: A translog–evolutionary game approach,https://www.sciencedirect.com/science/article/pii/S0306261926000887?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,"为低碳过渡提供效率驱动的减税,低碳过渡:一个跨进进进进进进进式游戏方法",
Measuring the impact of installed renewable capacity on employment,https://www.sciencedirect.com/science/article/pii/S0301421526000406?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-31 00:00:00 UTC,2026-01-31 00:00:00+00:00,,,,0,,衡量已安装的可再生能力对就业的影响,
Deciphering the Transition From Tunneling to Band‐Like Transport in Protein‐Templated Biohybrid Junctions,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525930?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-31 06:01:43 UTC,2026-01-31 06:01:43+00:00,10.1002/anie.202525930,"ABSTRACT
                  Protein‐templated metal nanoclusters (MNCs) offer a unique strategy for integrating the structural precision of biological scaffolds with the quantum electronic characteristics of atomically precise metallic cores. Despite this promise, the fundamental principles governing charge transport in such biohybrid systems remain limited. Here, we report a systematic investigation of electron transport in Au/BSA‐MNCs/Au Nanowire junctions incorporating a series of bovine serum albumin (BSA)‐templated metal nanoclusters of copper, silver, and gold (CuNC, AgNC, and AuNC). Incorporation of MNCs yields up to a 17‐fold increase in current relative to native BSA junctions. The conductivity follows the trend AuNC &gt; AgNC &gt; CuNC, a disparity that fragment‐level Density Functional Theory (DFT) analysis attributes to the greater structural robustness and enhanced orbital delocalization of AuNC and AgNC, which together facilitate stronger electronic coupling with proximal protein residues. Temperature‐dependent charge transport measurements (I‐V‐T) further reveal a systematic evolution from tunneling‐dominated to increasingly band‐like transport across the BSA‐MNC series, governed by the extent of electronic delocalization imparted by the metal core. Collectively, these findings provide molecular‐level insight into charge transport in protein‐templated MNCs and establish structure‐property design principles for the next‐generation bioelectronic materials.",crossref,0,,消除在生物合合体交汇处从隧道向类似班达运输的过渡,"ABSTACT Protein Portein-plated金属纳米集束(MNCs)为将生物脚架的结构精度与原子精密金属岩芯的量电子特性结合起来提供了一个独特的战略,尽管有这一承诺,但指导这种生物环状系统收费运输的基本原则仍然有限,我们在此报告对Au/BSAMNCs/Au Nanowire交叉口的电子运输进行了系统调查,这些交叉口包括一系列牛排血清相册(BSA)+tremeded的铜、银和金的金属纳米集(CuNC、AgNC和ANC),混合式混成的混成比比BSA本地交叉口的目前产量增加了17倍。"
Electron Cloud Polarization of Single‐Atom Cu Boosts Electrocatalytic Reduction of High‐ and Low‐Concentration CO2 to Methanol,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523844?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-31 06:05:00 UTC,2026-01-31 06:05:00+00:00,10.1002/anie.202523844,"ABSTRACT
                  
                    Catalysis of the conversion of CO
                    2
                    from industrial exhaust gases to methanol at dynamically varying concentrations using renewable electrical energy is crucial for reducing CO
                    2
                    emissions and producing valuable chemical feedstocks. However, the challenges associated with the weak activation of linear nonpolar CO
                    2
                    molecules and the high energy difference of key proton‐coupled electron transfer steps make it difficult for existing catalysts to simultaneously achieve a high current density and a high selectivity. Herein, we report a strategy for regulating electron polarization in a Cu single‐atom catalyst (CuN
                    3
                    ‐C) to achieve efficient electrocatalytic reduction of high‐ and low‐concentration CO
                    2
                    to CH
                    3
                    OH. For both high‐concentration or low‐concentration CO
                    2
                    used as the feedstock, the CuN
                    3
                    ‐C catalyst achieves a current density exceeding −450 mA cm
                    −2
                    , a Faradaic efficiency of 80% for methanol production, and record‐high production rate of 0.57 µmol s
                    −1
                    cm
                    −2
                    . In situ characterization and theoretical calculations jointly show that strong electron polarization of the CuN
                    3
                    ‐C catalyst facilitates more effective CO
                    2
                    activation and preferential *CO hydrogenation toward *CHO and *CHOH. This study provides a strategy for designing highly efficient catalysts for the conversion of CO
                    2
                    to methanol via electronic polarization modulation.",crossref,0,,将单Atom Cu推动电动催化减少高浓度和低浓度CO2到甲醇的电极化,"ABSTRACT ABSTRACT 利用可再生能源,以变化不定的浓度使用可再生能源,将CO2从工业废气中工业用排放气体转化为甲醇,这种转化变化变化变化对减少CO2排放量和生产有价值的化学原料至关重要,然而,线性非极性CO2分子活化能力薄弱以及关键质子相混合电子转移步骤的能量差异很大,这些挑战使得现有催化剂很难同时达到高密度和高选择性。"
