title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Structural Design and Energy Management Performance of Photothermal Phase Change Composites,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73115?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 03:55:28+00:00,10.1002/adma.73115,Wei Feng,,"ABSTRACT
                  Photothermal phase change composites have garnered extensive attention in solar energy conversion and storage. The performance, including photothermal conversion, phase change heat storage, and thermal conduction, depends critically on their multiscale structural design—from the nanoscale to the macroscale. This review summarizes the structural design principles for photothermal phase change composites, including photoresponsive isomer, continuous thermal networks, core–shell/layered heterostructures, gradient functional layouts, and bioinspired hierarchical architectures, etc. It elucidates how these structures regulate light absorption, heat storage, and heat transport behaviors in a synergistic manner. The discussion focuses on composite systems that integrate carbon‐based scaffolds, porous inorganic supports, phase change materials (PCMs), and molecular solar thermal fuels (STFs), covering their fabrication approaches and performance optimization mechanisms. Representative applications in solar energy utilization, building energy efficiency, electronic thermal management, and flexible wearable systems are reviewed comprehensively. Finally, the review addresses key challenges—including structural stability, scalable manufacturing, and multifunctional integration—and outlines future directions toward intelligent, sustainable, and system‐level solutions. This work provides a theoretical foundation and practical guidance for the design of high‐performance photothermal phase change composites.",crossref
Efficient I−/I3−/I2 Conversion and Shuttle‐Suppression in High‐Rate Ah‐Level Zinc‐Iodine Batteries Enabled by Bifunctional Confined‐Catalyst ZrB2/AC Host,https://onlinelibrary.wiley.com/doi/10.1002/anie.9794577?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-18 03:59:35+00:00,10.1002/anie.9794577,Xijin Xu,,"ABSTRACT
                  
                    Rechargeable aqueous Zn||I
                    2
                    batteries have received significant attention for the high energy density, inherent safety, and ecological friendliness. However, the sluggish iodine redox kinetics and the formation of highly soluble polyiodide (I
                    3
                    −
                    and I
                    5
                    −
                    ) seriously affect the rate capability and cycling stability of Zn||I
                    2
                    battery. Herein, ZrB
                    2
                    is synthesized as a catalyst host for polyiodide conversion, where unsaturated surface Zr atoms provide Lewis‐acid sites that enable strong interaction with polyiodide species. These sites not only confine polyiodide anions through strong adsorption to suppress polyiodide shuttling, but also catalyze their stepwise conversion from I
                    −
                    to I
                    3
                    −
                    and further to I
                    2
                    during charging, thereby reducing the energy barrier and improving iodine utilization. Consequently, the Zn||I
                    2
                    @ZrB
                    2
                    /AC full cell displays remarkable rate performance, retaining 80.5% of the capacity as the current density increases from 1 to 10 A g
                    −1
                    . Remarkably, the full cells exhibit exceptionally long cycle life of 50,000 cycles with negligible capacity decay. The Zn||I
                    2
                    @ZrB
                    2
                    /AC pouch cell with a high I
                    2
                    mass loading of 33 mg cm
                    −2
                    maintains a stable capacity of 1.2 Ah over 600 cycles (more than 1400 h).",crossref
Ribozymes for RNA‐Catalyzed RNA Methylation and Labeling,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522926?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-18 04:00:51+00:00,10.1002/anie.202522926,Claudia Höbartner,,"ABSTRACT
                  RNA is a cornerstone of life, executing diverse essential functions. A key determinant of RNA's functional versatility lies in natural nucleoside modifications, which greatly expand the chemical diversity and are vital for regulating the stability, folding, and function of RNA structures involved in cellular processes. Artificially introduced RNA modifications such as reactive handles, affinity tags or fluorescent reporters, are key to enable RNA isolation, imaging and tracking, in order to unravel the important regulatory roles of RNAs in any organism. Covalent RNA labeling methods are particularly desirable for downstream applications. RNA catalysts, so‐called ribozymes, have gained increasing attention as tools for the site‐directed installation of various functionalities, such as clickable tags, fluorophores, or methyl groups. Thereby, ribozymes can create both, artificially as well as naturally modified RNAs of interest. This review provides a collection of currently available ribozymes for the covalent modification of RNA that were obtained by in vitro selection using suitable cofactors. We discuss self‐modifying catalysts for RNA tagging and fluorescent labeling, as well as ribozymes for RNA‐modification in an intermolecular setup. Finally, we introduce the growing collection of methyltransferase ribozymes for site‐specific installation of natural methylated nucleosides and provide an outlook on open questions and future developments of the research field.",crossref
Delayed Halide‐Rich Molecular Passivation of CsPbCl3 Perovskite Nanocrystals Enables Bright Violet Light‐Emitting Diodes,https://onlinelibrary.wiley.com/doi/10.1002/anie.202526012?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-18 04:02:16+00:00,10.1002/anie.202526012,Lakshminarayana Polavarapu,,"ABSTRACT
                  
                    CsPbCl
                    3
                    perovskite nanocrystals (NCs) are promising violet emitters owing to their narrow emission and high color purity, but their low defect tolerance demands careful passivation to achieve high photoluminescence quantum yield (PLQY), and typically only for fresh CsPbCl
                    3
                    NCs. Here, we report a delayed dual‐passivation pathway in CsPbCl
                    3
                    NCs induced by the halide‐rich molecular reagent phosphorus oxychloride (POCl
                    3
                    ), which unexpectedly yields a strong time‐dependent PLQY enhancement instead of the rapid degradation usually observed. POCl
                    3
                    gradually decomposes into P‐ and Cl‐containing species, enabling a controlled release of excess halides that autonomously passivates halide vacancies in a self‐regulated manner. This dynamic self‐healing process boosts the PLQY of colloidal CsPbCl
                    3
                    NCs by over 40‐fold relative to pristine samples and sustains high violet emission efficiencies for more than 2 months of storage under ambient conditions. Spectroscopic measurements and calculations indicate that both liberated Cl
                    −
                    and in situ—formed phosphonic species passivate halide vacancies and Pb
                    2
                    +
                    dangling bonds, suppressing mid‐gap defect states. The resulting self‐passivated NCs deliver a luminance of 409 cd m
                    −
                    2
                    , the highest reported for CsPbCl
                    3
                    ‐based violet emitters. These results establish halide‐rich dual passivators such as POCl
                    3
                    as powerful tools for long‐term defect control in chloride perovskite NCs and for robust, bright violet‐LEDs.",crossref
Stabilizing Efficient Perovskite/Silicon Tandem Solar Cells With Amorphous and Asymmetric Hole‐Selective Contacts,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73106?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 04:07:13+00:00,10.1002/adma.73106,Hong Zhang,,"ABSTRACT
                  Perovskite/silicon tandem solar cells (TSCs) hold great promise for next‐generation photovoltaics, yet uneven coverage and thermal instability of self‐assembled hole‐selective contacts hinder their commercialization. Here, we introduce ZF6, an amorphous molecular contact with an asymmetric π‐extended structure, featuring a dimethylindenocarbazole core and carbazole substitution. ZF6 exhibits rapid and robust adsorption on transparent conductive substrates, achieving uniform coverage and exceptional thermal stability. Its optimal energy level alignment and enhanced carrier extraction efficiency are compatible with various bandgap perovskites. ZF6‐based double‐junction perovskite/silicon TSCs achieve a reverse‐scan power conversion efficiency (PCE) of 34.02% (certified 32.81% at NREL) with improved operational stability, retaining over 97% and 87% of initial efficiency after 1000 h of maximum power point tracking at 45°C and 85°C, respectively. We also fabricate triple‐junction perovskite/perovskite/silicon TSCs, achieving a certified steady‐state PCE of 30.42%, which represents the highest‐performing triple‐junction perovskite‐based TSCs reported to date. This work establishes a novel design strategy for robust molecular contacts, advancing efficient and durable perovskite‐based tandem photovoltaics.",crossref
Light‐Induced Chiral Aldehyde/Palladium Catalysis‐Enabled Asymmetric Allylic C─H Alkylation of Alkenes With NH2‐Unprotected Amino Acid Derivatives,https://onlinelibrary.wiley.com/doi/10.1002/anie.1471995?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-18 04:10:46+00:00,10.1002/anie.1471995,Qi‐Xiang Guo,,"ABSTRACT
                  
                    The catalytic asymmetric allylic C–H alkylation of alkenes with the α‐carbon of readily available amino acid derivatives represents an ideal strategy for constructing chiral nonproteinogenic α,α‐disubstituted amino acids. However, such synthetic methodologies remain unexplored. Herein, we report a light‐induced, chiral aldehyde/palladium catalysis‐enabled direct allylic C–H alkylation of allyl arenes and 1,4‐enynes using NH
                    2
                    ‐unprotected amino acid esters. The results demonstrate that competing allylic C–H amination is completely suppressed, and the desired alkylation products—bearing either allyl or conjugated enyne moieties—are obtained in 32%–93% yields with 80%–98% ee values. Mechanistic studies reveal that enantiocontrol is achieved through the cooperative action of the chiral aldehyde and the chiral ligand, and the latter primarily dictates the absolute configuration of the product by forming noncovalent C–H···π and C–H···O interactions with the chiral aldehyde‐involved Zn complex.",crossref
Wireless Electro‐Fenton Overcomes Tumor Electric Field Treatment Resistance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73126?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:44:51+00:00,10.1002/adma.73126,Hao Xue,,"ABSTRACT
                  
                    Residual glioblastoma cells surviving Tumor Electric Field Treatment (TEFT) frequently acquire therapeutic resistance, driving fatal recurrence. Integrating sequencing of patient‐derived organoids with resistant models, we identified a metabolic rewiring characterized by GPX4 upregulation and concomitant ACSL4 suppression as the driver of a ferroptosis‐evading phenotype. Uniquely, we harness the resistance‐driving electric field itself as a wireless energy source to fuel a material‐based chemical attack against this antioxidant defense. To breach this barrier, we developed Ba
                    2
                    FeNbO
                    6
                    (BFNO), a defect‐rich double‐perovskite acting as a wireless electro‐Fenton catalyst. Under TEFT, BFNO harvests electric energy to accelerate Fe‐ion redox cycling, precipitating a catastrophic ROS storm that overwhelms antioxidant defenses and triggers hybrid lysosomal ferroptosis and GSDME‐mediated pyroptosis. This process culminates in immunogenic cell death, resensitizing refractory tumors. Furthermore, combining BFNO with PD‐1 blockade effectively reverses adaptive immune resistance and T‐cell exhaustion, reshaping the immunosuppressive microenvironment. Our study establishes a strategy to repurpose the electric field into a lethal biochemical trigger, overcoming resistance and potentiating immunotherapy in glioblastoma.",crossref
A Self‐Healing Magnetoelectric Sensor with Pain Sensing for Underwater Soft Electronics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523052?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:46:14+00:00,10.1002/adma.202523052,Yu Jun Tan,,"ABSTRACT
                  Replicating the skin's ability to sense touch, feel pain, and heal itself is key to developing the next generation of durable soft electronics. These capabilities become more critical in underwater environments, where divers and underwater machines face severe challenges such as limited dexterity, device damage, and restricted power availability. Here, we develop a self‐healing magnetoelectric sensory system (SMES) that uniquely integrates self‐powered tactile and proximity sensing with damage detection and autonomous recovery for amphibious operation. The SMES features a multilayer architecture composed of a damage‐sensing layer and an underlying magnetoelectric sensing layer, both utilizing a self‐healing elastomer with patterned liquid‐metal conductors. The design enables the system to detect and recover from pricking, puncturing, and cutting damage while maintaining stable functionality. The SMES exhibits good sensitivity, rapid response, and robust durability in both air and water. Demonstrations with a smart diving glove and a soft robotic hand highlight its potential for noncontact communication and mechanoreception with damage feedback, paving the way toward next‐generation amphibious soft machines that can feel and heal like living skin.",crossref
Turning Unpredictable Biomolecule Adsorption to Controlled Corona Formation: Focus on Carbon Nanomaterials,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523328?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:47:32+00:00,10.1002/adma.202523328,Alberto Bianco,,"ABSTRACT
                  With unique optical and physicochemical properties, carbon nanomaterials (CNMs), including carbon nanotubes, graphene‐related materials, nanodiamonds, and carbon dots, are extensively explored as platforms for cancer diagnosis and treatment. However, in biofluids, CNMs spontaneously adsorb biomolecules to form an unpredictable corona, obstructing the implementation of their designed functions. In this review, we summarize how the intrinsic and acquired properties of CNMs affect protein corona formation, and the consequent biological and toxicological outcomes, as well as strategies to reshape the composition and structural organization of adsorbed proteins. This comprehensive knowledge will provide insights into developing CNMs with tailored corona and requested functions in cancer nanomedicine, advancing their translations into clinics.",crossref
Circularly Polarized Metamaterial Cage for Homogeneous Signal‐to‐Noise Ratio Enhancement in Magnetic Resonance Imaging,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202516569?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:50:39+00:00,10.1002/adma.202516569,Xin Zhang,,"ABSTRACT
                  The signal‐to‐noise ratio (SNR) in magnetic resonance imaging (MRI) governs the quality of signal detection and directly impacts the clarity and reliability of the acquired images. Recent advances in metamaterials have enabled lightweight solutions with selective magnetic responses, offering a route to locally boost SNR in targeted anatomical regions but often with compromised field homogeneity. Here, a wireless metamaterial cage constructed from coaxial cables is engineered for homogeneous SNR enhancement at 3.0 T. With its cylindrical geometry and electromagnetic architecture, the device supports circularly polarized resonance through engineered phase‐shifted currents, enabling selective and omnidirectional interaction with the rotating  field to achieve a uniform magnetic field distribution. Integrated with the Birdcage coil (BC), the device yields a 31.45‐fold SNR enhancement while maintaining comparable homogeneity to the BC alone, exhibiting only 12.07% variation within the region of interest (ROI). Benchmarking against a state‐of‐the‐art 16‐channel extremity coil further shows that the metacage achieves at least 1.94‐fold and 2.24‐fold higher SNR in axial and coronal planes, respectively, and exhibits substantially lower SNR variation (12.07% compared to 54.83% for the extremity coil). The results establish the metacage as a compelling platform for next‐generation wireless MRI technologies.",crossref
Bioinspired Artificial Plant for Deep Soil Heavy Metal Remediation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73102?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:51:41+00:00,10.1002/adma.73102,Hao Bai,,"ABSTRACT
                  
                    Soil contamination by heavy metals (HMs) is a growing environmental concern, threatening ecosystems and human health. However, the compact and heterogeneous soil severely restricts water and ion transport, limiting remediation efficiency especially in deeper layers. In addition, the high mobility of HMs causes downward migration, making efficient deep soil remediation particularly challenging. Here, by mimicking the transpiration and selective adsorption of plants, we present a bioinspired aligned porous chitosan/modified activated carbon aerogel (BAMC) to overcome long treatment duration and limited penetration depth (&lt; 1 m) of conventional phytoremediation. The BAMC couples low‐tortuosity channels for directional mass transfer, solar‐driven evaporation for convective ion migration, and nanoscale active sites for effective adsorption, enabling efficient remediation in deeper soils. Our system exhibits a high solar evaporation rate of ∼3.36 kg·m
                    −2
                    ·h
                    −1
                    under 1 sun with enhanced Cu
                    2+
                    adsorption capacity of 139.2 mg·g
                    −1
                    , achieving up to 70.2% removal within 7 days. Notably, it demonstrated effective remediation at a depth of ∼1.5 m, surpassing conventional phytoremediation limits. Such artificial plant system provides an environment‐friendly, high‐efficiency, and scalable strategy for persistent deep soil heavy metal remediation.",crossref
Water Dissociation Boosted‐H2O2 Photoproduction via Molecular and Surface Engineering of Conjugated Porous Polymers,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73111?af=R,,Wiley: Advanced Materials: Table of Contents,2026-04-18 10:52:42+00:00,10.1002/adma.73111,Peiyang Gu,,"ABSTRACT
                  
                    Solar‐driven H
                    2
                    O
                    2
                    photosynthesis in sacrificial‐agent‐free systems not only suffers from sluggish charge separation and migration efficiency, but also is fundamentally bottlenecked by the proton supply mismatch, the inability to extract protons efficiently from water dissociation. Herein, a dual‐channel engineering strategy is proposed to overcome this bottleneck by synchronizing internal exciton dissociation with interfacial mass transfer in sulfonated spirobifluorene‐based conjugated porous polymers. By coupling topological monomer linkage optimization with surface‐grafted sulfonate groups, the water dissociation can be accelerated under strong alkalinity, leading to an exceptional H
                    2
                    O
                    2
                    production rate of 8.19 mmol g
                    −1
                    h
                    −1
                    under pH = 11, and an excellent antimicrobial activity (&gt;99% inactivation in 30 min). Critically, we provide direct spectroscopic and kinetic proof for a robust interfacial Vehicle mechanism that effectively bypasses bulk‐phase thermodynamic limits under alkaline conditions. This interfacial boost is integrated with a significantly amplified molecular dipole and a minimized electron‐hole overlap integral, ensuring near‐spontaneous exciton decoupling and long‐lived charge‐separated states as corroborated by femtosecond transient absorption. This work establishes a new paradigm in catalyst design through synergistic molecular and water microenvironmental engineering for efficient solar‐driven H
                    2
                    O
                    2
                    production.",crossref
