title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Effect of macrobubbles motion behavior on cell voltage in a zero-gap alkaline water electrolysis cell,https://www.sciencedirect.com/science/article/pii/S030626192601127X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Chunjiang Liu,,,
Resilient hierarchical control strategy for digital twin cloud-edge collaboration in multi-energy microgrids under non-ideal communication conditions,https://www.sciencedirect.com/science/article/pii/S0306261926010287?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Jianguo Zhu,,,
Sustainable energy transition for BIMP regional power grid with technology ranking and optimal mix,https://www.sciencedirect.com/science/article/pii/S0306261926011190?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Muhammad Ilham Rizaldi,,,
Uncertainty-aware multi-fault diagnosis in gas turbines via graph neural networks and weighted total least squares,https://www.sciencedirect.com/science/article/pii/S030626192601069X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Kai Cao,,,
An improved imagentime framework for hourly multi-site photovoltaic power scenario generation,https://www.sciencedirect.com/science/article/pii/S0306261926011207?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Xueqian Fu,,,
"Dynamic modeling of solar-driven adsorption subcooling CO2 booster refrigeration plant with thermal energy storage: Life cycle energy, environmental, economic insights from the world",https://www.sciencedirect.com/science/article/pii/S0306261926010640?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Shengchun Liu,,,
Risk-aware resistance enhancement for integrated heat and power supply driven by physics-informed meteorological data,https://www.sciencedirect.com/science/article/pii/S0306261926011256?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Ning Zhang,,,
Enhanced conditional diffusion modeling for probabilistic net load forecasting,https://www.sciencedirect.com/science/article/pii/S0306261926010597?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Zirui Peng,,,
Linking wind-power fluctuation to degradation of PEM water electrolyzer,https://www.sciencedirect.com/science/article/pii/S0306261926011141?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Zhizhao Che,,,
Physical-prior-regularized decoupled exogenous-aware network for trustworthy multi-energy load forecasting in commercial park-level integrated energy systems,https://www.sciencedirect.com/science/article/pii/S0306261926010366?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Xiaojie Qiu,,,
Multi-fault diagnosis of second-life lithium-ion batteries for shared electric bikes using sparse cloud-based charging data and TabNet deep learning network,https://www.sciencedirect.com/science/article/pii/S0306261926011098?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Yuejiu Zheng,,,
Process-integrated engineered resting cells for biocatalytic production of rare natural sugars from sole methanol molecules,https://www.nature.com/articles/s41467-026-75664-8,,Nature Communications,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75664-8,Yujie Xiong,,"The biocatalytic conversion of green methanol, a promising feedstock, into high value-added products is seen as an attractive way to establish sustainable biomanufacturing. Although natural and engineered microorganisms can utilize methanol, efficiently converting C1 carbon into valuable chemicals in growing cells remains challenging because non-native pathways often suffer from low carbon utilization and limited catalytic stability. Here, we report the integration of an engineered enzyme cascade into resting cells and its coupling with a screened alcohol oxidase enzyme to develop an efficient and stable enzyme-resting cell cascade system for methanol conversion, achieving customizable production of L-erythrulose (C4 sugar) or L-sorbose (C6 sugar). This system shows a stimulated carbon atom economy for L-erythrulose production from methanol and significantly improved stability compared to free enzyme catalysis. By integrating enzyme cascades with durable resting cells, this strategy provides a versatile platform for converting methanol and other C1 substrates into value-added products.",nature_html
"Dynamic and synergic effects of energy transition, carbon policy and trade conflicts: A mixed-frequency approach",https://www.sciencedirect.com/science/article/pii/S0301421526004222?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Yifei Lv,,,
When do consumers lose from variable electricity pricing?,https://www.sciencedirect.com/science/article/pii/S0301421526004088?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Saurabh Amin,,,
An explainable causal analysis method for spatiotemporal prediction errors of wide-area electric vehicle charging demand,https://www.sciencedirect.com/science/article/pii/S0306261926010871?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Chuang Li,,,
Convergent genomic trajectories shape adaptation to life on land across animal lineages,https://www.nature.com/articles/s41467-026-75551-2,,Nature Communications,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75551-2,Rosa Fernández,,"How animals repeatedly adapted to life on land is a central question in evolutionary biology. While terrestrialisation occurred independently across animal phyla, it remains unclear whether shared genomic mechanisms underlie these transitions. Here, we combine large-scale comparative genomics, machine learning, and multi-omics data, including proteomics and transcriptomics from stress experiments relevant to terrestrial environmental challenges in 17 species, to investigate the genomic basis of animal terrestrial adaptation. Gene co-expression networks reveal that genes relevant to stress are largely lineage-specific, yet converge in function through the co-option of gene families pre-dating terrestrialisation events. Phylogenomic and machine learning analyses support a dominant role for early-evolving genes, enriched in stress-related functions, paired with a higher gene loss than gain at terrestrialisation nodes. Our findings support a model of lineage-specific genomic changes involving mostly conserved genes that converged at the functional level during the independent transitions to terrestrial life.",nature_html
Wavelength-encoded neuromorphic inference enabled by microcavity MoS2 photodetector arrays,https://www.nature.com/articles/s41467-026-75808-w,,Nature Communications,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75808-w,Ningmu Zou,,"Biological vision systems tightly couple spectral sensing with temporal integration to extract task-relevant information with minimal data movement. In contrast, conventional optoelectronic vision hardware typically separates photodetection from electronic computation, incurring substantial latency and energy costs. Optical neural networks can alleviate this bottleneck, but many implementations are difficult to scale. Here, we propose a bio-inspired optoelectronic inference architecture based on a Fabry-Perot microcavity-integrated MoS2 photodetector array, in which sensing, weighting, and accumulation are unified within each pixel. Cavity-engineered wavelength selectivity encodes neural-network weights in the spectral domain, while the finite carrier lifetime of MoS2 enables analog temporal accumulation without external memory. The system achieves test accuracies of 99.6%, 94.8% and 94.0% on MNIST, CIFAR-10 and the Free Spoken Digit Dataset, respectively. Post-training optical Hessian pruning further reduces optical complexity while maintaining robustness. This architecture provides a compact route toward wavelength-aware in-sensor neuromorphic inference.",nature_html
Scale-bridging interface design enables high-performance sustainable thermoelectrics,https://www.nature.com/articles/s41467-026-75865-1,,Nature Communications,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75865-1,Takao Mori,,"Improving energy efficiency and reducing resource waste motivate sustainable thermoelectric technologies for harvesting low-grade heat. Yet achieving high-performance and durable systems remains challenging due to coupled transport and multiscale optimization. Here, we establish a scale-bridging interface-centric design strategy that links macroscopic junction engineering and microscopic interface modulation. Based on n-type Mg3(Sb, Bi)2 as the representative system and guided by comparative evaluation of device-level contact interfaces, we translate Mg2Ni into a scale-bridging interfacial phase in n-type Mg3(Sb, Bi)2: it forms low-resistance and thermally stable external junctions while, as an internal interfacial modifier, alleviating grain-boundary carrier scattering and strengthening phonon scattering. This scale-bridged interface design yields an average zT of 1.5 over 300 to 723 K with high thermal stability. By applying Mg2Ni as both an internal modifier and an external barrier layer, a two-pair module delivers a stable conversion efficiency of 8.3% when coupled with p-type MgAgSb, comparing favorably with representative Bi2Te3-based thermoelectric modules in terms of conversion efficiency under comparable temperature differences. This work establishes a bridging interface design framework that links device contact engineering with internal interface modulation, providing a practical route toward efficient and durable thermoelectric energy conversion.",nature_html
The climate-electricity nexus in the GCC: How rising temperatures drive electricity demand across Gulf states,https://www.sciencedirect.com/science/article/pii/S0301421526004246?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Shahriyar Mukhtarov,,,
Predict-then-optimize: LM-MTSF provides data-driven support for distributionally robust operation optimization of active distribution networks,https://www.sciencedirect.com/science/article/pii/S0306261926010470?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00+00:00,,Qin Wang,,,
How could the government support the spread of alternative energy projects?,https://www.sciencedirect.com/science/article/pii/S0301421526004477?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-18 00:00:00+00:00,,Csongor Czipf,,,
Cell‐Membrane‐Inspired Conjugated Microporous Thermoset Interface for High‐Rate and Durable Silicon Anodes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74175?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:44:57+00:00,10.1002/adma.74175,Wei Liu,,"ABSTRACT
                  
                    Silicon (Si) is a promising anode material for next‐generation lithium‐ion batteries due to its ultrahigh theoretical capacity, abundance, and favorable operating potential. However, its widespread application is limited by severe volume expansion, sluggish lithium‐ion transport, and unstable solid electrolyte interphase (SEI). Inspired by the multifunctional architecture of biological cell membranes, we report a facile and scalable strategy to construct a bio‐inspired protective interface via in situ formation of a conjugated microporous thermoset (CMT) coating on Si particles. This process involves simple hand‐mixing of a molecular precursor with Si, followed by a one‐step thermosetting treatment featuring sequential sublimation, melting, debromination, and polymerization, without the need for post‐processing. The resulting CMT interface offers micropores (∼0.5 nm) for selective Li
                    +
                    transport while excluding electrolyte and anions, a covalently crosslinked yet resilient network to accommodate mechanical strain, and tailored interfacial chemistry that induces a LiBr‐rich SEI to enhance Li
                    +
                    transport kinetics. As a result, the engineered Si@CMT anode achieves a high capacity of 3130.9 mAh g
                    −1
                    at 0.1 C, maintains 1811.8 mAh g
                    −1
                    at 3 C, and delivers 1838.8 mAh g
                    −1
                    after 250 cycles at 0.2 C. This practical and generalizable interfacial design offers a promising route toward scalable stabilization of high‐capacity anodes.",crossref
Tunable Extended Magnetic Non‐Fermi Liquid in Twisted Double Bilayer Graphene With Aligned hBN,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74210?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:47:08+00:00,10.1002/adma.74210,Feng Miao,,"ABSTRACT
                  Twisted graphene heterostructures with highly tunable flat‐band electronic structures serve as an ideal platform for exploring novel correlated and topological quantum phases. While previous efforts have focused on the twist angle, the lattice alignment with the hBN substrate is another crucial parameter that breaks symmetry and reconstructs the band structure. However, its underlying mechanisms remain insufficiently explored, and extending it to a wider class of twisted graphene systems is urgently needed to uncover more exotic quantum phenomena. Here, we report the observation of tunable extended non‐Fermi liquid behavior in twisted double bilayer graphene (TDBG) encapsulated by aligned hBN layers. This NFL phase emerges on the hole‐doped side of the correlated insulating state near charge neutrality, spanning a broad range of carrier densities and exhibiting a carrier density–dependent resistance exponent. Notably, the NFL phase can re‐enter a correlated insulating state at higher doping levels. Combined with temperature‐dependent resistance, magnetotransport, and differential resistance measurements, these findings support a scenario where strong quantum fluctuations may emerge from the interplay between localized and itinerant carriers. Our work establishes a highly tunable platform beyond conventional frameworks to investigate the organizing principles of non‐Fermi liquid physics manifested in diverse behaviors.",crossref
Medium‐Entropy Amorphous Alloyed Single‐Atom Pd Catalysts for Direct Ethylene Glycol Fuel Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74103?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:48:58+00:00,10.1002/adma.74103,Xun Wang,,"ABSTRACT
                  
                    Precise regulation of the d‐band center of palladium (Pd) for targeted electrocatalysis held tremendous scientific and technological potential, yet achieving this via rational structural design remained challenging. Herein, we present medium‐entropy amorphous alloyed single‐atom (MEAASA) Pd nanosheets (NSs), wherein the d‐band center of Pd was delicately modulated to an optimal value via the synergistic effect of medium‐entropy alloying, single‐atom coordination, and oxyphilic Cr/Mo/W modification. The as‐synthesized PdCrMoW MEAASA NSs exhibited exceptional mass activities of 2.15 and 15.19 A mg
                    −
                    1
                    for the oxygen reduction reaction (ORR) and ethylene glycol oxidation reaction (EGOR), respectively, which were 15.4 and 4.4 times higher than those of commercial Pt/C. Experimental results suggested that the optimized d‐band center not only balanced the adsorption and activation of key intermediates but also suppressed CO formation via a non‐CO dominated pathway, enabling a 4 e
                    −
                    ORR process and a nearly complete 10 e
                    −
                    EGOR process with 91.5% C1 selectivity. In practical direct ethylene glycol fuel cells (DEGFCs), the PdCrMoW MEAASA NSs delivered a peak power density of 117 mW·cm
                    −
                    2
                    , markedly outperforming the state‐of‐the‐art commercial Pt/C catalyst.",crossref
Electrical Resistivity Change Upon Crystallization as a Robust Descriptor for Metallic Glass Forming Ability,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74092?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:51:08+00:00,10.1002/adma.74092,Dongwoo Lee,,"ABSTRACT
                  Rapid identification of compositions with high glass forming ability (GFA) remains a major bottleneck in the discovery of new metallic glasses. Here we show that the electrical resistivity change induced by thermal annealing, a rapidly measurable parameter, serves as a robust descriptor of crystallization resistance for identifying high‐GFA compositions within given alloy systems. Combinatorial thin film libraries comprising ∼3500 distinct alloy compositions across multiple metallic glass‐forming systems reveal well‐defined compositional landscapes, in which regions of minimal resistivity change coincide with alloys exhibiting high GFA. This trend persists in melt‐spun ribbons and correlates directly with the crystallization kinetic parameters: alloys with smaller resistivity change exhibit lower Avrami exponents and higher activation energies of crystallization. As resistivity measurements require only seconds per composition point, more than two orders of magnitude faster than diffraction or calorimetry‐based characterization, the descriptor provides an efficient route for mapping microstructural stability across complex compositional spaces and enables rapid exploration of new bulk metallic glasses.",crossref
Ultralow‐Dispersion Silicon THz Photonic Crystal Interconnects for Multichannel Datalinks,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74150?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:51:13+00:00,10.1002/adma.74150,Ranjan Singh,,"ABSTRACT
                  
                    All‐Silicon (Si) Terahertz (THz) interconnects are a key platform for next‐generation on‐chip communication, leveraging broadband photonics to connect reconfigurable electronics. Yet their potential remains largely unrealized, due to low reported data rates and a lack of systematic insight into the role of dispersion in on‐chip THz data links. We address these challenges by demonstrating aggregate data rates exceeding 400 Gbps through an on‐chip all‐Si broadband low‐dispersion THz photonic crystal waveguide‐interconnect. Seven data channels deliver 452 Gbps of complex‐modulated data, aided by the waveguide's low dispersion with group velocity dispersion (GVD) reaching as low as 2.9 ps
                    2
                    mm
                    −1
                    . Our THz waveguide interconnect delivers a record 9.81 Tbps aggregate figure of merit (FoM), outperforming prior THz waveguide data transfer reports. Our demonstration of high data rates, elucidating the role of GVD for on‐chip THz data interconnects, and superior FoMs pave the way for all‐Si THz photonic crystal waveguides as centimeter‐scale on‐chip interconnects for augmenting data center infrastructure.",crossref
Engineering Function‐Reversal Sacrificial Sites for Selective Volatile Aromatic Hydrocarbons Detection in Complex Environments,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74215?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:52:13+00:00,10.1002/adma.74215,Jiaqiang Xu,,"ABSTRACT
                  
                    Accurately monitoring carcinogenic volatile aromatic hydrocarbons (BTXs) is crucial for assessing air‐qualities and danger‐classes in specific occasions, However, it remains challenging to conduct highly selective identification of them in complex environments. Here, we have developed a gas‐shunting strategy by installing function‐reversal ZnO materials into Ir‐WO
                    3
                    supports to diminish interference‐gas responses and guide special aromatic hydrocarbons sensing. We find that ZnO materials can serve as reactively sacrificial sites for small‐molecule H
                    2
                    S and CO and induce main aromatic hydrocarbons reactants into Ir‐WO
                    3
                    supports. This gas‐shunting route guarantees highly‐selective aromatic hydrocarbons sensing even in dual/ternary gas mixtures. Through integrating functional‐opposite sensors into a system, the final sensing arrays achieve 100% classification accuracy for 10 single gases and 75 multi‐compose gases with low training costs. In addition, we also show an autonomic “cruise‐detection” system by equipping sensor arrays into robotic dog to accurately identify complex gases. Our findings emphasize sensors designs with selective features and may broaden integrated sensing‐system analysis in complex environment.",crossref
Supramolecular STING‐Hydrogel Spatiotemporally Boosts Tumor‐Derived Extracellular Vesicle‐Based Personalized Vaccine for Enhanced Cancer Immunotherapy,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74204?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:53:21+00:00,10.1002/adma.74204,Feihu Wang,,"ABSTRACT
                  Personalized vaccines represent a promising approach for cancer treatment by eliciting tumor‐specific immune responses. However, their development faces persistent challenges, including the laborious and costly process of neoantigen identification, which substantially delays vaccine production. Moreover, conventional platforms suffer from rapid systemic clearance and inefficient delivery to antigen‐presenting cells (APCs), leading to only transient and weak immune activation. Here, we report a STING‐agonist‐integrated hydrogel system designed for localized delivery of tumor‐derived extracellular vesicles (TEVs) to achieve robust and durable antitumor immunity. Upon subcutaneous administration, the in situ formed hydrogel vaccine acts as a depot for antigen‐rich TEVs and STING agonists. We demonstrate that this vaccine promotes dendritic cells (DCs) recruitment and establishes an immune‐permissive niche through spatiotemporal control over antigen‐adjuvant distribution and prolonged APC‐antigen engagement. Within this niche, DCs efficiently internalize and process TEVs under STING‐mediated activation. These matured DCs subsequently migrate to draining lymph nodes, where they initiate potent and sustained tumor‐specific T‐cell responses. Our results show that rapidly producible personalized vaccines derived from melanoma TEVs effectively inhibit tumor growth. In a postoperative breast cancer model, patient‐tailored TEV vaccines also markedly prevent tumor recurrence and metastasis. This readily customizable platform represents a robust and translatable strategy for personalized cancer immunotherapy.",crossref
Fabrication of High‐Resolution 3D Ceramic Electronics Via In Situ Laser‐Activated Selective Electroless Plating,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74140?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:55:15+00:00,10.1002/adma.74140,Ji Li,,"ABSTRACT
                  
                    Customized 3D ceramic electronics are gaining attention for advanced electronics systems due to their exceptional thermal, electrical, and mechanical properties, coupled with the capability to precisely tailor their structural and functional designs to meet specialized application requirements. In this work, we propose a hybrid additive manufacturing approach that combines digital light processing and in situ laser‐activated electroless plating to fabricate high‐precision 3D ceramic electronics. A photopolymer containing low‐temperature co‐fired ceramic (LTCC) and antimony tin oxide (ATO) is developed for 3D printing and subsequent sintering processes. Then, the sintered 3D ceramic can be selectively laser activated in situ to convert the ATO into Sn
                    II
                    plating seeds, enabling metallization via electroless copper plating and electroless nickel immersion gold plating. To validate the feasibility and scalability of the proposed technology, a series of ceramic electronics, including 3D circuits with IC chips, high‐power LED circuits incorporating thermal management channels, and 3D UV sensors with an interdigital electrode array are successfully developed. This technology offers a new pathway for the rapid and cost‐effective customization of high‐performance 3D ceramic electronics, exhibiting great promise for driving innovation in advanced applications such as aerospace and satellite, advanced automotive systems, and next‐generation wireless communication technologies in harsh environments.",crossref
Chemically Programmed Prodrug Nanoparticles for Precise Oral Dopamine Delivery to Deep Brain Regions in Parkinson's Disease,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74148?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:56:22+00:00,10.1002/adma.74148,Hsing‐Wen Sung,,"ABSTRACT
                  
                    Parkinson's disease (PD) is characterized by progressive degeneration of dopaminergic neurons in the inflamed substantia nigra, resulting in striatal dopamine (DA) depletion and severe motor dysfunction. Here, we report a chemically programmed, inflammation‐responsive prodrug nanoparticle (NP) system—β‐glucans–DA(OAc)
                    2
                    NPs—that enables precise oral gut‐to‐brain delivery of DA into deep brain regions. In this design, the acetylated DA prodrug DA(OAc)
                    2
                    is conjugated to β‐glucans via a reactive oxygen species (ROS)–cleavable thioketal linker, thereby preventing DA autooxidation, enhancing stability during transit, and ensuring selective activation at neuroinflammatory sites. Following oral administration in PD mice, the NPs are recognized by Dectin‐1, internalized by intestinal macrophages, and trafficked through the lymphatic and systemic circulation to cross the blood–brain barrier, ultimately homing specifically to the inflamed substantia nigra in the deep brain. Within this pathological niche, dual responsiveness to elevated ROS and enzymatic activity triggers controlled prodrug cleavage, sustained DA regeneration, and restoration of striatal DA via the nigrostriatal pathway, ultimately rescuing motor function. This inflammation‐guided, modular prodrug platform provides a noninvasive and precise strategy for dopaminergic therapy, underscoring its potential as a transformative approach for PD management.",crossref
Solvent‐Guided Chiral Assemblies and Chemical Doping of OEG‐Functionalized Conjugated Polymers,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74130?af=R,,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:56:57+00:00,10.1002/adma.74130,Ying Diao,,"ABSTRACT
                  Chiral assembly of achiral conjugated polymers has emerged as a new avenue to promote (opto)electronic properties and control the angular momentum of charge carriers and photons. Solvent plays a key role in chiral emergence through the lyotropic liquid crystal (LLC) assembly pathway, yet rules underpinning solvent effect remain elusive. Here, we establish a unifying framework linking solvent quality to aggregate structure and supramolecular chirality. Using redox active conjugated polymers as model systems, we reveal two types of solution aggregation: (1) β1 aggregation, defined by fibrillar structures with weak interchain coupling and torsional backbone, promotes LLC‐mediated chiral assemblies via formation of helical fibers; (2) β2 aggregation, characterized by stacked fibrils with strong interchain coupling and reduced backbone torsion, suppresses chirality. Temperature‐dependent studies show that β2 aggregates revert to β1 upon heating, thus restoring chiral assemblies. Extending to 6 conjugated polymers across 37 polymer–solvent–temperature combinations, we demonstrate the universal link between aggregate type and chiral emergence. Further, chemical doping of chiral films derived from β1 aggregates elevates electrical conductivity by up to 100‐fold across nine polymer–solvent pairs spanning a wide range of processing conditions. These findings reveal general principles for solvent‐guided chiral assembly enabling high‐performance chiral electronics, optoelectronics and spintronics.",crossref
