title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Divergent paths: A machine learning analysis of post-pandemic decarbonization trajectories and the global climate policy imperative,https://www.sciencedirect.com/science/article/pii/S0301421525005567?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,不同途径:对后大气去碳化脱碳轨道和全球气候政策要求的机器学习分析,
"A review of underground energy storage: Modeling, experiments, and challenges",https://www.sciencedirect.com/science/article/pii/S0306261925020495?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,审查地下能源储存:建模、实验和挑战,
A cascaded gas-liquid separator for multi-stack series configuration to improve the current efficiency of an alkaline water electrolysis system,https://www.sciencedirect.com/science/article/pii/S0306261925020094?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,"用于多堆装系列配置的级联气体-液体分离器,以提高碱性水电解系统目前的效率",
Internet data centers and industrial parks as flexibility providers in modern power systems: An ADMM-based coordination mechanism,https://www.sciencedirect.com/science/article/pii/S0306261925020501?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,互联网数据中心和工业园作为现代电力系统中的灵活提供商:基于ADMM的协调机制,
Crystallization modulation for wide-bandgap perovskites with universal defect passivation toward efficient perovskite/organic tandem photovoltaics,https://www.nature.com/articles/s41467-025-68125-1,Nature Communications,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,"Wide-bandgap (WBG) perovskites with bandgaps exceeding 1.8 eV are suitable for perovskite/organic or multi-junction tandem solar cell (TSC) applications. However, their complex components easily induce hardly controlled phase heterogeneity and defects during the crystallization process. Herein, we propose a multifunctional additive, DL-methionine methylsulfonium chloride, with a unique combination of functional groups to regulate the crystallization thermodynamics and passivate defects of WBG perovskites. Our comprehensive experimental and computational results reveal that the additive synergistically promotes the nucleation kinetics and improves phase homogeneity during the crystallization process, thereby achieving uniform and low-defect perovskite films, significantly suppressing the non-radiative recombination and phase segregation. Consequently, the single-junction 1.83 eV-WBG perovskite solar cells demonstrate a champion power conversion efficiency (PCE) of 20.4% and notably enhanced operational stability. Furthermore, impressive PCEs of 26.0% and 22.1% are achieved for rigid and flexible perovskite/organic TSCs, respectively, showing great promise for pursuing flexible tandem applications.",nature_html,0,,"宽带宽带宽带宽的百草枯酯的晶化调控,向高效的百草枯/有机协同光伏","宽带宽(WBG) perovskites (WBG) perovskites, 带带宽格超过1.8 eV 的带宽带宽度超过1.8 eV, 适用于千草条/有机或多相交合的太阳电池(TSC)应用;然而,其复杂部件很容易在晶晶化过程中诱发几乎难以控制的相相相异性和缺陷;在此,我们提议采用多功能添加剂DL-甲基二氯甲基硫基,由各种功能组的独特组合,对WBG perovskites 的结晶热动力学和钝性缺陷进行规范。 我们的全面实验和计算结果表明,该添加剂协同促进核核动力学,并在晶化过程中改进相级同性,从而实现统一和低偏差的百草胶片,大大抑制了无核。"
"Techno-economic analysis of hydrogen-to-power, ammonia-to-power pathway with biomass-to-power integration",https://www.sciencedirect.com/science/article/pii/S0306261925020574?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,对氢对电、氨对电以及生物量对电一体化的氢对电、氨对电路径的技术经济分析,
Learning-based optimal power bidding of an overseas photovoltaic-battery storage plant in Singapore electricity market,https://www.sciencedirect.com/science/article/pii/S0306261925020586?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,新加坡电力市场海外光电电池储存厂以学习为基础的最佳电力投标,
Performance research of a liquid air energy storage system integrated with pressurized water reactor nuclear power plants,https://www.sciencedirect.com/science/article/pii/S0306261925020598?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,对与加压水反应堆核电厂合并的液空气能源储存系统进行性能研究,
A dual-layer feature-selection transformer network for transferable probabilistic forecasting of PV power,https://www.sciencedirect.com/science/article/pii/S0306261925020616?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,用于对光电池功率进行可转让概率预测的双层特选变压器网络,
Structural barriers control the spatial extent of slow earthquake slip,https://www.nature.com/articles/s41467-025-68179-1,Nature Communications,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,"Recent seismological and geodetic observations have revealed shallow slow earthquakes on subduction megathrusts, offering an opportunity to explore the factors controlling megathrust slip. Identifying these controlling factors helps constrain the potential updip extent of future megathrust ruptures. Here, we investigate the factors controlling the spatial extent of shallow slow earthquakes by integrating tremor locations with uncertainty estimates, detailed bathymetry data, and multichannel seismic data for the 2020–2021 slow earthquake sequence in the Kumano-nada region of the Nankai Trough. Tremor probability maps reveal that the updip, downdip, and lateral limits of tremor activity coincide with distinct structural boundaries. These include the kink or branching of the décollement, a deep-seated strike-slip fault, and the inner–outer wedge boundary. These structures likely act as geometrical or mechanical barriers, further influenced by variations in pore-fluid pressure and by the subducted Paleo–Zenisu ridge. The results indicate that megathrust geometry, material properties of the overriding prism, fluid distribution, and ridge subduction jointly govern the spatial extent of slow earthquakes, emphasizing the need to account for these factors in assessing the potential extent of future megathrust ruptures.",nature_html,0,,结构障碍控制了缓慢地震滑坡的空间范围,"最近的地震和大地测量观测揭示了潜入巨壳上的浅度缓慢地震,为探索控制巨龟滑坡的因素提供了一个机会。 识别这些控制因素有助于限制未来巨龟破裂的潜在上升程度。 在这里,我们通过将震动地点与不确定性估计、详细测深数据和2020-2021年南开海沟Kumano-nada地区缓慢地震序列的多通道地震数据相结合,调查了浅度慢度地震的空间范围控制因素。 特雷莫尔概率图显示,震动活动的上升、下降和横向界限与不同的结构界限相吻合。 这些因素包括云层的离子或分支, 一种底部。"
A heat-driven thermoacoustic refrigerator/heat pump for solar-thermal application: Building cooling and heating solution with low-cost potential and high performance,https://www.sciencedirect.com/science/article/pii/S0306261925020641?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,"热驱动热驱动热热热感热冰箱/热热泵,用于太阳能热能应用:建造具有低成本潜力和高性能的冷却和供暖解决方案",
Ethanol vs. gasoline: conventional policies and the slow uptake,https://www.sciencedirect.com/science/article/pii/S0301421525005166?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,乙醇对汽油:常规政策和缓慢吸收,
A carbon-negative solar fuel production method with enhanced solar contribution and superior CO2 reduction capacity: Experimental and system investigation,https://www.sciencedirect.com/science/article/pii/S0306261925020677?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,"一种碳负太阳能燃料生产方法,其太阳能贡献增强,CO2减排能力提高:实验和系统调查",
Chemically durable and cost-efficient N-doped SnO2 transparent electrodes for Full-color perovskite light-emitting diodes,https://www.sciencedirect.com/science/article/pii/S1369702125005553?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,全色百草枯发光二极管的化学耐久和具有成本效益的N-doped SnO2透明电极,
Design and applications of immunomodulatory microspheres: From material properties to multisystem disease therapies,https://www.sciencedirect.com/science/article/pii/S1369702125005589?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,,,0,,免疫分子微球的设计和应用:从物质特性到多系统疾病治疗,
CUL4A-DDB1-DCAF10 is an N-recognin for N-terminally acetylated Src kinases,https://www.nature.com/articles/s41467-025-68074-9,Nature Communications,2026-01-03 00:00:00 UTC,2026-01-03 00:00:00+00:00,,"Co-translational N-terminal modifications such as methionine excision, acetylation, and myristoylation govern protein stability, localization, and folding. Disruption can expose N-terminal degrons that trigger ubiquitin-mediated degradation, safeguarding the proteome. N-terminal acetylation usually protects proteins from degradation, but can also promote it through the Ac/N-degron pathway. Src-family kinases (SFKs), signaling enzymes implicated in tumorigenesis, require N-terminal myristoylation for function. Using peptide pull-downs, mass spectrometry, and AlphaFold 3 predictions, we identify DCAF10 as the E3 ligase substrate receptor for alternatively N-terminally acetylated SFKs. Combining siRNA-mediated knockdown and CRISPR/Cas9-mediated knockout of endogenous Lyn with inducible Lyn-GFP variants confirms that DCAF10 regulates SFK levels by recognizing an N-terminal acetylated glycine residue. In vitro, a CUL4A-DDB1-DCAF10 complex ubiquitinates N-terminally acetylated SFKs. Thus, we define a novel N-degron pathway that monitors replacement of myristoylation by acetylation and activates degradation of SFKs upon acetylation. This mechanism may extend to other N-terminally myristoylated proteins beyond SFKs.",nature_html,0,,"CUL4A-DDB1-DCAF10 是一种N-cocognin,用于N-乙酰弧动脉","共翻译N-终局性N-终局变异,如甲基硫离子切除、乙化、以及血原等,会影响蛋白稳定性、本地化和折折叠。干扰会暴露N-终局异质,引发无处不在的介质降解,保护蛋白质。N-终局性消化通常会保护蛋白不降解,但也可以通过Ac/N-degron路径促进蛋白质降解。Src-家庭亲属关系(SFKs),信号与肿瘤发源有关的酶,需要N-终局性近世性遗传性功能。我们使用peptide下拉、质量光谱测量和阿尔法Fold 3预测,我们确定DCAF10是替代N-长期乙基酰氟化SFKs的E3ligase子受体受体。将SirRNA调解的击倒和CRIPR/CS-9调解的林内生和可受污染的Lyn-GF。"
Extreme Squeezing of Volumetric Triboelectric Charge to a New Record of 224 nC cm−3 Inspired by Aesop's Fables,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202515482?af=R,Wiley: Advanced Materials: Table of Contents,2026-01-03 06:04:41 UTC,2026-01-03 06:04:41+00:00,10.1002/adma.202515482,"ABSTRACT
                  
                    Direct‐current triboelectric nanogenerators (DC‐TENGs) attract attention for their high output and low crest factor. However, inefficient spatial layouts create harmful discharge regions, causing internal charge loss. Inspired by Aesop's fable “The Crow and the Pitcher,” projection micro stereolithography integrates densely packed dual‐channel charge‐collecting electrodes into the slider, developing an Aesop's Fables‐inspired DC‐TENG (AF‐TENG) based on extreme spatial compression. This design creates efficient charge‐release pathways and achieves a record surface charge density of 14.2 mC m
                    −
                    2
                    . To eliminate device dimension effects on performance evaluation, a novel metric, volumetric triboelectric charge, is introduced to normalize charge transport efficiency and provide a universal standard for evaluating DC‐TENG designs. Comprehensive theoretical and experimental optimizations enable the AF‐TENG to achieve 800 V output and a record 224 nC cm
                    −
                    3
                    volumetric charge, with a fingertip‐sized device lighting 32 2 W LEDs and driving hygrometers and calculators, advancing performance and establishing an evaluation system as a benchmark for future DC‐TENGs.",crossref,0,,"将微量三压电电充电压到224 nC cm-3的新记录中,","ABSTRACT 直接三电直接三电纳米生成器(DDCETENGs)因其高输出和低峰值因素而引起注意。然而,低效率的空间布局造成了有害的排泄区,造成内部充电损失。在AESOP的传言“乌鸦和投影器”的启发下,投影微立体法将密集包装的双轨电流充电收集电极纳入滑动器,开发了AESOP基于极端空间压缩的Fables-ielpized DC-TENG(AFTENG ) 。这一设计创造了高效的充电通道,并实现了14.2毫升-2的创纪录表充电密度。为了消除对绩效评估的装置尺寸影响,一种新型指标,体积。"
Advances in Low‐Temperature Co‐Fired Ceramics for Next‐Generation Electronics Applications,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202517514?af=R,Wiley: Advanced Materials: Table of Contents,2026-01-03 06:05:37 UTC,2026-01-03 06:05:37+00:00,10.1002/adma.202517514,"ABSTRACT
                  Low‐temperature co‐fired ceramics (LTCC) with unique multilayer interconnection architectures are indispensable for electronic communication devices and high‐density integrated packaging, facing stringent demands in millimeter‐wave and higher‐frequency applications. This review highlights recent advances in optimizing the comprehensive performance of LTCCs and proposes strategies for further enhancement to meet the ever‐growing demands of high‐performance microwave devices and systems. Specifically, LTCC material designs tailored to achieve desirable properties are discussed, including appropriate permittivity, low dielectric loss, a near‐zero temperature coefficient of resonant frequency, high thermal conductivity, matched coefficient of thermal expansion, and excellent mechanical strength. Additionally, innovations in sintering technologies are highlighted, such as ultra‐low temperature co‐fired ceramic (ULTCC) technology and cold sintering process (CSP). These approaches further reduce sintering temperatures, enabling LTCCs to integrate with a broader range of materials (e.g., silicon chips, aluminum electrodes, 2D materials, and polymers) that were previously incompatible with traditional high‐temperature processes. Finally, this review offers insights into the future development directions of LTCCs in emerging applications, including 3D integration and advanced packaging, integrated communication and sensing systems, and millimeter‐wave/terahertz integrated miniaturized devices for next‐generation electronics.",crossref,0,,未来电子应用低温度热电联成陶瓷的进展,"具有独特的多层互连结构的低温共燃陶瓷(LTCC)是电子通信设备和高密度综合包装所不可或缺的,面临毫米波和高频率应用的严格要求。本审查强调在优化低温和高频率应用的全面性能方面最近取得的进展,并提出了进一步增强战略,以满足高性能微波设备和系统日益增长的高性能微波设备和系统的需求。具体地说,讨论了LTCC为达到理想特性而专门设计的材料设计,包括适当的允许性、低电离电损失、接近零温的共振频率系数、高热导能、与热膨胀系数相匹配的热扩张系数以及e。"
Tailoring Point Defects to Enhance Thermoelectric Performance in AgCuTe‐Based Compounds,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513610?af=R,Wiley: Advanced Materials: Table of Contents,2026-01-03 06:05:40 UTC,2026-01-03 06:05:40+00:00,10.1002/adma.202513610,"ABSTRACT
                  
                    Crystalline solids with intrinsically low lattice thermal conductivity are essential for advancing high‐performance thermoelectric materials. Superionic conductor AgCuTe exhibits inherently low lattice thermal conductivity and exceptional tunability in both electronic and phononic transport, making it a promising candidate for medium‐temperature thermoelectric applications. However, its practical deployment remains limited by suboptimal performance and insufficient optimization strategies. Here, we report a substantially enhanced dimensionless figure of merit (
                    ZT
                    ) of ∼1.72 at 773 K in p‐type polycrystalline AgCuTe through a systematic point defects engineering strategy. Guided by mass and strain field fluctuation criteria for suppressing lattice thermal conductivity, sulfur is identified as an effective dopant. Subsequent introduction of cation vacancies further synergizes electronic and thermal transport, yielding a high average
                    ZT
                    of 1.55 between 523–773 K, surpassing all previously reported values for AgCuTe. Moreover, a segmented single‐leg thermoelectric module combining this material with commercial p‐type (Bi, Sb)
                    2
                    Te
                    3
                    achieves a high energy conversion efficiency of ∼13.7% under a temperature gradient of ∼467 K. These results underscore the efficacy of point defects engineering in optimizing superionic conductors and highlight the strong potential of AgCuTe for practical thermoelectric applications.",crossref,0,,AgCuTe基化合物中提高热电性能的定制点缺陷,"ABSTACT ABSTACT 内含低压热导导度的晶体固体,对于推进高性能热电材料至关重要。对等导体AgCute在电子和声波运输中展示了内在的低湿热导率和特殊金枪鱼性,使它成为中温热电应用的有希望的候选体。然而,其实际部署仍然受到不最佳性能和优化战略不足的限制。我们在此报告,通过系统点缺陷工程战略,其实际部署大大加强了1.72°ZT的无尺寸功绩数字(ZT)为1.72,在773K的P类聚丙烯乙烯AgCuTe中,通过系统点缺陷工程战略,以质量和压力场为导向。"
Reversible X‐Ray Memory Imaging for Cadmium‐Based Perovskites: Deep Trap‐Driven Radioluminescence Enhancement,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520865?af=R,Wiley: Advanced Materials: Table of Contents,2026-01-03 06:07:21 UTC,2026-01-03 06:07:21+00:00,10.1002/adma.202520865,"ABSTRACT
                  
                    X‐ray imaging has attracted significant attention for information encryption and anti‐counterfeiting. However, ensuring information security under multi‐level encryption scenarios remains challenges. Herein, we have developed a reversible X‐ray memory imaging technique for CsCdCl
                    3
                    :Pb perovskite, which integrates blue emission, persistent luminescence, and photochromic behavior into four stimulus response modes, enabling the multi‐level information encryption. Notably, CsCdCl
                    3
                    :Pb exhibits photochromic deepening, accompanied by a two‐fold enhancement in radioluminescence (RL) intensity with increasing X‐ray irradiation time. This enhancement originates from the formation of a new deep trap (0.79 eV) that facilitates energy transfer from the color centers to the Pb
                    2+
                    emission centers. Importantly, X‐ray memory imaging is attributed to the differences in RL enhancement between extending X‐ray irradiation time and turning on the X‐ray tube after removing capsule, which is demonstrated by cycling tests and stability characterizations under different dose rates. As a result, the RL enhancement and X‐ray memory imaging share common advantages: reversibility, fast response (5 s), rapid erasure capability (450 nm, 10–20 s), fatigue resistance (more than 100 cycles), and long‐term stability (more than half a year). This work presents an effective strategy for designing multi‐mode stimulus response perovskite materials and opens a new avenue for advanced multi‐level information security.",crossref,0,,Cadmium-Based Perovskites:深极光光光光增强,"ABSTRACT X射线成像吸引了对信息加密和防伪的极大关注,然而,确保多级加密情景下的信息安全仍然是挑战。在此,我们开发了CSCdCl 3:Pb perovskite的可逆X射线记忆成像技术,该技术将蓝色排放、持久性发光和光色色行为纳入四种刺激反应模式,使多级信息加密成为可能。特别是,CSCdCl 3:Pb展览光色色加深,同时在X射线辐照时间增加的情况下,辐射强度增加了两倍。"
