title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
An ultrafast plenoptic-camera system for high-resolution 3D particle tracking in unsegmented scintillators,https://www.nature.com/articles/s41467-026-70918-x,,Nature Communications,2026-03-21 00:00:00+00:00,10.1038/s41467-026-70918-x,Davide Sgalaberna,,"Neutrino detectors, particle calorimeters and some dark matter detectors require dense and massive active materials. An extremely fine segmentation is desirable to achieve precise three-dimensional particle tracking. However, such systems introduce significant challenges in construction and demand a large number of readout electronics channels, leading to extremely high costs. In this article, we propose an alternative approach to elementary particle detection that enables ultrafast three-dimensional high-resolution imaging in large volumes of unsegmented scintillator. Enabling technologies are plenoptic systems and time-resolving single-photon avalanche diode array imaging sensors. Together, they enabled us, using a plenoptic camera, to reconstruct the origin of single photons in the scintillator. A case study focused on neutrino detection demonstrates full event reconstruction with a spatial resolution of two hundred micrometres. This work paves the way for a class of particle detectors whose capabilities should be further enhanced through future developments and expanded to Cherenkov light detection, medical imaging and neutron detection.",nature_html
Impact of technological innovation and formal institutions in renewable energy transition,https://www.sciencedirect.com/science/article/pii/S0301421526001540?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-03-21 00:00:00+00:00,,Keshmeer Makun,,,
In-utero exposure to chikungunya and child morbimortality: a population-based study using linked routine data,https://www.nature.com/articles/s41467-026-70786-5,,Nature Communications,2026-03-21 00:00:00+00:00,10.1038/s41467-026-70786-5,Enny S. Paixão,,"Chikungunya exposure in-utero is linked to neonatal morbidity and neurodevelopmental effects. We examined the long-term morbidity associated with in-utero Chikungunya. This registry-based cohort study linked records of infants born in Brazil between 2015 and 2018, with all-cause first hospitalization and death as outcome. Infants were followed until the outcome, their third birthday, or the end of the study. Adjusted stratified Cox models were used to estimate hazard ratios (HR), 95% confidence intervals (95% CIs), and absolute risk differences. A total of 1,821 exposed and 18,210 unexposed infants were included. The HR for hospitalization was 1.21 (95% CI: 1.11–1.36), corresponding to 37 excess hospitalizations per 1000 exposed (95% CI: 16-64). The risk was twofold for intrapartum exposure (HR 2.08, 95% CI: 1.33–3.44) and elevated for first- and second-trimester exposure. Evidence for risk of death was limited. Here we show an elevated hospitalization risk associated with in-utero Chikungunya exposure.",nature_html
"Policy-driven innovation pathways for strategic green technologies: The case of hydrogen and carbon capture, utilization, and storage (CCUS) in South Korea",https://www.sciencedirect.com/science/article/pii/S0301421526001850?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-03-21 00:00:00+00:00,,Jina Choi,,,
Coagulation‐Independent Hemostasis Through Architecturally Programmed Chitosan Aerogels with Dual‐Crosslinked Networks,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523140?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 10:42:49+00:00,10.1002/adma.202523140,Jie Cai,,"ABSTRACT
                  Hemorrhage control remains a central unmet need in emergency medicine and surgery, as uncontrolled bleeding causes preventable mortality and is exacerbated by anticoagulation or coagulopathy, where many hemostats that depend on the coagulation cascade lose efficacy. Hierarchically structured, dual‐crosslinked ultra‐highly deacetylated chitosan (DC‐UDCS) aerogels enable rapid, coagulation‐independent hemostasis via a dual‐crosslinked hierarchical capillary–elastic memory (DC‐HCEM) mechanism. Directionally ice‐templated pore architectures provide fast capillary infiltration that unlocks reversible hydrogen‐bonded fixation, while covalent crosslinks store elastic energy to drive blood‐triggered, ultrafast self‐expansion and stable mechanical tamponade, physically occluding bleeding tracts and vessels. Concurrently, the cationic chitosan network promotes electrostatic erythrocyte aggregation and cellular adhesion, supporting sealing without requiring fibrin formation. In vitro and in vivo evaluations demonstrate rapid pressure generation and effective bleeding control in both normal and anticoagulated hemorrhage models, outperforming conventional gauze‐type controls, while maintaining intrinsic antibacterial activity and favorable hemocompatibility/biocompatibility. This architecture‐chemistry integrated aerogel platform provides a transferrable strategy for lifesaving hemostasis when coagulation is compromised.",crossref
Tetraphenylethylene‐Functionalized Zirconium Metal‐Organic Frameworks Enabling Polyiodide Confinement for High‐Performance Zinc‐Iodine Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72860?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 10:45:52+00:00,10.1002/adma.72860,Huan Pang,,"ABSTRACT
                  
                    Tunable morphology and structure of metal‐organic frameworks (MOFs) are critical for tailoring their physical‐chemical characteristics and electrochemical functionality. In this work, a ligand extension strategy combined with a controlled etching process is employed in designing and synthesizing zirconium‐based MOFs (Zr‐MOFs). These structural optimizations increase active sites exposure and improve accessibility to π‐conjugated transport channels. The obtained tetraphenylethylene‐based Zr‐MOFs exhibit excellent iodine adsorption capacity and strong confinement of polyiodides, enabling their use as cathode hosts in aqueous zinc‐iodine batteries. The π‐conjugated tetraphenylethylene ligand further increases the capacitance of batteries by promoting rapid electron dispersion and charge storage within the extended conjugated frameworks. In situ Raman spectroscopy and theoretical analyses reveal that the combination of physical confinement and chemical absorbance effects effectively stabilizes iodine species and governs the charge‐discharge mechanism. As a result, the M4/I
                    2
                    cathode exhibits excellent cycling stability, high multiplicity capacity, and reversible iodine redox kinetics. This research provides a generalizable strategy for constructing MOFs with controlled morphology and structure, offering new insights for the design of future high‐performance aqueous battery systems.",crossref
Multi‐Resonance Skeleton Engineering for Highly Efficient Blue OLEDs With High Color Purity and Visual Comfort,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72845?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 10:51:21+00:00,10.1002/adma.72845,Zujin Zhao,,"ABSTRACT
                  
                    Blue multi‐resonance thermally activated delayed fluorescence (MR‐TADF) materials necessitate high color purity along with visual comfort for their commercialization in organic light‐emitting diodes (OLEDs). Given that the slight adjustments in the MR‐TADF molecular structure commonly lead to significantly alter the emission spectrum, there is an urgent need to develop strategies for fine‐tuning spectral characteristics. Herein, an effective design strategy is proposed to develop blue MR‐TADF materials by integrating primary MR skeleton with auxiliary regulation unit, and through modulate the structure of auxiliary regulation unit, three MR‐TADF materials are designed and synthesized. The emission wavelengths of these emitters are gradually blue‐shifted from 466 to 458 nm accompanied by small full width at half‐maximum and negligible shoulder peak. The drastic changes in excited‐state dynamics of these emitters are recorded and the underlying mechanisms are systematically investigated and elucidated. High‐performance deep‐blue OLEDs are achieved based on CBN‐P, which provide an electroluminescence peak at 464 nm, Commission Internationale de L'Eclairage coordinates of (0.131, 0.088), a maximum external quantum efficiency (
                    η
                    ext
                    ) of 22.4%. Besides, the CBN‐A‐based blue OLEDs attain a maximum
                    η
                    ext
                    of 30.2%, which is further augmented to 37.4% upon sensitization, representing one of the best blue MR‐TADF OLEDs reported so far.",crossref
Functional Metal Complexes for Solar–Light‐Driven Energy Conversion,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202518393?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 10:54:26+00:00,10.1002/adma.202518393,Wai‐Yeung Wong,,"ABSTRACT
                  Solar energy conversion offers the advantage of being more environmentally friendly compared to the use of nuclear or fossil fuels. In recent years, metal complexes as functional materials have received extensive attention, and great progress has been made in energy storage and conversion. They usually possess tunable photoelectrochemical properties due to the diversity of organic ligands and metal centers. Moreover, the photophysical properties of metal complexes, particularly their strong ability to capture visible light and achieve long triplet state lifetimes, are essential for the effective utilization of these complexes in their practical applications. In this review, we examine the latest advancements in the design of the state‐of‐the art metal complexes and highlight key breakthroughs of these complexes, particularly in solar‐to‐electrical, ‐chemical, and ‐thermal energy conversion applications. We also address the current challenges and outline future directions for the development of functional metal complexes in the field of solar‐light‐driven energy conversion.",crossref
Bi‐Target Nanomodulator for Glioma‐Associated Myeloid Cells Polarization by Inducing Pyroptosis and Regulating Tryptophan Metabolism to Reshape Immunosuppressive Microenvironment of IDH‐Mutant Gliomas,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523021?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 11:01:49+00:00,10.1002/adma.202523021,Yinghui Wang,,"ABSTRACT
                  
                    Since 2‐hydroxyglutarate (2‐HG) released from isocitrate dehydrogenase (IDH)‐mutant gliomas results in the strong immunosuppressive tumor microenvironment (TME), the immunotherapy effect is unsatisfactory. In this work, we develop a hybridized cell membrane of glioma‐macrophage cells (GMM) camouflaged bi‐target nanomodulator (LNO@CH/Ca
                    3
                    (PO
                    4
                    )
                    2
                    , LCC) comprised of LaNiO
                    3
                    (LNO) core and Ca
                    3
                    (PO
                    4
                    )
                    2
                    shell loaded with the aryl hydrocarbon receptor (AhR) antagonist (CH223191, CH), which can synergistically modulate glioma‐associated myeloid cells (GAM) polarization by inducing pyroptosis and regulating tryptophan metabolism to enhance the efficacy of IDH‐mutant gliomas immunotherapy. The hybrid cell membrane endows LCC@GMM with good blood brain barrier (BBB) penetration as well as dual homing ability to tumor cells and GAM. LCC@GMM not only induces pyroptosis in tumor cells by the production of cytotoxic reactive oxygen species (ROS) and the released La
                    3
                    +
                    but also regulates tryptophan metabolism in GAM via the released CH, effectively overcoming the immunosuppressive effects of IDH‐mutant gliomas. The bi‐target synergistic regulation of GAM reshapes the immunosuppressive TME of IDH‐mutant gliomas and offers a novel idea for immunotherapy of IDH‐mutant gliomas.",crossref
Mechanically Programmable Ionogels through a Dynamic Salting‐Out Strategy,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523597?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 11:04:22+00:00,10.1002/adma.202523597,Minzhi Chen,,"ABSTRACT
                  
                    Gels exhibiting mechanically programmable strength under ambient conditions are essential for advancing flexible electronic devices. Here, a mechanically programmable ionogel based on choline chloride and poly(acrylic acid) (ChCl‐PAA) is presented, with CaCl
                    2
                    being a key structural modulator. Using a dynamically controlled salting‐out strategy, a crystal‐domain–locking architecture is formed that enhances mechanical strength. The cooling rate governs the resulting microstructure and mechanical properties, rapid cooling at −20°C min
                    −1
                    generates numerous defective CaCl
                    2
                    lattices, that effectively induce interpenetration of PAA chains via coordination and establish localized “crystal locks”, producing a rigid network (Young's modulus 448 ± 14.21 MPa). Conversely, a slow cooling at −2°C min
                    −1
                    promotes the growth of large‐sized densely packed CaCl
                    2
                    crystals, reduces polymer–crystal coupling, and yields to phase‐separated morphologies. Accordingly, the slowly cooled ionogel exhibits a remarkably high elongation at break (687 ± 18%) and a markedly reduced Young's modulus (11.6 ± 1.15 MPa). Overall, this dynamically controlled salting‐out strategy enables reversible hierarchical modulus regulation range spanning four orders of magnitude. This capability supports applications in reprogrammable adaptive devices, humidity‐driven energy harvesters, rapid‐response fire alarms, and bistable sensors that switch between rigid and ductile states. These findings provide a versatile design strategy for adaptive polymer–inorganic hybrid systems with mechanically programmable strength, electrical conductivity, and multifunctional stimulus responsiveness.",crossref
Multi‐Scale Charge Transfer in Organic Electroluminescence,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519387?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 11:09:12+00:00,10.1002/adma.202519387,Guohua Xie,,"ABSTRACT
                  Organic light‐emitting diodes (OLEDs) have witnessed remarkable advances in both materials science and device engineering over the past three decades. Owing to their intrinsic advantages, including excellent flexibility, low driving voltage, wide viewing angles, broad color gamut, and high electroluminescent efficiency, OLEDs have successfully transitioned from laboratory to commercial applications. The key is the generation and utilization of excitons, which are bound electron–hole pairs formed within organic emitters, which play a decisive role in determining the energy efficiency of OLED‐based display and lighting technologies. In particular, triplet excitons generated through charge‐transfer processes are particularly important, as they critically influence the electroluminescent performance of state‐of‐the‐art OLED devices. In this review, charge transfer mechanisms operating in organic emitters are systematically discussed and summarized, encompassing both intermolecular and intramolecular interactions, as well as short‐ and long‐range charge‐transfer processes in organic emitters. By comparing these different interaction modes, we establish a comprehensive perspective on how charge transfer governs exciton formation and emission behavior. Furthermore, a detailed structure–property relationship is analyzed, offering mechanistic insights that are intended to guide the rational molecular design of next‐generation high‐performance materials and devices.",crossref
[ASAP] Organic Semiconducting Hydrogel with Integrated Microbes and Enzymes for Selective Solar CO2 Conversion,http://dx.doi.org/10.1021/jacs.6c00205,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-21 12:57:54+00:00,10.1021/jacs.6c00205,Erwin Reisner,,"Integrating synthetic light-harvesting materials with biological CO2-fixing catalysts offers a promising route to efficient and selective solar-to-chemical conversion under mild conditions. However, progress remains limited by the lack of photocatalytic materials that combine biocompatibility, strong electronic coupling with biocatalysts, high biocatalyst loading capacity, and facile product separation. Here we introduce an organic semiconducting hydrogel synthesized from a rationally designed conjugated polyelectrolyte featuring visible-light absorption, water-processability, and covalent cross-linkability. The resulting macroporous, positively charged hydrogel scaffold immobilizes both microbes and enzymes, promoting intimate abiotic–biotic interactions throughout the three-dimensional hydrogel matrix. This platform supports two distinct modes of sacrificial CO2 reduction: mediated electron transfer via photogenerated H2 to drive acetate synthesis in the microbe Clostridium ljungdahlii, and direct electron transfer from photoexcited polymer domains to the isolated enzyme formate dehydrogenase for formate synthesis. By coupling the molecular programmability of organic semiconductors with the selectivity of biocatalysts, this work establishes a versatile class of soft biohybrid materials for solar fuel production through semiartificial photosynthesis.",openalex
Direct Photoconversion of Shale Gas into Liquid Oxygenates Over Interfacially Coupled Ni/ZnO Nanomesh,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72867?af=R,,Wiley: Advanced Materials: Table of Contents,2026-03-21 14:29:42+00:00,10.1002/adma.72867,Yong Xu,,"ABSTRACT
                  
                    Shale gas, a mixture of methane (CH
                    4
                    ), ethane (C
                    2
                    H
                    6
                    ), and propane (C
                    3
                    H
                    8
                    ), provides an alternative feedstock for producing chemicals in industry. As the increasing energy crisis and environmental concern, the conversion of shale gas to value‐added chemical in a sustainable manner has emerged as a new frontier yet remains great challenges. Herein, we realize the solar‐driven conversion of shale gas into alcohols over ZnO nanomeshes incorporated with Ni nanoparticles (Ni/ZnO NM) with oxygen and water. Specifically, the isopropanol yield from C
                    3
                    H
                    8
                    oxidation reaches 7.1 mmol  g
                    −1
                      h
                    −1
                    at a selectivity of 83.5%, with an apparent quantum efficiency (AQE) of 0.65% at 350 nm, surpassing the reported catalysts for propane‐to‐oxygenates. Moreover, both the selectivity of methanol and ethanol surpass 90% from solar‐driven CH
                    4
                    and C
                    2
                    H
                    6
                    oxidation. Impressively, a mixture of methane, ethane, and propane, the analogue of shale gas, can be selectively converted into methanol, ethanol, and isopropanol. Mechanism studies suggest the strong interaction induces electron transfer from ZnO to Ni and creates electron‐rich Ni sites and electron‐deficient oxygen vacancies (Vo) in ZnO NM. Under light irradiation, electron‐rich Ni sites and electron‐deficient Vo can serve as hole and electron acceptors, respectively, promoting the separation of photogenerated carriers and enhancing performance toward alkane oxidation.",crossref
Linking short-term electricity demand forecasting and explainable AI: A review for building energy applications,https://www.sciencedirect.com/science/article/pii/S0306261926003107?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Zita Vale,,,
"The decline of fossil fuels and the search for viable alternatives: A critical review of biodiesel, electric, and biogas energy systems under global socio-political and technical constraints",https://www.sciencedirect.com/science/article/pii/S0306261926002990?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Gadisa Sufe,,,
Reoperation of hydro–hydrogen–dominated hybrid energy systems to adapt to ecological uncertainty,https://www.sciencedirect.com/science/article/pii/S0306261926003521?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Shaokun He,,,
Energy management strategies for interactive multi-energy markets: Mapping approaches to emerging challenges,https://www.sciencedirect.com/science/article/pii/S0306261926003855?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Zhe Chen,,,
"Self-healing polymers for energy applications: molecular insights, material design, and grid-scale reliability",https://www.sciencedirect.com/science/article/pii/S0306261926003144?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Mehdi Salami-Kalajahi,,,
Wide-temperature Lithium-ion batteries: Material innovations and design strategies for overcoming electrochemical challenges in extreme environments,https://www.sciencedirect.com/science/article/pii/S0306261926003557?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Jinchao Dong,,,
Impedance characterization for electrode-level aging diagnosis of lithium-ion battery: A critical review,https://www.sciencedirect.com/science/article/pii/S0306261926003880?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Xing Zhou,,,
Recent progress in bubble dynamics and detachment mechanisms of photocatalytic water splitting microreactors for H₂ production: a review,https://www.sciencedirect.com/science/article/pii/S0306261926003053?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Liang Zhao,,,
Research progress on in-situ strategies for modulating the anode/electrolyte interface in zinc-ion batteries,https://www.sciencedirect.com/science/article/pii/S0306261926003417?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Weigen Chen,,,
Advances in MXene-Polymer Composites for Cutting-edge Supercapacitor and EMI Shielding Applications,https://www.sciencedirect.com/science/article/pii/S0306261926003119?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Iftikhar Hussain,,,
Hydrogen production from flare gas: a dual opportunity to turn emissions into energy - a prospective review,https://www.sciencedirect.com/science/article/pii/S0306261926002850?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Achinta Bera,,,
Urban development and the energy transition: Evidence from Chinese cities,https://www.sciencedirect.com/science/article/pii/S0301421526001643?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-03-22 00:00:00+00:00,,Shuping Wu,,,
PV forecasting-driven decision-support for solar microgrids with battery storage,https://www.sciencedirect.com/science/article/pii/S0306261926003375?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-22 00:00:00+00:00,,Habib Hamam,,,
