title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Model framework and performance analysis of photovoltaic-driven multistage membrane distillation systems for efficient water-power co-supply,https://www.sciencedirect.com/science/article/pii/S0306261926001583?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,"光伏驱动多级膜膜蒸馏系统模型框架和绩效分析,以促进高效水电联合供应",
Grid physics-informed and time-adaptive stacked learning for real-time electricity price forecasting: a short-term to mid-term approach,https://www.sciencedirect.com/science/article/pii/S0306261926001546?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,实时电价预测实时电价预测学习网格物理知情和适应时间的堆叠式学习:短期至中期办法,
Photocatalytic four-component reaction to access covalent organic frameworks for photocatalysis,https://www.nature.com/articles/s41467-026-69824-z,Nature Communications,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,"Photocatalytic four-component reaction is an efficient and environmentally friendly synthetic strategy known for its step economy and operational simplicity, enabling the preparation of diverse organic products. However, its application in synthesizing covalent organic frameworks (COFs) remains unexplored. Here, we report the rational synthesis of a class of functionalized COFs with high crystallinity and permanent porosity via the photocatalytic four-component reaction. This strategy not only addresses the long-standing challenge of harsh reaction conditions in conventional COFs synthesis methods, but also enables the integration of four different types of monomers in a one-pot process to create structurally diverse COFs. Furthermore, the resulting Cp-tBu-N3-COF can function as an efficient photocatalyst for the visible-light-driven synthesis of benzimidazoles. This work provides a promising strategy to access COFs in a mild and sustainable way.",nature_html,0,,对进入光催化共价有机框架的光催化作用的 光催化四成分反应,"光化催化四成分反应是一种高效和环保的合成战略,以其步骤节约和操作简单性而著称,有利于生产多种有机产品,然而,在合成共价有机框架(COFs)中应用这一战略仍未探索。这里,我们报告通过光化催化四成分反应对具有高晶度和永久孔隙性的功能化COFs类别进行合理合成的情况。这一战略不仅解决了常规COFs合成方法中严酷反应条件的长期挑战,而且还使四种不同类型的单体集成器能够融入一站式过程,以创建结构上不同的COFs。此外,由此产生的Cp-tBU-N3-COF可以发挥有效的作用。"
Localized quasiparticles in a fluxonium with quasi-two-dimensional amorphous kinetic inductors,https://www.nature.com/articles/s41467-026-69709-1,Nature Communications,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,"Disordered superconducting materials with high kinetic inductance are an important resource for generating nonlinearity in quantum circuits and creating high-impedance environments. In thin films fabricated from these materials, the combination of disorder and low effective dimensionality leads to increased order parameter fluctuations and enhanced kinetic inductance values. Among the challenges of harnessing these compounds in coherent devices are their proximity to the superconductor-insulator phase transition and the two-level systems located in the disordered structure. Here, we fabricate tungsten silicide wires from quasi-two-dimensional films and embed them into microwave resonators and fluxonium qubits, where the kinetic inductance provides the inductive part of the circuits. In this work, we study the dependence of loss on the frequency, disorder, and geometry of the devices, and find that the loss increases with the level of disorder and is dominated by the localized quasiparticles trapped in the spatial variations of the superconducting gap.",nature_html,0,,具有半二维、不固定动动诱导器的子元素中局部化准粒粒子,"高动能诱导力高的有序超导材料是产生量子电路非线性并创造高阻扰环境的重要资源,在从这些材料制造的薄膜中,混乱和低有效维度结合导致秩序参数波动增加,动能诱导值提高,在连贯装置中利用这些化合物的难题包括它们靠近超导体-导导体阶段过渡和处于无序结构中的两层系统。在这里,我们从准二维胶片中制造了硫化硅化物电线,并将其嵌入微波共振器和通感诱导器,其中动感导导能提供电路的感导部分。"
Unlocking the potential of densely-packed bifacial curved photovoltaics: Holistic Modeling approach for optimizing energy yield and economic viability,https://www.sciencedirect.com/science/article/pii/S0306261926001935?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,释放密集包装的双面曲线曲线光伏发电的潜力:优化能源产量和经济可行性的全方位建模方法,
Reduced-order multi-particle model of lithium-ion batteries capturing electrochemical heterogeneity at subzero temperatures,https://www.sciencedirect.com/science/article/pii/S0306261926001406?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,在零以下温度捕捉电化学异质的锂离电池在零下温度下捕捉电化学多粒化,
Exploring chemistry and catalysis by biasing skewed distributions via deep learning,https://www.nature.com/articles/s41467-026-69586-8,Nature Communications,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,"The automated discovery of chemical and catalytic reactions remains a major challenge in computational chemistry, particularly in complex systems where conventional methods struggle to identify optimal searching directions. Here, we propose Loxodynamics, a machine-learning-driven approach for reaction exploration via biased molecular dynamics. By leveraging the skewness of local probability distributions, Loxodynamics dynamically determines low-energy barrier directions, efficiently guiding the system toward metastable states. The core of our framework is Skewencoder, an Autoencoder augmented with a skewness-based loss function that extracts reaction coordinates from minimal sampling data. Through iterative sample-and-search cycles, the system adaptively maps the free energy surface, capturing finite-temperature effects critical to complex reactive environments. We validate our method across model potentials, gas-phase reactions (SN 2 and Diels-Alder), and catalytic alcohol dehydration in acidic chabazite under operando conditions. Loxodynamics provides a systematic framework for reaction discovery that addresses key limitations of conventional techniques, notably by allowing acceleration without elevated temperatures or a priori knowledge of collective variables.",nature_html,0,,"通过深层学习对偏斜分布进行偏斜分布,探索化学和催化","自动发现化学反应和催化反应仍然是计算化学方面的一大挑战,特别是在常规方法难以确定最佳搜索方向的复杂系统中。在这里,我们提议采用Loxo动力学,即一种机械学习驱动的方法,通过偏向分子动态进行反应探索。通过利用当地概率分布的扭曲性,Loxo动力学动态地决定了低能量屏障方向,有效地引导系统走向元化状态。我们框架的核心是Skewencoder,一个自动编码器,它以基于扭曲的损耗功能增强,从最小采样数据中提取反应坐标。通过迭接的采样和研究周期,该系统可适应地绘制自由能源表面的地图,卡图。"
Auditing unauthorized training data from AI generated content using information isotopes,https://www.nature.com/articles/s41467-026-68862-x,Nature Communications,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,"The rapid growth of AI systems has been fueled by large-scale human data, intensifying concerns over the unauthorized use of intellectual property and privacy-sensitive content during model training. Auditing such misuse is particularly challenging since mainstream AI services operate as black boxes, exposing only generated outputs while concealing their training and inference processes. In this work, inspired by chemical isotope tracing, we introduce the concept of information isotopes to trace training data within opaque AI systems. We propose an information-isotope tracing framework that selectively marks target data elements and detects their propagation in model outputs, providing concrete evidence of data utilization under black-box access. Experiments on thirteen AI models across six datasets demonstrate that our method distinguishes training from non-training data with up to 99% accuracy and strong statistical significance (p",nature_html,0,,使用信息同位素对AI公司未经授权的培训数据进行审计后生成的内容,"大规模人类数据推动了AI系统的迅速增长,使人们更加关切在示范培训期间未经授权使用知识产权和对隐私敏感的内容。审计这种滥用尤其具有挑战性,因为主流AI服务作为黑箱运作,暴露的只是产生的产出,同时掩盖其培训和推论过程。在这项工作中,在化学同位素追踪的启发下,我们引入了信息同位素概念,以便在不透明的AI系统中追踪培训数据。我们提出了一个信息同位素追踪框架,有选择地标出目标数据要素,并在模型产出中检测其传播情况,提供在黑箱访问下利用数据的具体证据。"
Household cooking in Nepal: An economic analysis,https://www.sciencedirect.com/science/article/pii/S030142152600128X?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,尼泊尔家庭烹饪:经济分析,
Impact assessment of battery-electric HDVs charging loads on the transmission and distribution system in Iceland,https://www.sciencedirect.com/science/article/pii/S0306261926001662?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,评估对冰岛输电和配电系统充电电池-电力HDDV的影响评估,
60 years of typhoon-induced impacts on offshore wind farms: A holistic high-resolution evaluation of resilience,https://www.sciencedirect.com/science/article/pii/S0306261926001947?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,台风对近海风力农场60年来台风引发的影响:对抗御能力的全面高分辨率评价,
Contrastive self-supervised learning for lightweight and automated fault detection and diagnosis in HVAC systems,https://www.sciencedirect.com/science/article/pii/S0306261926002096?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,在HVAC系统中进行轻重量和自动发现故障和诊断的自监督学习,
Attack-resilient and communication-efficient distributed secondary control of distributed energy resources in microgrids: Methods and hardware-in-the-loop validations,https://www.sciencedirect.com/science/article/pii/S030626192600173X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,对微型电网中分配的能源资源进行具有攻击抗力和通信高效的分布式二级控制:方法和行内硬件验证,
A systematic synthesis of sky image enhancement techniques for ground-based solar irradiance forecasting,https://www.sciencedirect.com/science/article/pii/S0306261926001856?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,系统综合地面太阳辐照预报的天空图像增强技术,
Electro-thermal-aging modeling of Li-ion batteries with active-material loss,https://www.sciencedirect.com/science/article/pii/S0306261926001911?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,有活性物质损失的利离电池电池的电热利用模型,
Optimal day-ahead scheduling for explicit demand response provision of a renewable energy hub with hot water preparation,https://www.sciencedirect.com/science/article/pii/S030626192600214X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,为明确需求回应提供可再生能源枢纽和热水准备的可再生能源中心作出最优化的日头日程安排,
"Defect engineering for high-performance lithium/sodium-ion capacitor electrodes: mechanisms, advances, and future perspectives",https://www.sciencedirect.com/science/article/pii/S0306261926001819?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,高性能锂/钠离电电电电电极:机制、进步和未来前景,
Impact of electricity price input methods on economic optimisation models: A case study of district heating thermal energy storage in Finland,https://www.sciencedirect.com/science/article/pii/S0306261926002060?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,电价投入方法对经济优化模式的影响:芬兰地区供热热热能储存案例研究,
Modelling UK air quality implications of decarbonisation using hydrogen,https://www.sciencedirect.com/science/article/pii/S0301421526001138?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,模拟联合王国使用氢解碳化对空气质量的影响,
Climate drivers of photovoltaic degradation: Regional variability and material pathways,https://www.sciencedirect.com/science/article/pii/S0306261926002072?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,光伏发电退化的气候驱动因素:区域变异性和物质途径,
Energy independence and economic resilience,https://www.sciencedirect.com/science/article/pii/S0301421526001230?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,能源独立和经济复原力,
Coordinated robust planning of multi-energy microgrids with P2P trading: A variational inequality based distributed approach,https://www.sciencedirect.com/science/article/pii/S030626192600190X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,以P2P交易方式协调规划多能源微电微电网的协调稳健规划:基于差异的不平等分配办法,
Spatially resolved diagnostic in solid oxide cell short stack – multisampling analysis under pure hydrogen operation,https://www.sciencedirect.com/science/article/pii/S0306261926001741?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,固体氧化物电池短堆中空间溶解诊断-纯氢操作下的多抽样分析,
Beyond leaders and laggards: How incumbents navigate transformative policy missions,https://www.sciencedirect.com/science/article/pii/S0301421526000819?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-02-21 00:00:00 UTC,2026-02-21 00:00:00+00:00,,,,0,,超越领导人和落后者:现任者如何领导变革政策任务,
Scalable Hygroscopic Moisture‐Electric Generator With Long‐Term Stability for Self‐Powered Wound‐Healing Stimulation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523315?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-21 08:44:58 UTC,2026-02-21 08:44:58+00:00,10.1002/adma.202523315,"ABSTRACT
                  
                    The growing demand for sustainable energy solutions has increased interest in ambient energy harvesters capable of continuous operation under diverse environmental conditions. Here, we report a hygroscopic moisture‐electric generator (HMEG) that achieves long‐term, self‐sustained power generation through an asymmetric architecture composed of montmorillonite and calcium chloride. The integration of hygroscopic materials within a perforated coin‐cell structure enables directional moisture transport and persistent ionic gradients, producing a stable open‐circuit voltage of 0.55 V and a short‐circuit current of 74 µA for 30 days at 50% relative humidity. The device delivers a maximum power density of 3.582 µW cm
                    −
                    2
                    and exhibits strong scalability, with a large‐area HMEG (7 × 7 cm
                    2
                    ) producing 0.64 V and 816 µA for three days. A ten‐unit array further outputs 5.5 V and 670 µA, confirming modular energy‐harvesting capability. Beyond power generation, a single HMEG enabled in vitro electrical stimulation of L929 fibroblast cells, enhancing wound‐healing‐related behaviors. The stimulated group showed a 152% increase in cell‐covered area on day 3 and 241% on day 5, along with elevated metabolic activity (32.1% and 23.4%). These results establish a durable and biocompatible platform linking moisture‐driven energy harvesting with regenerative bioelectronics.",crossref,0,,具有长期稳定力的可伸张力强的治疗创伤激励力的可伸缩的湿质热电发电机,"对可持续能源解决方案的需求不断增长,增加了人们对环境能源采集器的兴趣,环境能源采集器能够在不同的环境条件下持续运行。在这里,我们报告有一个湿质湿湿水发电发电机(HMEG),通过由混合硅石和氯化钙构成的不对称结构,实现长期、自我维持的发电。将湿质材料纳入穿孔硬币体结构中,能够进行方向湿度迁移和持久性离子梯度,产生0.55V的稳定的开路电压和74 μA的短路电流,30天,相对湿度为50%。该装置提供的最大电密度为3.582 μW cm。"
Redefining Separator Design and Water Activity for High‐Energy Zinc Batteries Using Covalent Organic Framework,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523580?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-21 08:47:09 UTC,2026-02-21 08:47:09+00:00,10.1002/adma.202523580,"ABSTRACT
                  
                    Despite zinc metal batteries offering attractions such as natural abundance, safety, and sustainability, their widespread adoption is hindered by a critical, underexplored limitation: intrinsically low device‐level energy density. While previous research has prioritized stabilizing zinc anodes to suppress dendrites, practical energy densities remain constrained by excessive inactive components (separators, electrolytes) that dominate device mass and volume. Conventional strategies, such as cell upscaling, exacerbate this issue by necessitating surplus electrolyte, leading to inflated electrolyte to capacity ratios (&gt; 10 g Ah
                    −1
                    ) and poor specific/volumetric energy metrics (e.g., ∼5 Wh kg
                    −1
                    ). Current reporting practices, focusing on Ah or idealized active‐material metrics, further obscure true performance, masking the urgent need for holistic design innovations. Crucially, lean‐electrolyte operation, essential for high energy density, introduces unaddressed challenges like interfacial water depletion and activity mismanagement. This work bridges this gap by systematically unraveling failure mechanisms under lean conditions and pioneering a functional separator that optimizes water management and ion transport. By redefining hydrogen‐bonding networks to mitigate water consumption and enable rapid infiltration, the developed COF@PAN separator achieves unprecedented energy densities (54.0 Wh kg
                    −1
                    , 185.3 Wh L
                    −1
                    ) and cycle stability (over 800 cycles) in practical pouch cells. These insights and designs advance Zn metal batteries beyond lab‐scale promises, positioning them as viable contenders for energy‐dense, real‐world applications.",crossref,0,,利用共效有机框架重新确定高能锌电池的分离器设计和水活动,"尽管锌金属电池具有天然丰度、安全和可持续性等吸引物,但普遍采用锌金属电池受到关键和未得到充分探索的限制的阻碍:设备本身的能量密度低;尽管先前的研究已优先稳定锌阳极以抑制脱晶,但实际的能量密度仍受控制装置质量和体积的过度非活动部件(分离器、电解解器)的限制。"
Resolving the Anti‐freezing/Self‐healing Trade‐off in Zn‐Ion Batteries with a Zn2+‐Anchored Dynamic Quaternary Hydrogen‐Bond Network for Extreme‐Temperature Operation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506522?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-21 08:47:25 UTC,2026-02-21 08:47:25+00:00,10.1002/aenm.202506522,"ABSTRACT
                  
                    The commercialization of aqueous zinc‐ion batteries is hampered by a fundamental paradox: electrolytes with anti‐freezing properties typically lack self‐healing capability, and vice versa. Herein, we decouple this trade‐off through the ingenious design of a synergistic network within a eutectogel electrolyte. This network is governed by strong Zn
                    2+
                    coordination acting as rigid anchors, coupled with a dynamic quaternary hydrogen‐bond (HB) network involving glycerol, ClO
                    4
                    −
                    , water, and polyacrylamide serving as flexible bridges. In this configuration, the strong Zn
                    2+
                    coordination and dense hydrogen bonds synergistically inhibit ice lattice formation to ensure anti‐freezing, while the reversible hydrogen bonds enable dynamic molecular reconfiguration for self‐healing. The resulting gel remains ice‐free at −75°C and self‐heals within 10 min even at −20°C. Concurrently, this unique structure reconstructs the Zn
                    2+
                    solvation sheath, significantly reducing the water coordination number from 3.65 to 2.62, which effectively suppresses water‐induced parasitic reactions. Coupled with robust in situ interfacial engineering, the assembled battery exhibits a high specific capacity and exceptional cycling stability (97.0% capacity retention after 1000 cycles at 5 A g
                    −1
                    ) over a wide temperature range of 80°C (−20°C–60°C). This work not only provides a high‐performance electrolyte for practical zinc batteries but also establishes an innovative design paradigm for resolving property conflicts in advanced functional materials.",crossref,0,,利用Zn2-Zc-Accquend 动态量性氢气龙头网络极端温度操作解决Zn-Ion电池的防冻/自助贸易问题,"水锌-锌电池的商业化受到一个基本悖论的阻碍:具有防冻特性的电解解槽通常缺乏自愈能力,反之亦然。在这里,我们通过在电解解槽内设计一个协同网络的巧妙设计,将这一交换方法分离出来。这个网络由作为硬锚的Zn 2+协调加以管理,同时有一个动态的四氟氢苯(HB)网络,包括甘油、ClO 4 - 、水和聚丙烯化物作为灵活的桥梁。在这个配置中,Zn 2+协调和密度氢联结是强大的Zn 2+。"
